dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH31_e85	GH31:2083	3.2.1.199:9	polyphenol	440	3300027283.a:Ga0209643_1000002_193	693	4e-202	5	439	242	677	0.9863636363636363	0.9863636363636363
GH68_e9	GH68:49	2.4.1.9:1	fructan	387	3300027283.a:Ga0209643_1000002_200	372	2.7e-80	2	386	5	366	0.9922480620155039	0.9922480620155039
GT2	GT2:8	-	-	119	3300027283.a:Ga0209643_1000002_219	306	9.5e-51	1	117	2	118	0.9747899159663865	0.9747899159663865
GT2	GT2:16	-	-	222	3300027283.a:Ga0209643_1000002_465	252	6.4e-33	1	119	12	147	0.5315315315315315	0.5315315315315315
AA1_e20	AA1:10	-	-	461	3300027283.a:Ga0209643_1000002_524	616	1.2e-43	2	459	86	594	0.9913232104121475	0.9913232104121475
AA3_e57	AA3_2:11	-	-	532	3300027283.a:Ga0209643_1000002_678	529	1.1e-169	1	531	4	524	0.9962406015037594	0.9962406015037594
GT26_e55	GT26:23	-	-	172	3300027283.a:Ga0209643_1000002_800	257	2.9e-69	2	172	71	239	0.9883720930232558	0.9883720930232558
GT2	GT2:10	-	-	155	3300027283.a:Ga0209643_1000002_803	299	2.2e-64	1	155	9	165	0.9935483870967742	0.9935483870967742
GT4_e3056	GT4:563	-	-	140	3300027283.a:Ga0209643_1000002_833	378	5.8e-56	5	128	212	333	0.8785714285714286	0.8785714285714286
GT39_e17	GT39:42	-	-	218	3300027283.a:Ga0209643_1000005_22	425	3.7e-103	1	217	22	238	0.9908256880733946	0.9908256880733946
GH171_e14	GH171:209	-	-	376	3300027283.a:Ga0209643_1000005_257	405	1.8e-208	1	376	24	404	0.9973404255319149	0.9973404255319149
GT51_e77	GT51:1530	-	-	178	3300027283.a:Ga0209643_1000005_445	840	1.6e-73	2	177	91	266	0.9831460674157303	0.9831460674157303
GH23_e779	GH23:52	-	-	109	3300027283.a:Ga0209643_1000005_763	217	3.2e-56	1	107	102	208	0.9724770642201835	0.9724770642201835
GH24_e179	GH24:39	-	-	142	3300027283.a:Ga0209643_1000021_158	205	1.7e-73	2	142	52	198	0.9859154929577465	0.9859154929577465
GT28_e97	GT28:381	-	-	163	3300027283.a:Ga0209643_1000021_190	429	6.6e-69	1	163	196	383	0.9938650306748467	0.9938650306748467
GT4_e2743	GT4:118|GT2:1	-	-	147	3300027283.a:Ga0209643_1000021_397	377	1.6e-23	3	147	204	344	0.9795918367346939	0.9795918367346939
GT51_e158	GT51:844	-	-	164	3300027283.a:Ga0209643_1000021_75	247	2e-74	1	163	70	232	0.9878048780487805	0.9878048780487805
