HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	170	3300007500.a:Ga0104983_100019_76	271	6.6e-29	1	166	4	162	0.9705882352941176
GT2.hmm	170	3300007500.a:Ga0104983_100019_77	319	5.9e-26	1	140	8	148	0.8176470588235294
GT2.hmm	170	3300007500.a:Ga0104983_100019_82	331	8.8e-31	2	131	7	137	0.7588235294117647
GT2.hmm	170	3300007500.a:Ga0104983_100019_86	278	8.3e-21	2	132	5	141	0.7647058823529411
GT9.hmm	225	3300007500.a:Ga0104983_100020_142	326	2.3e-31	9	219	77	304	0.9333333333333333
GT2.hmm	170	3300007500.a:Ga0104983_100020_198	239	7.3e-29	2	169	5	170	0.9823529411764705
GH73.hmm	128	3300007500.a:Ga0104983_100020_30	383	2.1e-34	2	128	33	162	0.984375
GT4.hmm	160	3300007500.a:Ga0104983_100020_4	381	4.4e-39	6	159	195	346	0.95625
GT2.hmm	170	3300007500.a:Ga0104983_100020_46	331	2e-26	1	158	6	159	0.9235294117647059
GH3.hmm	216	3300007500.a:Ga0104983_100020_5	565	1.2e-57	4	215	103	329	0.9768518518518519
GT2.hmm	170	3300007500.a:Ga0104983_100020_53	304	4.5e-30	1	158	3	159	0.9235294117647059
GT28.hmm	157	3300007500.a:Ga0104983_100020_73	374	3.2e-49	1	157	199	358	0.9936305732484076
GT2.hmm	170	3300007500.a:Ga0104983_100020_88	253	1.7e-35	1	127	6	129	0.7411764705882353
CE1.hmm	227	3300007500.a:Ga0104983_100020_92	714	9.7e-17	5	215	472	698	0.9251101321585903
GH73.hmm	128	3300007500.a:Ga0104983_100028_161	157	2.4e-24	3	128	39	155	0.9765625
CE14.hmm	124	3300007500.a:Ga0104983_100047_112	240	3e-27	1	124	6	111	0.9919354838709677
GT30.hmm	177	3300007500.a:Ga0104983_100047_18	409	1.7e-40	11	176	44	207	0.9322033898305084
GT51.hmm	177	3300007500.a:Ga0104983_100047_7	778	1.6e-55	1	176	70	246	0.9887005649717514
CE11.hmm	271	3300007500.a:Ga0104983_100061_101	466	6.4e-75	1	220	5	225	0.8081180811808119
GT2.hmm	170	3300007500.a:Ga0104983_100061_120	255	2.7e-22	3	133	11	139	0.7647058823529411
GT2.hmm	170	3300007500.a:Ga0104983_100061_122	678	1.1e-17	1	164	50	212	0.9588235294117647
GT2.hmm	170	3300007500.a:Ga0104983_100061_40	331	1.8e-38	1	167	5	169	0.9764705882352941
GT19.hmm	354	3300007500.a:Ga0104983_100061_72	371	2.5e-126	2	352	6	353	0.9887005649717514
GT4.hmm	160	3300007500.a:Ga0104983_100066_40	381	1.7e-27	8	154	207	350	0.9125
CE1.hmm	227	3300007500.a:Ga0104983_100066_48	666	1.2e-18	5	221	419	662	0.9515418502202643
GT27.hmm	295	3300007500.a:Ga0104983_100073_4	324	5.1e-22	2	237	6	233	0.7966101694915254
GT4.hmm	160	3300007500.a:Ga0104983_100073_42	366	7.3e-33	2	157	173	332	0.96875
CE1.hmm	227	3300007500.a:Ga0104983_100140_13	325	4.7e-19	3	140	69	210	0.6035242290748899
GH25.hmm	177	3300007500.a:Ga0104983_100140_56	285	6.4e-47	2	177	86	262	0.9887005649717514
GT4.hmm	160	3300007500.a:Ga0104983_100140_58	355	5.9e-32	5	156	178	325	0.94375
GT4.hmm	160	3300007500.a:Ga0104983_100140_81	365	2.7e-26	8	154	193	331	0.9125
CE4.hmm	130	3300007500.a:Ga0104983_100140_82	259	1e-16	20	127	31	130	0.823076923076923
GH171.hmm	355	3300007500.a:Ga0104983_100250_3	409	2.4e-110	1	355	56	406	0.9971830985915493
GT2.hmm	170	3300007500.a:Ga0104983_100279_29	335	2.7e-32	1	150	21	166	0.8764705882352941
GT4.hmm	160	3300007500.a:Ga0104983_100351_39	387	1.9e-29	9	157	210	355	0.925
GT2.hmm	170	3300007500.a:Ga0104983_100351_40	304	5.9e-22	1	109	5	112	0.6352941176470588
GT4.hmm	160	3300007500.a:Ga0104983_100351_41	377	1e-24	7	157	204	351	0.9375
GT2.hmm	170	3300007500.a:Ga0104983_100351_45	309	3.5e-32	1	165	5	166	0.9647058823529412
GT51.hmm	177	3300007500.a:Ga0104983_100563_11	216	5e-60	9	177	42	209	0.9491525423728814
