HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE1.hmm	227	3300013014.a:Ga0164295_10000003_172	431	3.9e-21	5	199	174	368	0.8546255506607929
GH13_8.hmm	293	3300013014.a:Ga0164295_10000003_176	669	8.6e-147	1	293	227	517	0.9965870307167235
GT2.hmm	170	3300013014.a:Ga0164295_10000003_232	249	2.6e-28	2	167	7	172	0.9705882352941176
GT2.hmm	170	3300013014.a:Ga0164295_10000003_285	219	7.8e-27	1	125	8	130	0.7294117647058823
GH31.hmm	427	3300013014.a:Ga0164295_10000003_288	812	1.1e-148	1	425	224	663	0.9929742388758782
GH13_10.hmm	313	3300013014.a:Ga0164295_10000003_291	944	4.4e-46	2	208	406	633	0.65814696485623
GH13_36.hmm	314	3300013014.a:Ga0164295_10000003_293	535	1.8e-130	1	313	70	390	0.9936305732484076
GT4.hmm	160	3300013014.a:Ga0164295_10000003_388	389	8.5e-25	7	153	202	347	0.9125
CE14.hmm	124	3300013014.a:Ga0164295_10000003_407	285	6.8e-27	1	124	52	168	0.9919354838709677
GH32.hmm	293	3300013014.a:Ga0164295_10000003_435	497	1.2e-95	1	289	39	350	0.9829351535836177
CE14.hmm	124	3300013014.a:Ga0164295_10000003_450	818	4.5e-21	1	114	46	158	0.9112903225806451
GH109.hmm	399	3300013014.a:Ga0164295_10000003_483	487	5.2e-23	3	159	44	193	0.39097744360902253
GH20.hmm	337	3300013014.a:Ga0164295_10000003_484	988	6.6e-103	7	336	153	496	0.9762611275964391
GH109.hmm	399	3300013014.a:Ga0164295_10000003_555	383	4.5e-34	5	274	4	254	0.6741854636591479
GH109.hmm	399	3300013014.a:Ga0164295_10000003_564	371	6e-37	5	204	5	181	0.49874686716791977
CBM9.hmm	182	3300013014.a:Ga0164295_10000005_155	727	5.3e-23	1	160	40	206	0.8736263736263736
GH13_38.hmm	375	3300013014.a:Ga0164295_10000005_176	620	1.6e-180	1	374	59	454	0.9946666666666667
GT28.hmm	157	3300013014.a:Ga0164295_10000005_195	340	2.1e-48	1	157	166	326	0.9936305732484076
GH5_8.hmm	253	3300013014.a:Ga0164295_10000005_360	364	1.1e-21	5	249	68	331	0.9644268774703557
GH16_3.hmm	230	3300013014.a:Ga0164295_10000005_47	267	2.2e-84	1	230	35	263	0.9956521739130435
GT51.hmm	177	3300013014.a:Ga0164295_10000008_101	232	1.1e-57	13	176	59	221	0.9209039548022598
GH23.hmm	135	3300013014.a:Ga0164295_10000008_127	460	2.8e-19	10	105	297	420	0.7037037037037037
GT51.hmm	177	3300013014.a:Ga0164295_10000008_197	768	1.7e-62	2	177	71	259	0.9887005649717514
GT4.hmm	160	3300013014.a:Ga0164295_10000008_213	380	2e-36	9	151	198	337	0.8875
CBM9.hmm	182	3300013014.a:Ga0164295_10000008_33	738	6.7e-20	2	161	41	212	0.8736263736263736
GH109.hmm	399	3300013014.a:Ga0164295_10000014_101	450	8.6e-19	4	167	41	201	0.40852130325814534
GH30_3.hmm	417	3300013014.a:Ga0164295_10000014_134	463	8.4e-164	4	417	51	462	0.9904076738609112
GH109.hmm	399	3300013014.a:Ga0164295_10000014_135	448	1.4e-30	4	162	40	194	0.39598997493734334
AA12.hmm	401	3300013014.a:Ga0164295_10000014_178	397	6.2e-17	11	395	51	385	0.9576059850374065
CE14.hmm	124	3300013014.a:Ga0164295_10000014_9	240	4.3e-24	1	124	7	112	0.9919354838709677
GH109.hmm	399	3300013014.a:Ga0164295_10000018_109	334	3.9e-16	5	187	8	179	0.45614035087719296
GT19.hmm	354	3300013014.a:Ga0164295_10000018_11	367	3.1e-113	1	352	4	350	0.9915254237288136
GT2.hmm	170	3300013014.a:Ga0164295_10000018_156	333	7.1e-16	2	114	6	114	0.6588235294117647
GT4.hmm	160	3300013014.a:Ga0164295_10000018_22	347	2.1e-18	28	150	198	308	0.7625
GH23.hmm	135	3300013014.a:Ga0164295_10000018_63	483	1.3e-29	2	119	117	250	0.8666666666666667
GH63.hmm	570	3300013014.a:Ga0164295_10000018_99	891	2.7e-18	364	567	422	872	0.356140350877193
GT2.hmm	230	3300013014.a:Ga0164295_10000019_153	305	5.4e-18	4	218	9	228	0.9304347826086956
GT4.hmm	160	3300013014.a:Ga0164295_10000019_155	353	2.2e-28	8	152	170	319	0.9
GT4.hmm	160	3300013014.a:Ga0164295_10000019_157	387	1.1e-36	7	159	199	355	0.95
GT83.hmm	540	3300013014.a:Ga0164295_10000019_29	559	2.1e-61	9	440	12	437	0.7981481481481482
GT5.hmm	472	3300013014.a:Ga0164295_10000019_3	271	9.9e-52	1	215	5	229	0.4533898305084746
GT2.hmm	170	3300013014.a:Ga0164295_10000019_30	321	1.2e-30	1	156	7	154	0.9117647058823529
AA3.hmm	618	3300013014.a:Ga0164295_10000019_44	571	4.1e-43	85	403	9	569	0.5145631067961165
GH109.hmm	399	3300013014.a:Ga0164295_10000019_56	349	2e-19	6	165	5	153	0.39849624060150374
CE11.hmm	271	3300013014.a:Ga0164295_10000021_10	465	4.2e-76	1	220	5	225	0.8081180811808119
GT2.hmm	230	3300013014.a:Ga0164295_10000021_40	486	2.6e-27	1	228	51	277	0.9869565217391304
GT2.hmm	170	3300013014.a:Ga0164295_10000021_41	242	3.3e-17	1	133	11	142	0.7764705882352941
GH109.hmm	399	3300013014.a:Ga0164295_10000021_46	469	9.8e-175	2	399	55	451	0.9949874686716792
GH43_28.hmm	262	3300013014.a:Ga0164295_10000023_111	603	1.7e-114	1	262	74	340	0.9961832061068703
CBM32.hmm	124	3300013014.a:Ga0164295_10000023_111	603	7.1e-22	12	107	380	491	0.7661290322580645
GT2.hmm	170	3300013014.a:Ga0164295_10000023_5	320	1.8e-28	1	131	5	136	0.7647058823529411
GT2.hmm	170	3300013014.a:Ga0164295_10000023_6	321	5.7e-27	1	137	4	137	0.8
CE4.hmm	130	3300013014.a:Ga0164295_10000023_91	209	9.4e-29	7	126	24	146	0.9153846153846154
AA3.hmm	618	3300013014.a:Ga0164295_10000032_102	560	5.1e-52	86	404	2	557	0.5145631067961165
GT30.hmm	177	3300013014.a:Ga0164295_10000032_26	416	1.8e-36	10	176	46	210	0.9378531073446328
GH57.hmm	383	3300013014.a:Ga0164295_10000032_30	406	3.9e-65	2	312	6	325	0.8093994778067886
GT4.hmm	160	3300013014.a:Ga0164295_10000032_31	430	1.1e-32	6	154	248	393	0.925
GH133.hmm	372	3300013014.a:Ga0164295_10000032_32	640	4.2e-108	10	372	289	631	0.9731182795698925
GT2.hmm	170	3300013014.a:Ga0164295_10000032_82	260	7.6e-30	1	132	7	137	0.7705882352941177
GH16_3.hmm	230	3300013014.a:Ga0164295_10000032_99	271	2.3e-88	1	230	34	265	0.9956521739130435
GH109.hmm	399	3300013014.a:Ga0164295_10000033_18	450	3.2e-21	4	160	38	187	0.39097744360902253
GH18.hmm	296	3300013014.a:Ga0164295_10000033_47	578	1.9e-29	8	294	132	456	0.9662162162162162
GH3.hmm	216	3300013014.a:Ga0164295_10000111_48	500	2.2e-56	7	215	79	305	0.9629629629629629
CBM66.hmm	155	3300013014.a:Ga0164295_10000111_59	200	1.9e-16	2	144	30	178	0.9161290322580645
GT2.hmm	170	3300013014.a:Ga0164295_10000403_22	378	3.5e-17	1	165	48	214	0.9647058823529412
GT35.hmm	674	3300013014.a:Ga0164295_10000414_4	552	6.7e-69	210	556	178	479	0.5133531157270029
