Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300008406.a:Ga0115224_1000004_127	-	GT8(5-268)	GT8_e126	-	N	2
3300008406.a:Ga0115224_1000004_179	3.2.1.-:1	GH16_3(55-283)	GH16_e321	GH16_3	Y(1-21)	3
3300008406.a:Ga0115224_1000004_198	-	GT2(22-167)	GT2	GT2	Y(1-23)	3
3300008406.a:Ga0115224_1000004_39	-	GT2(12-166)	GT2	-	N	2
3300008406.a:Ga0115224_1000004_40	-	GT2(8-145)	GT2	-	N	2
3300008406.a:Ga0115224_1000004_43	-	GT2(7-135)	GT2	GT2	N	3
3300008406.a:Ga0115224_1000004_47	-	GT2(5-141)	GT2	GT2	N	3
3300008406.a:Ga0115224_1000012_117	-	CE11(5-225)	CE11_e18	CE11	N	3
3300008406.a:Ga0115224_1000012_137	-	GT4(178-317)	GT4_e521	GT4	N	3
3300008406.a:Ga0115224_1000012_140	-	GT4(222-372)	GT4_e673	GT4	N	3
3300008406.a:Ga0115224_1000012_147	-	GT51(70-246)	GT51_e181	GT51	N	3
3300008406.a:Ga0115224_1000012_157	-	GT30(44-207)	GT30_e55	GT30	Y(1-20)	3
3300008406.a:Ga0115224_1000012_55	-	CE4(55-177)	CE4_e87	-	N	2
3300008406.a:Ga0115224_1000012_56	-	GT2(5-169)	GT2	GT2	N	3
3300008406.a:Ga0115224_1000012_88	-	GT19(6-353)	GT19_e2	GT19	N	3
3300008406.a:Ga0115224_1000015_137	-	CE1(472-698)	-	-	Y(1-23)	1
3300008406.a:Ga0115224_1000015_141	2.4.1.305:1	GT2(6-130)	GT2	GT2	N	3
3300008406.a:Ga0115224_1000015_157	-	GT28(199-358)	GT28_e43	GT28	N	3
3300008406.a:Ga0115224_1000015_175	-	GT2(3-159)	GT2	GT2	N	3
3300008406.a:Ga0115224_1000015_182	-	GT2(6-159)	GT2	GT2	N	3
3300008406.a:Ga0115224_1000015_200	-|-	GH73(33-162)	GH73_e88+CBM50_e698	CBM50+GH73	Y(1-20)	3
3300008406.a:Ga0115224_1000015_226	-	GH3(103-329)	GH3_e104	GH3	Y(1-22)	3
3300008406.a:Ga0115224_1000015_227	-	GT4(195-346)	GT4_e2566	GT4	N	3
3300008406.a:Ga0115224_1000015_23	-	GT2(5-170)	GT2	GT2	N	3
3300008406.a:Ga0115224_1000015_87	-	GT9(77-305)	GT9_e65	GT0	N	3
3300008406.a:Ga0115224_1000030_172	-	GH171(56-406)	GH171_e3	GH171	Y(1-27)	3
3300008406.a:Ga0115224_1000030_6	-	GH73(39-155)	GH73_e100	-	Y(1-27)	2
3300008406.a:Ga0115224_1000035_138	-	CE14(6-111)	CE14_e27	CE14	N	3
3300008406.a:Ga0115224_1000035_4	-	GT27(6-233)	GT2	GT2	N	3
3300008406.a:Ga0115224_1000035_41	-	GT4(197-355)	GT4_e2685	GT4	N	3
3300008406.a:Ga0115224_1000054_42	-	GT4(207-350)	GT4_e3889	GT4	N	3
3300008406.a:Ga0115224_1000054_51	-	CE1(417-660)	-	-	Y(1-19)	1
3300008406.a:Ga0115224_1000134_23	-	CE1(69-208)	-	-	Y(1-20)	1
3300008406.a:Ga0115224_1000134_60	-	GH25(86-262)	GH25_e5	-	N	2
3300008406.a:Ga0115224_1000134_62	-	GT4(178-324)	GT4_e881	GT4	N	3
3300008406.a:Ga0115224_1000138_10	-	GT51(42-209)	GT51_e158	-	N	2
3300008406.a:Ga0115224_1000407_15	-	GT4(193-331)	GT4_e858	GT4	N	3
3300008406.a:Ga0115224_1000407_16	-	CE4(31-130)	CE4_e119	-	N	2
3300008406.a:Ga0115224_1000407_18	-	GT4(202-352)	GT4_e2536	GT4	N	3
3300008406.a:Ga0115224_1000407_19	-	GT2(5-131)	GT2	-	N	2
3300008406.a:Ga0115224_1000407_20	-	GT4(209-353)	GT4_e2376	GT4	N	3
3300008406.a:Ga0115224_1000004_91	-	-	GT5_e28	GT5	N	2
3300008406.a:Ga0115224_1000012_138	-	-	GT4_e197	GT4	N	2
3300008406.a:Ga0115224_1000309_18	-|-	-	CBM50_e921+CBM50_e921	CBM50	Y(1-28)	2
3300008406.a:Ga0115224_1000024_110	-	-	GT4_e2572	GT4	N	2
3300008406.a:Ga0115224_1000035_43	-	-	GT4_e2393	-	N	1
3300008406.a:Ga0115224_1000138_19	-	-	GH108_e40	-	N	1
3300008406.a:Ga0115224_1000012_176	-	-	-	GH28	N	1
3300008406.a:Ga0115224_1000012_208	-	-	-	GH1	N	1
3300008406.a:Ga0115224_1000012_230	-	-	-	GT83	N	1
3300008406.a:Ga0115224_1001479_9	-	-	-	GT4	N	1
3300008406.a:Ga0115224_1000054_38	-	-	-	GH13	N	1
3300008406.a:Ga0115224_1000024_66	-	-	-	GH39	N	1
3300008406.a:Ga0115224_1000024_69	-	-	-	GH39	N	1
3300008406.a:Ga0115224_1000024_131	-	-	-	GH5_11	N	1
3300008406.a:Ga0115224_1000024_167	-	-	-	GH28	N	1
3300008406.a:Ga0115224_1000004_11	-	-	-	GH13_30	N	1
3300008406.a:Ga0115224_1000004_186	-	-	-	GH1	N	1
3300008406.a:Ga0115224_1000004_201	-	-	-	GT2	N	1
3300008406.a:Ga0115224_1000004_288	-	-	-	GH97	Y(1-18)	1
3300008406.a:Ga0115224_1000035_11	-	-	-	GT2	N	1
3300008406.a:Ga0115224_1000134_15	-	-	-	GH13_11	N	1
3300008406.a:Ga0115224_1001566_9	-	-	-	CE8	N	1
3300008406.a:Ga0115224_1000030_39	-	-	-	GH13	N	1
3300008406.a:Ga0115224_1000030_105	-	-	-	GT58	N	1
3300008406.a:Ga0115224_1000030_124	-	-	-	GH36	N	1
3300008406.a:Ga0115224_1000030_164	-	-	-	GH1	N	1
3300008406.a:Ga0115224_1000015_15	-	-	-	GH65	N	1
3300008406.a:Ga0115224_1000015_89	-	-	-	GT4	N	1
3300008406.a:Ga0115224_1000015_127	-	-	-	GT4	N	1
3300008406.a:Ga0115224_1000015_169	-	-	-	GT2	N	1
3300008406.a:Ga0115224_1000015_178	-	-	-	GT2	N	1
3300008406.a:Ga0115224_1000015_181	-	-	-	GT2	N	1
3300008406.a:Ga0115224_1000015_185	-	-	-	GH13_31	N	1
