Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300028952.a:Ga0169697_10139_8	ASX16110.1|GT2	100.0	260	0	0	1	260	1	260	1.2e-147	526.2
3300028952.a:Ga0169697_10139_14	QUI22575.1|CBM50	34.0	594	389	3	7	598	34	626	2.5e-103	380.2
3300028952.a:Ga0169697_10001_20	ASX16787.1|GH25	100.0	241	0	0	1	241	1	241	3.7e-138	494.6
3300028952.a:Ga0169697_10001_36	QQN32520.1|GT2	100.0	348	0	0	1	348	1	348	7.0e-199	696.8
3300028952.a:Ga0169697_10001_39	ARD32701.1|GT8	100.0	295	0	0	1	295	1	295	7.8e-175	616.7
3300028952.a:Ga0169697_10001_47	AMQ02664.1|GT2	100.0	309	0	0	1	309	1	309	3.1e-174	614.8
3300028952.a:Ga0169697_10001_64	CBA03971.1|GT30	51.7	383	182	2	3	384	2	382	4.5e-108	395.6
3300028952.a:Ga0169697_10001_165	AGL64353.2|CBM50|GH25	63.6	568	207	0	1	568	1	568	7.5e-214	747.3
3300028952.a:Ga0169697_10001_171	AGL64345.2|GT2	76.4	584	138	0	349	932	275	858	8.8e-257	890.6
3300028952.a:Ga0169697_10001_181	CAE6204650.1|GH28	52.3	602	280	3	10	605	744	1344	1.3e-176	623.6
3300028952.a:Ga0169697_10001_208	ALR08738.2|GT83	49.6	587	281	10	4	581	2	582	2.5e-151	539.7
3300028952.a:Ga0169697_10001_243	CCO11001.2|GH24	34.1	954	578	14	1	925	1	932	4.5e-136	489.6
3300028952.a:Ga0169697_10001_251	ASX18482.1|GT51	100.0	697	0	0	1	697	1	697	0.0e+00	1337.4
3300028952.a:Ga0169697_10001_361	AWZ17133.1|GH13_30	31.1	1182	704	24	3	1086	406	1575	2.5e-141	507.3
3300028952.a:Ga0169697_10001_364	APT74155.1|CBM50	43.1	520	284	9	1	514	19	532	1.0e-121	441.0
3300028952.a:Ga0169697_10001_367	AGL63717.2|GT4	46.9	672	288	7	163	834	107	709	3.3e-157	559.7
3300028952.a:Ga0169697_10001_445	ASX16959.1|GT28	100.0	363	0	0	1	363	1	363	4.6e-201	704.1
3300028952.a:Ga0169697_10001_466	CAG7911095.1|GH5_11	42.7	897	477	13	14	878	587	1478	4.6e-207	725.3
3300028952.a:Ga0169697_10001_540	CAD7245033.1|GT58	60.5	476	171	5	4	466	1053	1524	4.5e-151	538.5
3300028952.a:Ga0169697_10001_549	AMJ20543.1|GH13_11	54.6	410	181	3	4	409	1	409	9.3e-118	427.6
3300028952.a:Ga0169697_10001_550	AGL64698.2|GH25	60.6	335	125	4	3	331	4	337	4.4e-105	385.2
3300028952.a:Ga0169697_10001_552	AGL64700.2|GH23	70.0	357	107	0	1	357	1	357	6.2e-142	507.7
3300028952.a:Ga0169697_10001_577	ART94715.1|GT4	100.0	387	0	0	1	387	1	387	1.4e-232	808.9
3300028952.a:Ga0169697_10001_658	ASX16817.1|GH73	100.0	211	0	0	1	211	1	211	4.4e-111	404.4
