dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300007919.a:Ga0111558_100001_166	822	0	1	711	107	815	0.9971910112359551	0.9971910112359551
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300007919.a:Ga0111558_100001_170	730	1.1e-25	6	90	122	219	0.84	0.84
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300007919.a:Ga0111558_100001_170	730	4.2e-161	1	300	275	574	0.9933554817275747	0.9933554817275747
GH77_e1	GH77:1346|GT35:16	2.4.1.25:3	starch	479	3300007919.a:Ga0111558_100001_343	1258	7.7e-213	1	478	11	492	0.9958246346555324	0.9958246346555324
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300007919.a:Ga0111558_100001_343	1258	1.1e-252	1	711	580	1256	0.9971910112359551	0.9971910112359551
GH2_e104	GH2:483	3.2.1.23:6|3.2.1.31:2	beta-galactan, beta-glucuronan	863	3300007919.a:Ga0111558_100001_444	1009	0	3	862	34	895	0.9953650057937428	0.9953650057937428
GH102_e2	GH102:4353	4.2.2.n1:8	-	134	3300007919.a:Ga0111558_100002_369	376	8.3e-57	2	134	152	279	0.9850746268656716	0.9850746268656716
GT25_e100	GT25:234	2.4.1.-:3	-	183	3300007919.a:Ga0111558_100002_85	226	1e-84	1	183	6	188	0.994535519125683	0.994535519125683
CBM50_e159	CBM50:312	-	chitin, peptidoglycan	49	3300007919.a:Ga0111558_100004_133	147	1.2e-30	1	49	96	144	0.9795918367346939	0.9795918367346939
GT9_e71	GT9:5354	2.4.99.-:11	-	224	3300007919.a:Ga0111558_100004_183	318	7.5e-104	3	223	80	298	0.9821428571428571	0.9821428571428571
GT9_e84	GT9:7143|GT2:1	2.4.99.-:11	-	263	3300007919.a:Ga0111558_100004_185	348	2.2e-101	4	241	65	307	0.9011406844106464	0.9011406844106464
CBM50_e486	CBM50:11431|GH73:1|CE4:1|GH25:1	-	chitin, peptidoglycan	43	3300007919.a:Ga0111558_100004_190	411	2.4e-17	1	43	148	190	0.9767441860465116	0.9767441860465116
GT2	GT2:50	-	-	115	3300007919.a:Ga0111558_100004_266	272	4e-51	1	115	8	125	0.991304347826087	0.991304347826087
