3300011783.a:Ga0121540_100690	PUL0117_10	23.0	226	158	8	3248	3901	180	397	1.98e-09	60.8
3300011783.a:Ga0121540_100646	PUL0300_1	23.7	346	222	15	2086	3066	31	353	1.20e-09	61.2
3300011783.a:Ga0121540_100076	PUL0047_25	49.2	256	124	2	26180	25431	1	256	4.67e-70	237
3300011783.a:Ga0121540_100133	PUL0121_27	37.8	357	217	2	16804	15749	7	363	2.26e-77	261
3300011783.a:Ga0121540_100035	PUL0236_2	64.5	330	116	1	87709	88698	4	332	2.51e-138	437
3300011783.a:Ga0121540_100196	PUL0467_1	36.6	366	211	3	6590	5496	43	388	1.40e-70	243
3300011783.a:Ga0121540_100114	PUL0019_6	42.5	341	183	4	29397	28399	21	356	3.29e-83	278
3300011783.a:Ga0121540_100098	PUL0443_7	39.6	725	398	14	27068	29179	73	778	9.33e-141	463
3300011783.a:Ga0121540_100085	PUL0145_15	27.1	1063	704	23	34499	31446	7	1043	3.30e-79	287
3300011783.a:Ga0121540_100079	PUL0547_10	41.4	567	313	9	18123	19778	190	752	1.91e-140	463
3300011783.a:Ga0121540_100063	PUL0296_1	44.7	485	230	6	44037	42652	22	491	1.31e-118	386
3300011783.a:Ga0121540_101013	PUL0340_3	34.2	693	398	13	6389	4470	95	782	3.27e-103	352
3300011783.a:Ga0121540_100081	PUL0267_10	48.6	945	472	7	20493	23315	1	935	1.68e-284	883
3300011783.a:Ga0121540_101200	PUL0490_19	49.0	335	132	8	3668	2772	1	332	1.34e-87	288
3300011783.a:Ga0121540_100047	PUL0001_14	43.2	579	309	11	50440	48743	1	572	2.39e-132	429
3300011783.a:Ga0121540_100335	PUL0390_24	25.5	255	183	2	8327	7569	3	252	1.60e-25	107
3300011783.a:Ga0121540_100058	PUL0134_24	61.3	527	204	0	36500	34920	16	542	2.45e-245	753
3300011783.a:Ga0121540_100037	PUL0049_7	48.1	391	203	0	5024	3852	3	393	4.76e-120	387
3300011783.a:Ga0121540_100053	PUL0286_10	74.5	388	99	0	49363	50526	1	388	7.46e-194	598
3300011783.a:Ga0121540_100166	PUL0315_1	37.0	230	135	3	24898	25569	20	245	2.13e-35	148
3300011783.a:Ga0121540_100103	PUL0344_11	50.7	491	221	8	19192	20622	3	486	1.14e-140	449
3300011783.a:Ga0121540_100344	PUL0015_4	27.7	274	168	7	13312	12545	4	265	1.12e-15	79.0
3300011783.a:Ga0121540_100176	PUL0070_26	46.2	591	296	11	12358	10625	1	582	1.35e-164	522
3300011783.a:Ga0121540_102293	PUL0123_37	29.0	314	184	11	1001	1924	19	299	1.33e-23	100
3300011783.a:Ga0121540_100024	PUL0106_3	49.3	602	298	3	21724	23514	11	610	1.62e-184	582
3300011783.a:Ga0121540_100080	PUL0216_1	71.4	203	48	2	12055	12663	7	199	6.36e-101	323
3300011783.a:Ga0121540_100045	PUL0267_9	53.4	661	301	5	10466	8490	9	664	1.49e-224	700
3300011783.a:Ga0121540_100084	PUL0335_25	70.0	427	127	1	6534	7811	3	429	7.72e-186	577
3300011783.a:Ga0121540_100055	PUL0340_3	38.5	794	412	17	32210	30030	2	786	6.73e-148	486
3300011783.a:Ga0121540_101409	PUL0336_18	25.3	162	109	5	968	1426	33	191	3.34e-08	54.7
3300011783.a:Ga0121540_100003	PUL0106_20	56.1	959	396	6	16606	13757	1	943	0.0	1144
3300011783.a:Ga0121540_100213	PUL0454_5	28.3	435	274	12	15768	16988	1	425	1.92e-38	150
3300011783.a:Ga0121540_100186	PUL0264_13	28.6	175	124	1	10448	9927	5	179	1.36e-18	87.8
3300011783.a:Ga0121540_100036	PUL0145_15	51.6	1067	493	7	23380	26529	3	1063	0.0	1007
3300011783.a:Ga0121540_100099	PUL0160_3	64.0	751	266	3	10011	12257	34	782	0.0	1056
3300011783.a:Ga0121540_100042	PUL0049_23	55.7	869	366	9	12771	10213	1	866	1.98e-320	984
3300011783.a:Ga0121540_100287	PUL0161_15	33.1	157	87	7	9113	9553	160	308	1.05e-10	65.1
3300011783.a:Ga0121540_100043	PUL0106_8	54.8	942	403	5	73459	70640	2	922	0.0	991
3300011783.a:Ga0121540_100212	PUL0434_7	33.7	202	124	5	20691	21284	104	299	3.05e-19	90.9
3300011783.a:Ga0121540_100724	PUL0106_3	24.3	226	151	7	844	1476	11	231	2.57e-06	51.2
3300011783.a:Ga0121540_100222	PUL0467_1	32.3	371	231	2	14787	15896	37	388	5.02e-50	183
3300011783.a:Ga0121540_100162	PUL0443_5	36.7	974	581	17	14697	17579	150	1100	6.40e-185	600
3300011783.a:Ga0121540_100581	PUL0443_5	35.7	972	585	17	10606	7757	148	1101	1.02e-170	558
3300011783.a:Ga0121540_101809	PUL0406_1	33.3	87	50	3	3482	3721	140	225	2.25e-07	52.8
3300011783.a:Ga0121540_100118	PUL0180_17	34.5	1200	657	29	9620	6228	5	1144	4.68e-192	623
3300011783.a:Ga0121540_100742	PUL0161_15	27.0	285	173	10	1807	1058	25	309	8.64e-15	76.6
3300011783.a:Ga0121540_100922	PUL0264_14	25.2	115	85	1	5116	4772	1	114	1.68e-05	48.1
3300011783.a:Ga0121540_100071	PUL0406_2	36.2	224	138	4	40431	41093	15	236	2.58e-36	139
3300011783.a:Ga0121540_100048	PUL0339_18	58.3	731	300	5	63855	66038	1	729	1.82e-279	860
3300011783.a:Ga0121540_100346	PUL0206_1	39.4	687	397	10	9549	11585	23	698	3.69e-149	481
3300011783.a:Ga0121540_100459	PUL0024_8	23.8	181	134	3	3688	4218	3	183	2.88e-07	53.5
3300011783.a:Ga0121540_101943	PUL0441_4	23.1	208	128	5	3705	3091	4	182	2.59e-08	53.5
3300011783.a:Ga0121540_100216	PUL0347_4	36.6	415	226	7	14637	15770	473	887	1.08e-72	263
3300011783.a:Ga0121540_100703	PUL0334_19	29.2	209	139	2	7987	7361	4	203	1.16e-20	91.3
3300011783.a:Ga0121540_100120	PUL0601_13	41.2	257	139	3	24134	23394	4	258	6.15e-47	170
3300011783.a:Ga0121540_101295	PUL0106_20	19.4	972	442	28	844	3012	2	881	1.93e-19	93.6
3300011783.a:Ga0121540_100514	PUL0008_3	35.3	326	186	5	6304	7233	7	323	1.36e-46	170
3300011783.a:Ga0121540_100014	PUL0236_6	68.8	766	236	2	31943	29649	1	764	0.0	1063
3300011783.a:Ga0121540_100330	PUL0443_5	35.6	975	574	17	7387	10233	148	1094	2.77e-166	545
3300011783.a:Ga0121540_100326	PUL0180_1	41.0	510	273	7	3637	5166	2	483	9.86e-109	356
3300011783.a:Ga0121540_100628	PUL0024_11	25.6	480	289	16	7681	6386	8	467	2.69e-21	98.6
3300011783.a:Ga0121540_100011	PUL0334_15	32.2	1155	618	23	8876	12127	4	1064	8.00e-170	559
3300011783.a:Ga0121540_100072	PUL0227_6	56.2	217	91	1	1955	1305	1	213	6.17e-75	249
3300011783.a:Ga0121540_100016	PUL0333_6	49.0	598	292	5	79285	81042	149	745	4.34e-184	587
3300011783.a:Ga0121540_100122	PUL0406_1	47.0	219	106	5	29670	29035	10	225	6.35e-56	199
3300011783.a:Ga0121540_102428	PUL0521_18	26.0	315	201	8	2659	1751	39	333	2.28e-25	107
3300011783.a:Ga0121540_100495	PUL0434_7	36.4	121	74	2	20	376	180	299	6.17e-11	65.1
3300011783.a:Ga0121540_100180	PUL0104_32	51.4	329	158	1	10177	9197	4	332	1.87e-107	347
3300011783.a:Ga0121540_100093	PUL0429_38	25.4	378	241	10	21931	22986	26	388	1.33e-22	103
3300011783.a:Ga0121540_100553	PUL0165_8	27.4	1081	643	41	548	3505	21	1054	4.26e-81	291
3300011783.a:Ga0121540_100052	PUL0467_11	45.9	242	123	3	26018	26719	1	242	1.14e-54	192
3300011783.a:Ga0121540_100023	PUL0103_5	47.3	717	368	5	81579	79450	3	716	3.18e-210	660
3300011783.a:Ga0121540_100285	PUL0571_1	29.9	224	147	5	5439	6086	20	241	1.62e-13	72.8
3300011783.a:Ga0121540_100051	PUL0341_12	54.4	522	223	6	34057	32534	4	524	1.25e-177	558
3300011783.a:Ga0121540_100110	PUL0333_5	48.3	381	195	2	27414	28553	1	380	4.74e-112	367
3300011783.a:Ga0121540_100119	PUL0206_1	54.4	688	311	3	6937	8997	14	699	4.74e-247	764
