Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029771.a:Ga0243801_100002_11	-	GT4(185-291)	GT4_e3020	GT4	N	3
3300029771.a:Ga0243801_100002_12	-	GT4(199-305)	GT4_e1331	GT4	N	3
3300029771.a:Ga0243801_100002_143	-|-|-	GH25(37-209)	GH25_e75+CBM50_e433+CBM50_e492	CBM50+GH25	Y(1-33)	3
3300029771.a:Ga0243801_100002_198	-	GH13_3(317-535)	GH13_e41	GH13_3	N	3
3300029771.a:Ga0243801_100002_230	3.2.1.55:1	GH43_29(92-415)	GH43_e210	GH43_29	Y(1-36)	3
3300029771.a:Ga0243801_100002_231	3.2.1.187:2	GH121(4-1467)	GH121_e0	GH121	Y(1-33)	3
3300029771.a:Ga0243801_100002_232	3.2.1.185:2	GH127(3-566)	GH127_e0	GH127	N	3
3300029771.a:Ga0243801_100002_248	-	GT2(10-114)	GT2	GT2	N	3
3300029771.a:Ga0243801_100002_28	3.2.1.89:17|3.2.1.89:6	GH53(53-429)+CBM61(524-666)	GH53_e14+CBM61_e15	CBM61+GH53	Y(1-31)	3
3300029771.a:Ga0243801_100002_280	3.2.1.97:8|3.2.1.97:8|3.2.1.35:2|3.2.1.52:2	GH101(347-1088)+CBM32(1554-1687)	GH101_e0+CBM32_e206	CBM32+GH101	Y(1-30)	3
3300029771.a:Ga0243801_100002_298	-	GT51(125-297)	GT51_e89	GT51	N	3
3300029771.a:Ga0243801_100002_30	3.2.1.23:18	GH42(25-396)	GH42_e28	GH42	N	3
3300029771.a:Ga0243801_100002_329	-	GH31(198-627)	GH31_e77	GH31	N	3
3300029771.a:Ga0243801_100002_334	2.4.1.25:4	GH77(204-728)	GH77_e2	GH77	N	3
3300029771.a:Ga0243801_100002_336	3.2.1.20:2	GH13_30(33-403)	GH13_e234	GH13_30	N	3
3300029771.a:Ga0243801_100002_342	2.4.1.7:2	GH13_18(35-379)	GH13_e144	GH13_18	N	3
3300029771.a:Ga0243801_100002_350	3.2.1.55:37	GH51(9-515)	GH51_e0	GH51	N	3
3300029771.a:Ga0243801_100002_368	-	GT2(5-141)	GT2	GT2	N	3
3300029771.a:Ga0243801_100002_374	-	CE1(200-428)	-	-	N	1
3300029771.a:Ga0243801_100002_398	2.4.1.1:158	GT35(100-811)	GT35_e0	GT35	N	3
3300029771.a:Ga0243801_100002_464	-	GT2(8-142)	GT2	GT2	N	3
3300029771.a:Ga0243801_100002_477	3.2.1.22:8	GH36(37-714)	GH36_e2	GH36	N	3
3300029771.a:Ga0243801_100002_485	-	GH172(93-353)	GH172_e0	GH172	N	3
3300029771.a:Ga0243801_100002_489	3.2.1.20:2	GH13_30(31-393)	GH13_e234	GH13_30	N	3
