dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH32_e119	GH32:8	-	-	306	3300008518.a:Ga0115191_100008_213	508	2.1e-115	1	306	39	345	0.9967320261437909	0.9967320261437909
GH25_e146	GH25:11	-	-	184	3300008518.a:Ga0115191_100012_189	260	2.7e-69	1	183	65	246	0.9891304347826086	0.9891304347826086
GT2	GT2:24	-	-	150	3300008518.a:Ga0115191_100012_69	441	1.3e-61	1	145	8	159	0.96	0.96
GT5_e18	GT5:92	-	-	472	3300008518.a:Ga0115191_100019_126	483	3.3e-216	1	471	5	476	0.9957627118644068	0.9957627118644068
CBM48_e2	CBM48:14087|GH13_9:14033|GH77:8|GH13:5|GT5:2|GH13_3:1|GH0:1	2.4.1.18:57	glycogen	100	3300008518.a:Ga0115191_100019_135	608	2.9e-19	5	92	18	114	0.87	0.87
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300008518.a:Ga0115191_100019_135	608	9.6e-127	1	300	168	456	0.9933554817275747	0.9933554817275747
GT2	GT2:340	-	-	162	3300008518.a:Ga0115191_100019_15	311	3.9e-65	1	162	7	169	0.9938271604938271	0.9938271604938271
GH25_e36	GH25:8	-	-	176	3300008518.a:Ga0115191_100019_49	322	1.1e-31	1	169	8	177	0.9545454545454546	0.9545454545454546
CBM50_e799	CBM50:30|GH25:20	-	chitin, peptidoglycan	44	3300008518.a:Ga0115191_100019_49	322	2.9e-20	3	43	225	265	0.9090909090909091	0.9090909090909091
CBM50_e1017	CBM50:6	-	chitin, peptidoglycan	44	3300008518.a:Ga0115191_100019_49	322	6.5e-17	1	42	279	320	0.9318181818181818	0.9318181818181818
GT51_e148	GT51:19	-	-	199	3300008518.a:Ga0115191_100030_128	891	7e-77	2	198	73	253	0.9849246231155779	0.9849246231155779
