HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH32.hmm	293	3300008518.a:Ga0115191_100008_213	508	6.1e-84	1	293	38	344	0.9965870307167235
CE4.hmm	130	3300008518.a:Ga0115191_100008_240	486	2.4e-21	4	113	271	379	0.8384615384615385
GT28.hmm	157	3300008518.a:Ga0115191_100008_33	358	2.1e-39	2	157	189	343	0.9872611464968153
CE1.hmm	227	3300008518.a:Ga0115191_100008_48	361	4e-24	10	221	88	342	0.9295154185022027
GT51.hmm	177	3300008518.a:Ga0115191_100008_75	865	6e-55	2	177	93	276	0.9887005649717514
GH25.hmm	177	3300008518.a:Ga0115191_100012_189	260	9.3e-48	1	177	64	246	0.9943502824858758
GH13_20.hmm	300	3300008518.a:Ga0115191_100012_48	528	1e-78	10	299	40	323	0.9633333333333334
CE1.hmm	227	3300008518.a:Ga0115191_100012_55	260	4.5e-44	1	221	10	246	0.9691629955947136
GT2.hmm	170	3300008518.a:Ga0115191_100012_69	441	1.2e-34	1	132	7	143	0.7705882352941177
GT5.hmm	472	3300008518.a:Ga0115191_100019_126	483	6.1e-181	2	471	5	476	0.9936440677966102
GH13_14.hmm	289	3300008518.a:Ga0115191_100019_134	705	1.2e-95	1	289	255	570	0.9965397923875432
CBM48.hmm	76	3300008518.a:Ga0115191_100019_135	608	8.8e-17	3	69	22	101	0.868421052631579
GH13_9.hmm	301	3300008518.a:Ga0115191_100019_135	608	9.6e-126	1	300	167	455	0.9933554817275747
GT2.hmm	230	3300008518.a:Ga0115191_100019_148	430	6.7e-28	2	228	49	276	0.9826086956521739
GT2.hmm	170	3300008518.a:Ga0115191_100019_15	311	5.9e-33	1	168	6	171	0.9823529411764705
CE1.hmm	227	3300008518.a:Ga0115191_100019_193	254	8.5e-26	52	222	55	245	0.748898678414097
GH25.hmm	177	3300008518.a:Ga0115191_100019_49	322	6.1e-27	2	172	8	179	0.96045197740113
CE1.hmm	227	3300008518.a:Ga0115191_100030_112	263	4.4e-33	5	216	16	245	0.9295154185022027
GT51.hmm	177	3300008518.a:Ga0115191_100030_128	891	1.3e-53	2	177	71	254	0.9887005649717514
GH13_5.hmm	342	3300008518.a:Ga0115191_100030_26	490	1.6e-152	2	342	32	370	0.9941520467836257
GH112.hmm	715	3300008518.a:Ga0115191_100030_76	714	0	1	714	4	711	0.9972027972027973
GT39.hmm	223	3300008518.a:Ga0115191_100030_78	615	4.2e-50	17	220	213	426	0.9103139013452914
GH2.hmm	752	3300008518.a:Ga0115191_100032_80	779	1.4e-100	32	497	4	522	0.6183510638297872
GH2.hmm	752	3300008518.a:Ga0115191_100073_60	577	1.2e-89	22	412	23	475	0.5186170212765957
GH77.hmm	494	3300008518.a:Ga0115191_100083_14	488	5.5e-143	1	471	12	464	0.951417004048583
GT35.hmm	674	3300008518.a:Ga0115191_100083_15	753	1.4e-223	2	674	77	752	0.9970326409495549
GH13_36.hmm	314	3300008518.a:Ga0115191_100083_4	518	1.1e-69	1	312	27	363	0.9904458598726115
GH73.hmm	128	3300008518.a:Ga0115191_100083_54	612	6.7e-28	3	128	472	607	0.9765625
GT4.hmm	160	3300008518.a:Ga0115191_100083_57	358	2.1e-29	7	159	184	333	0.95
GT2.hmm	170	3300008518.a:Ga0115191_100083_61	271	4.4e-34	1	161	7	160	0.9411764705882353
GT4.hmm	160	3300008518.a:Ga0115191_100083_62	379	3.6e-29	10	150	208	342	0.875
GT2.hmm	170	3300008518.a:Ga0115191_100083_73	319	8.2e-26	2	148	7	155	0.8588235294117647
GH25.hmm	177	3300008518.a:Ga0115191_100123_29	328	3.1e-40	1	176	5	175	0.9887005649717514
GT2.hmm	170	3300008518.a:Ga0115191_100278_29	343	2e-27	1	106	5	108	0.6176470588235294
GH170.hmm	350	3300008518.a:Ga0115191_100278_8	350	4.5e-106	2	350	5	345	0.9942857142857143
GH109.hmm	399	3300008518.a:Ga0115191_100305_6	323	3.5e-18	6	161	2	148	0.38847117794486213
GT2.hmm	170	3300008518.a:Ga0115191_100360_4	307	2.3e-31	1	129	7	132	0.7529411764705882
CE9.hmm	373	3300008518.a:Ga0115191_100429_18	384	7.6e-115	2	373	4	378	0.9946380697050938
CE2.hmm	209	3300008518.a:Ga0115191_100429_22	320	2.2e-30	2	209	121	311	0.9904306220095693
GH20.hmm	337	3300008518.a:Ga0115191_100429_23	604	7.8e-31	17	326	79	375	0.9169139465875371
