HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH51.hmm	630	3300029668.a:Ga0245235_100017_103	752	1.6e-83	119	541	268	750	0.6698412698412698
GT4.hmm	160	3300029668.a:Ga0245235_100017_138	387	8.8e-19	12	159	212	356	0.91875
GT51.hmm	177	3300029668.a:Ga0245235_100017_15	772	7e-64	3	176	80	269	0.9774011299435028
GH3.hmm	216	3300029668.a:Ga0245235_100017_214	401	7.5e-36	7	215	129	355	0.9629629629629629
GH32.hmm	293	3300029668.a:Ga0245235_100017_28	637	6.2e-40	1	145	120	289	0.49146757679180886
GH32.hmm	293	3300029668.a:Ga0245235_100017_28	637	2.8e-22	163	293	353	488	0.44368600682593856
GH42.hmm	371	3300029668.a:Ga0245235_100017_74	692	1.2e-152	1	370	24	394	0.9946091644204852
GH51.hmm	630	3300029668.a:Ga0245235_100017_76	567	1.8e-136	91	541	53	564	0.7142857142857143
GT28.hmm	157	3300029668.a:Ga0245235_100070_101	394	3e-47	2	156	205	376	0.9808917197452229
CE9.hmm	373	3300029668.a:Ga0245235_100070_75	428	3.3e-114	2	373	25	423	0.9946380697050938
GH125.hmm	402	3300029668.a:Ga0245235_100070_84	433	1.2e-174	2	402	26	423	0.9950248756218906
GH85.hmm	315	3300029668.a:Ga0245235_100070_87	1128	3e-92	6	314	129	479	0.9777777777777777
GH3.hmm	216	3300029668.a:Ga0245235_100070_88	760	3.7e-58	7	215	101	322	0.9629629629629629
GH5_18.hmm	282	3300029668.a:Ga0245235_100070_89	427	4.4e-124	1	282	15	294	0.9964539007092199
GH38.hmm	269	3300029668.a:Ga0245235_100070_93	1051	4e-89	3	256	270	522	0.9405204460966543
GH38.hmm	269	3300029668.a:Ga0245235_100070_94	1040	9.1e-88	1	255	267	520	0.9442379182156134
GH13_20.hmm	300	3300029668.a:Ga0245235_100082_67	432	2.7e-54	6	297	49	332	0.97
GH25.hmm	177	3300029668.a:Ga0245235_100113_120	373	8.6e-28	1	175	42	222	0.9830508474576272
GH43_22.hmm	209	3300029668.a:Ga0245235_100123_12	1060	1.9e-57	1	206	522	761	0.9808612440191388
GH43_22.hmm	209	3300029668.a:Ga0245235_100123_13	1996	2.2e-37	2	208	404	670	0.9856459330143541
GH43_26.hmm	294	3300029668.a:Ga0245235_100123_13	1996	8.3e-57	8	293	1462	1817	0.9693877551020408
GH43_22.hmm	209	3300029668.a:Ga0245235_100123_14	1665	1.2e-58	2	208	438	674	0.9856459330143541
GH43_34.hmm	280	3300029668.a:Ga0245235_100123_14	1665	1e-93	1	279	1056	1355	0.9928571428571429
GH30_5.hmm	456	3300029668.a:Ga0245235_100123_22	1514	8.6e-160	1	456	39	635	0.9978070175438597
GH43_24.hmm	246	3300029668.a:Ga0245235_100123_23	1279	4e-90	2	245	90	458	0.9878048780487805
GH127.hmm	524	3300029668.a:Ga0245235_100123_35	743	8.2e-217	1	524	14	618	0.9980916030534351
GH27.hmm	229	3300029668.a:Ga0245235_100123_38	470	3.2e-44	4	177	163	353	0.7554585152838428
GH51.hmm	630	3300029668.a:Ga0245235_100123_41	822	2.6e-86	112	627	226	819	0.8174603174603174
GH43_4.hmm	310	3300029668.a:Ga0245235_100123_42	582	8e-100	2	310	32	382	0.9935483870967742
GH43_4.hmm	310	3300029668.a:Ga0245235_100123_43	532	1.5e-101	2	310	58	401	0.9935483870967742
GH43_27.hmm	299	3300029668.a:Ga0245235_100123_44	711	9e-108	1	299	353	686	0.9966555183946488
GH43_26.hmm	294	3300029668.a:Ga0245235_100123_47	345	1.3e-116	1	294	4	306	0.9965986394557823
GT2.hmm	170	3300029668.a:Ga0245235_100123_66	343	2.8e-19	3	132	35	175	0.7588235294117647
GH25.hmm	177	3300029668.a:Ga0245235_100123_68	772	2.3e-36	1	177	236	422	0.9943502824858758
