HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH25.hmm	177	3300007874.a:Ga0111086_10001_10	315	3.6e-37	1	177	12	199	0.9943502824858758
GH25.hmm	177	3300007874.a:Ga0111086_10001_200	301	3.1e-35	17	170	18	174	0.864406779661017
GH25.hmm	177	3300007874.a:Ga0111086_10001_259	237	4.9e-21	7	175	54	205	0.9491525423728814
GH1.hmm	429	3300007874.a:Ga0111086_10003_102	476	3.6e-141	2	428	3	472	0.993006993006993
GT26.hmm	171	3300007874.a:Ga0111086_10003_117	259	4.2e-60	3	171	74	241	0.9824561403508771
GT4.hmm	160	3300007874.a:Ga0111086_10003_118	367	8e-33	12	159	189	335	0.91875
GT2.hmm	170	3300007874.a:Ga0111086_10003_119	661	1.4e-23	1	131	280	410	0.7647058823529411
GT32.hmm	90	3300007874.a:Ga0111086_10003_127	234	6.3e-23	2	89	19	97	0.9666666666666667
GH73.hmm	128	3300007874.a:Ga0111086_10003_130	209	2.3e-36	2	128	66	204	0.984375
GH25.hmm	177	3300007874.a:Ga0111086_10003_161	293	5.9e-44	1	177	5	179	0.9943502824858758
GT51.hmm	177	3300007874.a:Ga0111086_10003_203	686	9e-66	3	176	72	245	0.9774011299435028
CE9.hmm	373	3300007874.a:Ga0111086_10004_27	386	9.2e-114	3	373	7	379	0.9919571045576407
GH31.hmm	427	3300007874.a:Ga0111086_10004_30	1020	2.8e-49	208	427	392	621	0.5128805620608899
GT2.hmm	170	3300007874.a:Ga0111086_10004_46	277	1.2e-29	1	130	8	135	0.7588235294117647
GH8.hmm	320	3300007874.a:Ga0111086_10004_62	373	6.7e-72	4	318	36	362	0.98125
GT2.hmm	230	3300007874.a:Ga0111086_10004_63	436	3.2e-24	1	228	49	279	0.9869565217391304
GT8.hmm	257	3300007874.a:Ga0111086_10004_84	275	5.9e-37	31	253	2	234	0.8638132295719845
GT8.hmm	257	3300007874.a:Ga0111086_10004_85	304	1.4e-53	31	255	4	234	0.8715953307392996
GT8.hmm	257	3300007874.a:Ga0111086_10004_86	317	2.6e-51	31	256	4	247	0.8754863813229572
GH1.hmm	429	3300007874.a:Ga0111086_10005_3	177	3.8e-51	277	428	2	172	0.351981351981352
GH1.hmm	429	3300007874.a:Ga0111086_10005_4	302	2.8e-82	4	241	2	276	0.5524475524475524
GH31.hmm	427	3300007874.a:Ga0111086_10005_66	768	1.9e-166	1	427	233	673	0.9976580796252927
GH170.hmm	350	3300007874.a:Ga0111086_10005_86	347	3.6e-85	1	349	1	341	0.9942857142857143
GH1.hmm	429	3300007874.a:Ga0111086_10005_92	493	2.5e-129	4	424	5	479	0.9790209790209791
GH1.hmm	429	3300007874.a:Ga0111086_10017_8	476	6.9e-150	3	426	9	473	0.986013986013986
GH1.hmm	429	3300007874.a:Ga0111086_10018_13	284	7.4e-68	183	428	8	279	0.5710955710955711
GH1.hmm	429	3300007874.a:Ga0111086_10018_14	198	2.6e-61	3	158	5	197	0.3613053613053613
GH1.hmm	429	3300007874.a:Ga0111086_10018_20	460	1.7e-132	2	428	3	456	0.993006993006993
GH13_31.hmm	349	3300007874.a:Ga0111086_10018_37	553	2.7e-123	1	348	27	377	0.994269340974212
CBM34.hmm	120	3300007874.a:Ga0111086_10018_38	575	1.4e-29	2	119	7	124	0.975
GH13_20.hmm	300	3300007874.a:Ga0111086_10018_38	575	3.5e-129	1	300	174	477	0.9966666666666667
GH65.hmm	372	3300007874.a:Ga0111086_10018_39	757	4.3e-149	1	371	320	689	0.9946236559139785
GH13_31.hmm	349	3300007874.a:Ga0111086_10018_45	539	6.2e-152	1	349	27	362	0.997134670487106
GH1.hmm	429	3300007874.a:Ga0111086_10018_9	483	2e-155	4	428	5	478	0.9883449883449883
GH32.hmm	293	3300007874.a:Ga0111086_10019_11	420	4.5e-58	48	293	1	259	0.8361774744027304
GH3.hmm	216	3300007874.a:Ga0111086_10019_15	408	3.6e-62	4	215	75	294	0.9768518518518519
GH31.hmm	427	3300007874.a:Ga0111086_10021_16	666	9e-140	1	422	215	662	0.9859484777517564
GH13_31.hmm	349	3300007874.a:Ga0111086_10021_18	556	6.5e-157	1	348	27	372	0.994269340974212
GH13_29.hmm	344	3300007874.a:Ga0111086_10021_3	553	1.4e-170	1	344	25	370	0.997093023255814
GH1.hmm	429	3300007874.a:Ga0111086_10021_35	544	1.4e-74	179	427	245	537	0.578088578088578
GH3.hmm	216	3300007874.a:Ga0111086_10023_46	642	1.1e-45	5	215	106	337	0.9722222222222222
GT51.hmm	177	3300007874.a:Ga0111086_10024_22	792	1.2e-57	2	176	77	255	0.9830508474576272
GT51.hmm	177	3300007874.a:Ga0111086_10027_11	943	8.7e-53	12	177	111	288	0.9322033898305084
GT28.hmm	157	3300007874.a:Ga0111086_10028_23	371	2.5e-47	1	157	193	355	0.9936305732484076
GH36.hmm	688	3300007874.a:Ga0111086_10037_12	744	1.1e-252	2	687	10	710	0.9956395348837209
GH32.hmm	293	3300007874.a:Ga0111086_10042_24	490	2.6e-81	1	293	37	340	0.9965870307167235
GH68.hmm	417	3300007874.a:Ga0111086_10052_1	480	7.2e-68	219	417	120	346	0.4748201438848921
GT4.hmm	160	3300007874.a:Ga0111086_10071_3	348	1.6e-20	2	157	157	308	0.96875
GT4.hmm	160	3300007874.a:Ga0111086_10071_4	389	7.1e-29	4	145	198	337	0.88125
