CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_2	134	625	-	4.A.1.2.6
CGC1	null	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_3	635	1570	-	null
CGC1	null	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_4	1572	2222	-	null
CGC1	TC	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_5	2246	3607	-	4.A.1.2.6
CGC1	TF	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_6	3896	4912	+	LacI
CGC1	TF	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_7	5015	5806	-	HTH_6
CGC1	CAZyme	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_8	5938	7284	-	 GH4|GH4
CGC1	null	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_9	7435	8406	-	null
CGC1	STP	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_10	8887	10635	+	GGDEF
CGC1	TC	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_11	10776	12251	-	3.A.1.121.3
CGC1	null	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_12	12469	12819	-	null
CGC1	TF	3300029634.a:Ga0242800_100773	3300029634.a:Ga0242800_100773_13	12871	13881	-	none
CGC1	TC	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_23	24488	25405	+	3.A.1.5.2
CGC1	TC	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_24	25417	26352	+	3.A.1.5.2
CGC1	TC	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_25	26368	27378	+	3.A.1.5.25
CGC1	TC	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_26	27382	28356	+	3.A.1.5.35
CGC1	TC	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_27	28374	30032	+	3.A.1.5.19
CGC1	null	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_28	30083	31315	+	null
CGC1	STP	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_29	31324	32538	+	Aminotran_1_2
CGC1	null	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_30	32563	32853	-	null
CGC1	CAZyme	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_31	32976	33968	+	GT2
CGC1	null	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_32	34325	34867	+	null
CGC1	null	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_33	34839	35441	+	null
CGC1	TC	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_34	35663	36760	+	2.A.86.1.5
CGC1	null	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_35	36866	37468	+	null
CGC1	TF	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_36	37476	38111	+	LytTR
CGC1	TF	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_37	38170	39093	+	MerR
CGC1	null	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_38	39086	40357	+	null
CGC1	TC	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_39	40338	41096	+	3.A.1.134.12
CGC1	null	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_40	41111	41656	+	null
CGC1	STP	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_41	41674	42933	-	Aminotran_1_2
CGC1	TC	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_42	43193	44206	+	8.A.5.1.4
CGC1	TC	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_43	44209	45363	+	2.A.1.46.10
CGC1	TF	3300029634.a:Ga0242800_100296	3300029634.a:Ga0242800_100296_44	45417	45806	+	MerR
CGC1	TF	3300029634.a:Ga0242800_100255	3300029634.a:Ga0242800_100255_55	59050	59877	-	MerR
CGC1	CAZyme	3300029634.a:Ga0242800_100255	3300029634.a:Ga0242800_100255_56	59983	61452	-	GH1| GH1
CGC1	TF	3300029634.a:Ga0242800_100255	3300029634.a:Ga0242800_100255_57	61578	62429	-	HTH_6
CGC1	null	3300029634.a:Ga0242800_100255	3300029634.a:Ga0242800_100255_58	62545	62820	-	null
CGC1	TC	3300029634.a:Ga0242800_100255	3300029634.a:Ga0242800_100255_59	62836	64143	-	4.A.3.2.9
CGC1	CAZyme	3300029634.a:Ga0242800_100255	3300029634.a:Ga0242800_100255_60	64550	66028	-	GH1| GH1
CGC1	null	3300029634.a:Ga0242800_100255	3300029634.a:Ga0242800_100255_61	66141	66581	-	null
CGC1	TC	3300029634.a:Ga0242800_100255	3300029634.a:Ga0242800_100255_62	66692	67996	-	4.A.3.2.9
