dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH103_e11	GH103:389	-	-	291	3300012241.a:Ga0121217_10008_23	334	2e-174	1	291	41	331	0.9965635738831615	0.9965635738831615
GT51_e97	GT51:477	-	-	165	3300012241.a:Ga0121217_10008_248	225	5.5e-95	1	165	55	219	0.9939393939393939	0.9939393939393939
AA1_e1	AA1:57|AA1_3:53	1.10.3.2:1	lignin	342	3300012241.a:Ga0121217_10008_287	608	5.5e-46	8	341	22	578	0.9736842105263158	0.9736842105263158
GH3_e19	GH3:6438	3.2.1.52:16	chitin	223	3300012241.a:Ga0121217_10014_124	342	2e-103	2	223	56	278	0.9910313901345291	0.9910313901345291
GT2	GT2:19	-	-	154	3300012241.a:Ga0121217_10014_154	224	5.8e-76	1	154	5	157	0.9935064935064936	0.9935064935064936
GT4_e1856	GT4:35	-	-	150	3300012241.a:Ga0121217_10014_186	373	3.7e-68	1	150	192	341	0.9933333333333333	0.9933333333333333
GT32_e44	GT32:24|GT1:21	-	-	77	3300012241.a:Ga0121217_10014_91	308	3.9e-16	2	74	68	139	0.935064935064935	0.935064935064935
CBM50_e255	CBM50:389|GH18:1	-	chitin, peptidoglycan	43	3300012241.a:Ga0121217_10019_95	274	2.8e-22	1	42	56	98	0.9534883720930233	0.9534883720930233
GT51_e28	GT51:6681	2.4.1.129:11	-	172	3300012241.a:Ga0121217_10027_13	803	6.9e-80	1	171	154	323	0.9883720930232558	0.9883720930232558
CBM50_e435	CBM50:97	-	chitin, peptidoglycan	45	3300012241.a:Ga0121217_10043_37	682	6.7e-25	1	44	6	49	0.9555555555555556	0.9555555555555556
GT4_e2290	GT4:23	-	-	141	3300012241.a:Ga0121217_10043_61	373	6.5e-51	2	138	198	332	0.9645390070921985	0.9645390070921985
GH23_e239	GH23:484	-	-	111	3300012241.a:Ga0121217_10057_28	284	1.7e-53	3	110	105	210	0.963963963963964	0.963963963963964
GT2	GT2:6	-	-	227	3300012241.a:Ga0121217_10057_37	425	4.4e-142	1	227	60	286	0.9955947136563876	0.9955947136563876
GH23_e41	GH23:436|CBM50:432	-	-	139	3300012241.a:Ga0121217_10008_183	1018	3.8e-74	1	139	138	276	0.9928057553956835	0.9928057553956835
CBM50_e213	CBM50:1472|GH23:1439	-	chitin, peptidoglycan	44	3300012241.a:Ga0121217_10008_183	1018	6.8e-18	1	43	795	837	0.9545454545454546	0.9545454545454546
CBM50_e213	CBM50:1472|GH23:1439	-	chitin, peptidoglycan	44	3300012241.a:Ga0121217_10008_183	1018	1e-15	1	43	973	1015	0.9545454545454546	0.9545454545454546
