Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029656.a:Ga0245165_100008_126	-	GT2(27-212)	GT2	GT2	N	3
3300029656.a:Ga0245165_100008_146	-	GH109(4-159)	-	-	N	1
3300029656.a:Ga0245165_100008_221	-	GT4(208-349)	GT4_e1007	-	N	2
3300029656.a:Ga0245165_100008_224	-	GT2(5-127)	GT2	-	N	2
3300029656.a:Ga0245165_100008_225	-	GT2(8-135)	GT2	GT2	N	3
3300029656.a:Ga0245165_100008_226	2.4.1.-:1	GT2(5-160)	GT2	-	N	2
3300029656.a:Ga0245165_100008_230	-	GH73(476-626)	GH73_e129	GH73	Y(1-36)	3
3300029656.a:Ga0245165_100008_232	-	GT2(21-137)	GT2	GT2	N	3
3300029656.a:Ga0245165_100008_233	-	GT2(5-132)	GT2	GT2	N	3
3300029656.a:Ga0245165_100008_24	-	GT51(72-247)	GT51_e8	GT51	N	3
3300029656.a:Ga0245165_100008_259	-|-	GH13_39(139-469)+GH77(669-1020)	GH13_e89+GH77_e18	GH13_39+GH77	N	3
3300029656.a:Ga0245165_100008_260	-	GT5(10-487)	GT5_e15	GT5	N	3
3300029656.a:Ga0245165_100008_263	2.4.1.1:158	GT35(95-807)	GT35_e0	GT35	N	3
3300029656.a:Ga0245165_100008_264	2.4.1.18:57|2.4.1.18:14	CBM48(51-133)+GH13_9(228-523)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300029656.a:Ga0245165_100008_31	3.2.1.52:1	CBM32(224-363)+GH20(596-948)	GH20_e14	CBM32+GH20	Y(1-35)	3
3300029656.a:Ga0245165_100008_58	-	CE4(291-417)	-	-	N	1
3300029656.a:Ga0245165_100014_145	-	CE4(237-352)	CE4_e338	CE4	N	3
3300029656.a:Ga0245165_100014_15	3.2.1.-:1|3.2.1.39:1|3.2.1.58:1|-|3.2.1.52:2|-	CBM32(43-163)+CBM32(194-325)+GH20(558-889)+CBM32(1271-1393)	CBM32_e50+CBM32_e59+GH20_e18+CBM32_e7	CBM32+GH20	Y(1-31)	3
3300029656.a:Ga0245165_100014_243	-	GH5_44(52-312)	GH5_e304	GH5	N	3
3300029656.a:Ga0245165_100014_81	3.2.1.122:13	GH4(3-178)	GH4_e4	GH4	N	3
3300029656.a:Ga0245165_100024_128	-	GT28(201-363)	GT28_e115	GT28	N	3
3300029656.a:Ga0245165_100024_160	3.2.1.18:1	GH33(225-656)	GH33_e34	GH33	Y(1-30)	3
3300029656.a:Ga0245165_100024_209	-	GT2(46-269)	GT2	GT2	N	3
3300029656.a:Ga0245165_100024_41	-	GT2(41-144)	GT2	GT2	N	3
3300029656.a:Ga0245165_100085_114	-	GT8(6-252)	GT8_e196	-	N	2
3300029656.a:Ga0245165_100085_40	-	GT2(16-179)	GT2	-	N	2
3300029656.a:Ga0245165_100085_43	-	GT4(198-331)	GT4_e150	-	N	2
3300029656.a:Ga0245165_100085_47	-	GT4(223-330)	GT4_e2103	-	N	2
3300029656.a:Ga0245165_100085_48	-	GT4(235-370)	GT4_e45	-	N	2
3300029656.a:Ga0245165_100085_49	-	GT4(202-347)	GT4_e224	GT4	N	3
3300029656.a:Ga0245165_100085_83	-	GT28(248-396)	GT28_e66	GT28	N	3
3300029656.a:Ga0245165_100086_10	3.2.1.-:3|3.2.1.63:2	GH95(2-741)	GH95_e1	GH95	N	3
3300029656.a:Ga0245165_100086_11	3.2.1.102:2	GH98(41-340)	GH98_e2	CBM47+GH98	Y(1-31)	3
3300029656.a:Ga0245165_100086_46	-	CE9(9-380)	CE9_e85	CE9	N	3
3300029656.a:Ga0245165_100086_48	3.2.1.85:20	GH1(11-474)	GH1_e65	GH1	N	3
3300029656.a:Ga0245165_100093_119	-|-	CBM32(71-227)	CBM32_e165+GH36_e54	CBM32+GH36	N	3
3300029656.a:Ga0245165_100093_120	3.2.1.49:3|3.2.1.49:3	GH31(491-740)	GH31_e75+CBM32_e89	CBM32+GH31	Y(1-34)	3
3300029656.a:Ga0245165_100093_89	3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1	GH3(45-263)	GH3_e197	GH3	N	3
3300029656.a:Ga0245165_100093_94	-	GT111(87-259)	GT111_e29	-	N	2
3300029656.a:Ga0245165_100461_35	3.2.1.53:1|3.2.1.-:1	GH123(287-824)	GH123_e8	GH123	Y(1-37)	3
3300029656.a:Ga0245165_100842_2	-	GH23(59-179)	GH23_e992	-	N	2
3300029656.a:Ga0245165_100093_23	-	-	GH36_e54	CBM32+GH36	N	2
3300029656.a:Ga0245165_100707_22	-	-	-	GT4	N	1
3300029656.a:Ga0245165_100123_33	-	-	-	GH13	N	1
3300029656.a:Ga0245165_100123_40	-	-	-	GH1	N	1
3300029656.a:Ga0245165_100008_48	-	-	-	GH13_11	N	1
3300029656.a:Ga0245165_100008_227	-	-	-	GT4	Y(1-28)	1
3300029656.a:Ga0245165_100008_262	-	-	-	CBM48+GH13_9	N	1
3300029656.a:Ga0245165_100008_307	-	-	-	CBM50+GH25	N	1
3300029656.a:Ga0245165_100014_64	-	-	-	GT2	N	1
3300029656.a:Ga0245165_100014_179	-	-	-	GT4	N	1
3300029656.a:Ga0245165_100014_184	-	-	-	GH13_23	N	1
3300029656.a:Ga0245165_100014_229	-	-	-	CBM50	N	1
3300029656.a:Ga0245165_100014_245	-	-	-	GH84	N	1
3300029656.a:Ga0245165_100093_7	-	-	-	GT58	N	1
3300029656.a:Ga0245165_100085_28	-	-	-	GH38	N	1
3300029656.a:Ga0245165_100085_31	-	-	-	GH1	N	1
3300029656.a:Ga0245165_100085_38	-	-	-	GT4	N	1
3300029656.a:Ga0245165_100085_102	-	-	-	GT2	N	1
3300029656.a:Ga0245165_100085_104	-	-	-	GT1	N	1
3300029656.a:Ga0245165_100085_139	-	-	-	GH13	N	1
