Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029066.a:Ga0169219_10007_118	3.2.1.-:5|3.2.1.96:3|3.2.1.17:1|-	GH73(60-199)	GH73_e145+CBM50_e1043	CBM50+GH73	Y(1-48)	3
3300029066.a:Ga0169219_10007_134	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(28-373)	GH13_e122	GH13_31	N	3
3300029066.a:Ga0169219_10007_135	3.2.1.26:6	GH32(42-345)	GH32_e50	GH32	N	3
3300029066.a:Ga0169219_10007_138	3.2.1.21:5|3.2.1.-:1|3.2.1.23:1	GH1(2-465)	GH1_e87	GH1	N	3
3300029066.a:Ga0169219_10007_19	3.2.1.86:16	GH4(7-187)	GH4_e24	GH4	N	3
3300029066.a:Ga0169219_10007_232	3.2.1.-:1	GH38(5-273)	GH38_e12	GH38	N	3
3300029066.a:Ga0169219_10007_233	3.2.1.-:2	GH125(26-420)	GH125_e0	GH125	N	3
3300029066.a:Ga0169219_10007_71	-	GH170(3-359)	GH170_e10	GH170	N	3
3300029066.a:Ga0169219_10008_124	-	GT2(6-154)	GT2	GT2	N	3
3300029066.a:Ga0169219_10008_168	-	GH63(7-765)	GH63_e21	GH63	Y(1-33)	3
3300029066.a:Ga0169219_10008_56	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(5-477)	GH1_e85	GH1	N	3
3300029066.a:Ga0169219_10008_83	-	GH73(198-338)	GH73_e216	GH73	Y(1-24)	3
3300029066.a:Ga0169219_10013_109	3.2.1.17:4|3.2.1.17:4|3.2.1.17:4	GH25(29-226)	GH25_e144+CBM50_e758+CBM50_e758	CBM50+GH25	Y(1-23)	3
3300029066.a:Ga0169219_10013_169	3.2.1.86:26|3.2.1.23:2|3.2.1.21:1	GH1(4-473)	GH1_e0	GH1	N	3
3300029066.a:Ga0169219_10013_187	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(3-482)	GH1_e85	GH1	N	3
3300029066.a:Ga0169219_10013_188	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(2-471)	GH1_e85	GH1	N	3
3300029066.a:Ga0169219_10013_26	3.2.1.23:12	GH2(32-889)	GH2_e61	GH2	N	3
3300029066.a:Ga0169219_10020_100	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(28-362)	GH13_e122	GH13_31	N	3
3300029066.a:Ga0169219_10020_101	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	GH13_31(27-358)	GH13_e122	GH13_31	N	3
3300029066.a:Ga0169219_10020_70	-	CE9(9-376)	CE9_e85	CE9	N	3
3300029066.a:Ga0169219_10020_99	3.2.1.54:37|3.2.1.133:20|3.2.1.135:9|3.2.1.54:7|3.2.1.133:3|3.2.1.135:2	CBM34(6-127)+GH13_20(176-480)	CBM34_e0+GH13_e225	CBM34+GH13_20	N	3
3300029066.a:Ga0169219_10021_145	-	GT2(5-169)	GT2	GT2	N	3
3300029066.a:Ga0169219_10021_30	3.2.1.17:4|3.2.1.17:4|3.2.1.17:4	GH25(30-206)	GH25_e144+CBM50_e758+CBM50_e758	CBM50+GH25	Y(1-24)	3
3300029066.a:Ga0169219_10024_1	-	GH25(154-336)	GH25_e27	GH25	Y(1-28)	3
3300029066.a:Ga0169219_10024_13	-	GT2(6-169)	GT2	GT2	N	3
3300029066.a:Ga0169219_10024_18	-	GT2(3-160)	GT2	GT2	N	3
3300029066.a:Ga0169219_10024_20	-	GT27(30-238)	GT2	GT2	N	3
3300029066.a:Ga0169219_10024_3	-	GT2(15-160)	GT2	GT2	N	3
3300029066.a:Ga0169219_10024_39	3.2.1.113:2	GH92(201-695)	GH92_e17	GH92	N	3
3300029066.a:Ga0169219_10024_52	-	GH136(51-650)	GH136_e0	GH136	Y(1-33)	3
3300029066.a:Ga0169219_10024_58	-	GH88(45-372)	GH88_e17	GH88	N	3
3300029066.a:Ga0169219_10024_59	-	GH154(16-353)	GH154_e14	GH154	N	3
3300029066.a:Ga0169219_10024_7	-|-	GT2(183-344)+GT2(441-568)	GT2+GT2	GT2	N	3
3300029066.a:Ga0169219_10024_76	-	GH73(70-208)	GH73_e177	GH73	N	3
3300029066.a:Ga0169219_10024_79	-	GH109(7-152)	GH109_e7	-	N	2
3300029066.a:Ga0169219_10024_8	-|-	GT2(557-718)	GT2+GT2	GT2	N	3
