Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300010280.a:Ga0129308_1000083_18	CBA03971.1|GT30	56.7	383	161	1	5	387	2	379	1.6e-116	423.7
3300010280.a:Ga0129308_1000083_45	QIK61104.1|PL1_2	82.3	524	92	1	39	561	40	563	1.1e-267	926.0
3300010280.a:Ga0129308_1000083_47	ALJ62115.1|GH43_18|3.2.1.55	75.9	295	71	0	13	307	13	307	1.2e-138	496.5
3300010280.a:Ga0129308_1000083_48	QUR43134.1|GH142|GH143	83.5	1106	179	3	1	1104	1	1105	0.0e+00	2005.3
3300010280.a:Ga0129308_1000083_49	QQY43512.1|GH78	69.2	898	273	3	27	924	25	918	0.0e+00	1300.0
3300010280.a:Ga0129308_1000083_50	QRN01960.1|GH28	78.1	442	95	2	1	440	1	442	3.6e-192	674.9
3300010280.a:Ga0129308_1000083_51	UBD67941.1|CE19	76.2	648	151	2	4	648	1	648	8.3e-294	1013.1
3300010280.a:Ga0129308_1000083_52	QUT38414.1|GH95	82.3	797	140	1	22	817	26	822	0.0e+00	1419.1
3300010280.a:Ga0129308_1000083_53	QGT69955.1|GH140	83.1	479	81	0	11	489	10	488	9.3e-258	892.9
3300010280.a:Ga0129308_1000083_54	UBD66815.1|GH33|GH78	72.3	1262	340	4	4	1256	2	1263	0.0e+00	1963.0
3300010280.a:Ga0129308_1000083_55	AII62783.1|GH127	80.1	700	130	4	1	693	1	698	0.0e+00	1174.5
3300010280.a:Ga0129308_1000083_56	QJR76253.1|GH141	73.2	613	147	4	14	626	11	606	4.2e-279	964.1
3300010280.a:Ga0129308_1000083_57	UBF06919.1|GH78	74.9	732	180	2	1	728	1	732	0.0e+00	1179.5
3300010280.a:Ga0129308_1000083_81	AII68811.1|GH138	79.3	898	186	0	1	898	4	901	0.0e+00	1486.9
3300010280.a:Ga0129308_1000083_82	QRN01915.1|CBM57|GH137|GH2	73.5	1424	348	10	1	1420	1	1399	0.0e+00	2248.8
3300010280.a:Ga0129308_1000083_83	QIU95873.1|GH2	68.5	1072	314	6	32	1081	23	1092	0.0e+00	1562.0
3300010280.a:Ga0129308_1000083_86	QNL37686.1|GH2	76.3	940	219	4	17	954	11	948	0.0e+00	1540.0
3300010280.a:Ga0129308_1000083_87	QUT70999.1|GH106	69.4	1090	313	6	9	1082	12	1096	0.0e+00	1601.6
3300010280.a:Ga0129308_1000083_88	QZU83694.1|CE20	75.7	478	115	1	1	478	1	477	9.5e-223	776.5
3300010280.a:Ga0129308_1000083_89	ALJ45344.1|GH139	70.1	769	205	4	1	750	1	763	0.0e+00	1172.5
3300010280.a:Ga0129308_1000083_90	QIU95891.1|GH2	76.2	868	201	2	8	869	9	876	0.0e+00	1397.9
3300010280.a:Ga0129308_1000083_92	QUT38452.1|PL1_2	81.8	549	99	1	1	549	12	559	2.6e-272	941.4
3300010280.a:Ga0129308_1000083_103	AAO76290.1|GT2	48.2	912	446	3	1	887	425	1335	2.1e-239	832.8
3300010280.a:Ga0129308_1000083_104	QIU95713.1|GT2	79.4	394	77	4	4	393	9	402	7.7e-170	600.5
3300010280.a:Ga0129308_1000083_105	CBK65953.1|GT2	64.9	282	98	1	3	283	2	283	3.2e-109	398.7
3300010280.a:Ga0129308_1000083_106	QQA06723.1|GT101	63.4	303	109	2	1	302	1	302	4.8e-111	404.8
3300010280.a:Ga0129308_1000083_107	QUT23464.1|GT4	62.3	379	141	1	2	378	3	381	6.1e-135	484.6
3300010280.a:Ga0129308_1000083_108	QUU02720.1|GT4	54.4	344	156	1	1	344	1	343	9.7e-108	394.0
3300010280.a:Ga0129308_1000083_109	CUA18573.1|GT4	63.8	367	132	1	1	367	1	366	6.0e-140	501.1
3300010280.a:Ga0129308_1000155_22	QCQ48074.1|CBM50	84.0	293	45	1	13	303	1	293	7.6e-141	503.8
3300010280.a:Ga0129308_1000155_50	QQA29841.1|GH3	83.0	829	141	0	1	829	1	829	0.0e+00	1447.2
3300010280.a:Ga0129308_1000155_51	QQA29842.1|GH3	74.7	778	194	1	1	778	1	775	0.0e+00	1164.8
3300010280.a:Ga0129308_1000155_52	UPQ80649.1|CE0	59.4	372	143	3	25	396	27	390	1.9e-123	446.4
3300010280.a:Ga0129308_1000411_15	AMJ18631.1|GT2	48.4	1189	570	16	9	1176	3	1168	4.0e-307	1058.1
3300010280.a:Ga0129308_1000411_32	UBE42453.1|CE0|GH9	69.5	834	248	2	1	828	1	834	0.0e+00	1251.1
3300010280.a:Ga0129308_1000411_35	QYO62262.1|GH13	64.7	346	120	1	1	346	1	344	8.0e-117	424.9
3300010280.a:Ga0129308_1000411_38	QTO25682.1|GT4	65.6	381	131	0	1	381	1	381	3.0e-153	545.4
