HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	170	3300011511.a:Ga0121029_10001_100	1048	3.4e-31	1	170	557	718	0.9941176470588236
GT2.hmm	170	3300011511.a:Ga0121029_10001_101	714	5.2e-29	1	170	183	344	0.9941176470588236
GT2.hmm	170	3300011511.a:Ga0121029_10001_101	714	3.3e-20	1	125	441	568	0.7294117647058823
GT2.hmm	170	3300011511.a:Ga0121029_10001_105	253	1e-37	1	146	7	147	0.8529411764705882
GH25.hmm	177	3300011511.a:Ga0121029_10001_107	671	3e-39	1	177	167	349	0.9943502824858758
GT2.hmm	170	3300011511.a:Ga0121029_10001_108	326	6.3e-33	1	123	9	130	0.7176470588235294
GT2.hmm	170	3300011511.a:Ga0121029_10001_109	327	1.1e-38	1	168	5	168	0.9823529411764705
GT2.hmm	170	3300011511.a:Ga0121029_10001_116	327	5.4e-29	3	167	8	169	0.9647058823529412
GH13_29.hmm	344	3300011511.a:Ga0121029_10001_217	556	2.7e-167	2	343	28	374	0.9912790697674418
CE4.hmm	130	3300011511.a:Ga0121029_10001_251	302	4.1e-28	6	123	94	225	0.9
GH31.hmm	427	3300011511.a:Ga0121029_10001_283	1867	3.8e-60	209	427	479	709	0.5105386416861827
GH73.hmm	128	3300011511.a:Ga0121029_10001_284	664	5e-28	2	128	367	508	0.984375
GT8.hmm	257	3300011511.a:Ga0121029_10001_294	282	3.4e-62	25	256	3	259	0.8988326848249028
GT8.hmm	257	3300011511.a:Ga0121029_10001_295	301	3.6e-61	29	255	6	258	0.8793774319066148
GH35.hmm	307	3300011511.a:Ga0121029_10001_300	595	7.1e-125	1	306	10	327	0.993485342019544
GH101.hmm	707	3300011511.a:Ga0121029_10001_305	1325	6.7e-241	2	705	324	981	0.9943422913719944
GT51.hmm	177	3300011511.a:Ga0121029_10001_362	790	1.1e-52	1	176	90	278	0.9887005649717514
GH125.hmm	402	3300011511.a:Ga0121029_10001_392	430	3.1e-180	2	402	26	420	0.9950248756218906
GH38.hmm	269	3300011511.a:Ga0121029_10001_393	897	1.3e-73	1	256	5	273	0.9479553903345725
GH1.hmm	429	3300011511.a:Ga0121029_10001_488	470	5.2e-146	1	428	1	465	0.9953379953379954
GH32.hmm	293	3300011511.a:Ga0121029_10001_491	491	2e-79	1	293	42	345	0.9965870307167235
GH13_31.hmm	349	3300011511.a:Ga0121029_10001_492	558	1.5e-138	1	348	28	373	0.994269340974212
GH73.hmm	128	3300011511.a:Ga0121029_10001_512	287	6.4e-28	3	128	60	199	0.9765625
GH170.hmm	350	3300011511.a:Ga0121029_10001_559	364	2.2e-125	1	349	3	359	0.9942857142857143
GH4.hmm	179	3300011511.a:Ga0121029_10001_613	465	1.9e-74	1	179	7	187	0.994413407821229
GH13_31.hmm	349	3300011511.a:Ga0121029_10001_673	538	5.5e-139	1	348	27	358	0.994269340974212
GH13_31.hmm	349	3300011511.a:Ga0121029_10001_674	542	5e-155	1	348	28	362	0.994269340974212
