Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300029190.a:Ga0168711_100876_6	CAD7252417.1|GH13	43.9	592	321	8	134	717	345	933	5.5e-121	439.1
3300029190.a:Ga0168711_100706_1	CCO12868.2|GH1	46.2	1389	503	9	18	1368	7	1189	0.0e+00	1188.7
3300029190.a:Ga0168711_100706_10	CAD7226128.1|GH38	36.0	725	402	12	11	696	1345	2046	1.2e-117	427.9
3300029190.a:Ga0168711_100432_26	QQQ98082.1|GT104	51.4	364	173	3	1	362	1	362	3.5e-108	395.6
3300029190.a:Ga0168711_100254_21	AGL64345.2|GT2	48.3	572	289	4	337	904	287	855	2.6e-144	516.9
3300029190.a:Ga0168711_100254_42	CAE6204650.1|GH28	52.1	599	279	4	2	593	745	1342	1.0e-173	614.0
3300029190.a:Ga0168711_100254_50	ANU65497.1|GH3	77.1	350	80	0	1	350	1	350	8.3e-163	577.0
3300029190.a:Ga0168711_100241_30	CAE6110940.1|CE8	37.7	644	271	12	54	689	266	787	4.3e-107	392.9
3300029190.a:Ga0168711_100090_25	AMJ20543.1|GH13_11	54.2	413	179	5	18	425	2	409	1.3e-122	443.7
3300029190.a:Ga0168711_100090_40	QYO62262.1|GH13	68.3	344	108	1	3	346	2	344	8.0e-125	451.4
3300029190.a:Ga0168711_100090_62	QQQ95911.1|GT28	74.0	358	93	0	1	358	1	358	9.0e-149	530.4
3300029190.a:Ga0168711_100090_68	QQQ95905.1|CE11	78.3	304	66	0	1	304	1	304	1.0e-140	503.4
3300029190.a:Ga0168711_100090_115	AGL64353.2|CBM50|GH25	44.4	581	307	6	1	580	1	566	5.7e-137	491.9
3300029190.a:Ga0168711_100292_9	ANU65188.1|CBM50|GH23	69.7	585	174	1	1	585	1	582	6.2e-232	807.4
3300029190.a:Ga0168711_100292_42	CAD7251071.1|GT51	77.9	348	77	0	4	351	215	562	2.2e-155	552.4
3300029190.a:Ga0168711_100519_10	ANU65602.1|GH103	69.6	392	117	1	1	390	1	392	1.7e-156	556.2
3300029190.a:Ga0168711_100131_6	AHC21644.2|GH1	50.9	517	248	5	9	523	9	521	1.0e-140	504.2
3300029190.a:Ga0168711_100131_27	ALR08738.2|GT83	53.9	594	256	6	1	588	1	582	1.5e-177	626.7
3300029190.a:Ga0168711_100131_53	ANU66484.1|GT30	59.4	429	174	0	5	433	5	433	3.5e-147	525.4
3300029190.a:Ga0168711_100131_71	QYU66396.1|GH13_23	47.1	456	230	5	7	457	8	457	2.7e-106	389.8
3300029190.a:Ga0168711_100131_76	CAG7859579.1|GT4	43.9	542	282	7	7	526	40	581	9.7e-123	444.5
3300029190.a:Ga0168711_102129_5	QWA11134.1|GT2	51.7	352	169	1	1	351	288	639	4.0e-109	398.7
3300029190.a:Ga0168711_100549_4	CAD7280782.1|GT2	51.6	796	352	4	167	934	384	1174	1.2e-232	810.4
3300029190.a:Ga0168711_100349_14	CAE6179499.1|GH152	35.1	698	357	14	7	620	77	762	2.0e-111	407.1
3300029190.a:Ga0168711_100349_26	CCO12112.2|GH13_31	65.0	432	146	3	1	427	1	432	1.6e-157	559.7
3300029190.a:Ga0168711_100109_65	AWZ17133.1|GH13_30	32.6	1056	628	18	5	997	406	1440	1.9e-147	527.7
3300029190.a:Ga0168711_100345_16	AGL63717.2|GT4	46.1	675	290	5	161	833	107	709	1.1e-157	561.2
3300029190.a:Ga0168711_100196_41	CAD7245033.1|GT58	64.9	479	147	5	2	466	1053	1524	1.9e-167	592.8
3300029190.a:Ga0168711_100147_29	ANU65980.1|GT19	72.2	381	106	0	1	381	1	381	2.2e-161	572.4
3300029190.a:Ga0168711_100246_31	CAN65674.1|GH28	44.9	568	288	7	57	619	95	642	1.1e-138	497.7
3300029190.a:Ga0168711_100306_35	CAD7252683.1|GH23	39.5	641	346	14	2	616	434	1058	2.5e-114	416.8
3300029190.a:Ga0168711_100282_46	CAD7221988.1|GH103	39.6	594	349	5	28	616	34	622	6.1e-119	432.2
3300029190.a:Ga0168711_100293_29	AMJ20771.1|GH13_26	47.8	881	434	13	1	877	1	859	7.8e-239	830.9
3300029190.a:Ga0168711_100187_1	CDM22846.1|GT51	53.6	414	192	0	8	421	892	1305	8.2e-125	451.1
3300029190.a:Ga0168711_100187_17	QQQ96089.1|GT51	82.6	778	134	1	27	803	29	806	0.0e+00	1306.6
3300029190.a:Ga0168711_100187_46	QQQ96025.1|GT2	67.2	868	275	4	21	882	21	884	0.0e+00	1176.4
3300029190.a:Ga0168711_100187_47	ASO85436.1|GT2|2.4.1.12	37.7	733	424	8	40	750	928	1649	7.7e-134	481.9
3300029190.a:Ga0168711_100187_48	ANU67169.1|GH8	72.9	365	99	0	1	365	1	365	1.1e-165	586.6
3300029190.a:Ga0168711_100325_37	CAG7859579.1|GT4	43.3	522	276	7	10	512	39	559	1.5e-123	447.2
3300029190.a:Ga0168711_100628_13	CAG7911095.1|GH5_11	39.9	955	473	23	8	929	579	1465	1.2e-184	651.0
3300029190.a:Ga0168711_100745_4	ANU66434.1|GH102	68.0	394	121	3	5	396	9	399	7.8e-154	547.4
3300029190.a:Ga0168711_100690_15	AKG15280.2|GH103	57.1	490	204	6	1	488	1	486	6.2e-156	554.7
3300029190.a:Ga0168711_100561_18	ANU65198.1|GT9	76.8	314	72	1	1	313	1	314	3.6e-138	495.0
