dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT9_e167	GT9:474	-	-	229	3300013352.a:Ga0121718_100001_296	342	6.5e-131	2	229	66	293	0.9912663755458515	0.9912663755458515
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300013352.a:Ga0121718_100001_70	304	2.8e-127	1	272	5	276	0.9963235294117647	0.9963235294117647
GH23_e893	GH23:491|CBM50:7	-	-	111	3300013352.a:Ga0121718_100001_832	302	4.4e-52	2	110	188	295	0.972972972972973	0.972972972972973
CE14_e48	CE14:43	-	-	106	3300013352.a:Ga0121718_100002_167	253	3.9e-19	1	106	45	159	0.9905660377358491	0.9905660377358491
CE20_e33	CE20:279|GH33:1|CBM35:1	-	-	256	3300013352.a:Ga0121718_100002_185	663	2.8e-76	1	255	110	543	0.9921875	0.9921875
GH92_e1	GH92:695|CBM32:296|CBM0:11|CBM6:4|GH76:1	3.2.1.113:2	host glycan	536	3300013352.a:Ga0121718_100003_113	1115	1.3e-266	1	536	421	960	0.9981343283582089	0.9981343283582089
CBM32_e90	CBM32:304|GH92:297|CBM0:11|CBM6:1|CBM20:1|CBM25:1|GH76:1	3.2.1.113:1	host glycan	120	3300013352.a:Ga0121718_100003_113	1115	2.6e-18	8	109	998	1096	0.8416666666666667	0.8416666666666667
GH20_e51	GH20:1036|CBM6:2|GH93:2	3.2.1.52:5	host glycan	355	3300013352.a:Ga0121718_100003_32	786	6e-153	2	350	171	520	0.9802816901408451	0.9802816901408451
GH23_e765	GH23:465	-	-	129	3300013352.a:Ga0121718_100003_47	662	3.3e-66	1	129	491	620	0.9922480620155039	0.9922480620155039
GH13_e105	GH13_26:1493|GH77:81|GH13:7|GH57:1|CBM48:1|GH13_10:1	5.4.99.15:5	sucrose, starch	304	3300013352.a:Ga0121718_100004_207	858	6.8e-117	7	301	19	326	0.9671052631578947	0.9671052631578947
GT4_e1924	GT4:21	-	-	153	3300013352.a:Ga0121718_100006_150	382	2.8e-75	2	153	195	346	0.9869281045751634	0.9869281045751634
GH18_e66	GH18:854|CBM2:460|CBM5:127|CBM12:58|CBM57:1|GH8:1	3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1	chitin, chitin, peptidoglycan	350	3300013352.a:Ga0121718_100006_176	397	7.9e-122	3	348	32	379	0.9857142857142858	0.9857142857142858
GT2	GT2:630	-	-	347	3300013352.a:Ga0121718_100008_74	642	1.2e-146	4	342	139	477	0.9740634005763689	0.9740634005763689
GH103_e3	GH103:1578	-	-	294	3300013352.a:Ga0121718_100009_5	416	9.7e-142	2	294	33	329	0.9931972789115646	0.9931972789115646
GT2	GT2:98|GT4:77	-	-	236	3300013352.a:Ga0121718_100011_134	700	1e-109	1	235	75	309	0.9915254237288136	0.9915254237288136
GT4_e3741	GT4:107|GT2:82	-	-	128	3300013352.a:Ga0121718_100011_134	700	1.8e-52	5	128	548	672	0.9609375	0.9609375
GH15_e57	GH15:937	-	-	365	3300013352.a:Ga0121718_100011_68	594	7.3e-174	1	365	221	583	0.9972602739726028	0.9972602739726028
AA3_e57	AA3_2:11	-	-	532	3300013352.a:Ga0121718_100015_47	561	6.7e-203	1	532	7	537	0.9981203007518797	0.9981203007518797
CBM32_e120	CBM32:37|GH0:25|CBM0:1|GH15:1	-	host glycan	109	3300013352.a:Ga0121718_100019_79	1056	1.9e-36	6	109	201	304	0.944954128440367	0.944954128440367
GT2	GT2:10	-	-	126	3300013352.a:Ga0121718_100001_15	284	2.6e-60	2	126	7	131	0.9841269841269841	0.9841269841269841
GH97_e9	GH97:622|CBM35:3	3.2.1.-:1	-	656	3300013352.a:Ga0121718_100001_492	683	0	5	655	29	678	0.9908536585365854	0.9908536585365854
GT19_e17	GT19:7713	2.4.1.182:13	-	358	3300013352.a:Ga0121718_100001_728	420	3.6e-155	1	357	38	397	0.994413407821229	0.994413407821229
CBM50_e36	CBM50:483	-	chitin, peptidoglycan	43	3300013352.a:Ga0121718_100001_982	262	2.5e-19	1	43	57	99	0.9767441860465116	0.9767441860465116
GH43_e53	GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1	3.2.1.37:19|3.2.1.55:4	xylan, xylan	310	3300013352.a:Ga0121718_100002_181	346	3.2e-154	1	309	29	337	0.9935483870967742	0.9935483870967742
GH73_e204	GH73:1619	-	-	137	3300013352.a:Ga0121718_100002_5	400	1.8e-56	1	134	231	363	0.9708029197080292	0.9708029197080292
GT51_e145	GT51:478	-	-	177	3300013352.a:Ga0121718_100003_226	808	4.6e-97	1	177	59	236	0.9943502824858758	0.9943502824858758
CBM48_e3	CBM48:14267|GH13_11:14161|GH13:59|GH77:38|GH13_10:2|GH13_36:1	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1	glycogen	101	3300013352.a:Ga0121718_100004_208	707	4.2e-44	4	96	18	110	0.9108910891089109	0.9108910891089109
GH13_e48	GH13_11:3001|CBM48:2819|GH13:35|GH77:23|GH13_10:3	3.2.1.68:15|3.2.1.-:1	sucrose, starch, starch	358	3300013352.a:Ga0121718_100004_208	707	1.5e-178	2	356	188	538	0.9888268156424581	0.9888268156424581
GH23_e543	GH23:449|CBM50:197	-	-	126	3300013352.a:Ga0121718_100006_126	537	1.9e-61	1	126	206	331	0.9920634920634921	0.9920634920634921
CBM50_e851	CBM50:197|GH23:197	-	chitin, peptidoglycan	44	3300013352.a:Ga0121718_100006_126	537	3.9e-21	1	44	489	532	0.9772727272727273	0.9772727272727273
GH3_e187	GH3:475	-	-	225	3300013352.a:Ga0121718_100006_15	336	9.5e-129	1	225	54	278	0.9955555555555555	0.9955555555555555
AA10_e42	AA10:151|CBM73:138	-	-	180	3300013352.a:Ga0121718_100007_117	390	3.8e-100	1	180	29	208	0.9944444444444445	0.9944444444444445
CBM73_e11	CBM73:139|AA10:138	-	chitin	52	3300013352.a:Ga0121718_100007_117	390	2.3e-31	1	52	336	387	0.9807692307692307	0.9807692307692307
CE9_e18	CE9:1220	-	-	357	3300013352.a:Ga0121718_100007_173	372	1.2e-156	1	357	11	366	0.9971988795518207	0.9971988795518207
GT1_e435	GT1:348	-	-	382	3300013352.a:Ga0121718_100007_45	405	4e-171	1	381	28	401	0.9947643979057592	0.9947643979057592
CBM50_e784	CBM50:113	-	chitin, peptidoglycan	49	3300013352.a:Ga0121718_100008_213	98	1.1e-30	1	49	48	96	0.9795918367346939	0.9795918367346939
GH102_e23	GH102:925	-	-	153	3300013352.a:Ga0121718_100009_159	389	1.6e-79	1	152	134	285	0.9869281045751634	0.9869281045751634
GT2	GT2:20|GT4:10	-	-	164	3300013352.a:Ga0121718_100010_151	1186	3.5e-75	1	164	934	1101	0.9939024390243902	0.9939024390243902
GH23_e935	GH23:133	-	-	107	3300013352.a:Ga0121718_100010_62	259	1.6e-55	1	107	140	246	0.9906542056074766	0.9906542056074766
GH24_e16	GH24:15	-	-	133	3300013352.a:Ga0121718_100011_117	179	8.7e-89	1	133	21	153	0.9924812030075187	0.9924812030075187
AA1_e46	AA1_3:109|CBM20:5|AA1:3	1.10.3.2:4|1.10.3.-:1	lignin, lignin	474	3300013352.a:Ga0121718_100011_126	604	3.7e-42	14	255	63	340	0.5084388185654009	0.5084388185654009
GT20_e1	GT20:8450	2.4.1.15:96	-	473	3300013352.a:Ga0121718_100011_67	455	6.2e-178	9	469	2	453	0.9725158562367865	0.9725158562367865
GT2	GT2:253|GT8:1|GT0:1	2.4.1.-:1	-	280	3300013352.a:Ga0121718_100019_43	419	1.7e-128	3	270	56	324	0.9535714285714286	0.9535714285714286
GH19_e99	GH19:18	-	-	85	3300013352.a:Ga0121718_100021_8	544	1.3e-58	1	85	34	118	0.9882352941176471	0.9882352941176471
GT2	GT2:59	-	-	180	3300013352.a:Ga0121718_100001_16	280	3.8e-73	5	178	4	176	0.9611111111111111	0.9611111111111111
AA6_e2	AA6:22	-	-	195	3300013352.a:Ga0121718_100001_165	198	8.2e-47	2	194	5	193	0.9846153846153847	0.9846153846153847
GT41_e81	GT41:413	2.4.1.255:1	-	555	3300013352.a:Ga0121718_100001_169	569	5.3e-286	1	554	8	560	0.9963963963963964	0.9963963963963964
GT83_e87	GT83:7|GT2:1	-	-	356	3300013352.a:Ga0121718_100001_349	612	4.5e-29	8	324	16	323	0.8876404494382022	0.8876404494382022
GH109_e7	GH109:31	-	-	390	3300013352.a:Ga0121718_100001_520	375	8.3e-21	3	294	5	287	0.7461538461538462	0.7461538461538462
GH104_e0	GH104:2301	4.2.2.n1:8	-	146	3300013352.a:Ga0121718_100001_920	163	1.9e-66	2	146	13	157	0.9863013698630136	0.9863013698630136
GH13_e227	GH13_16:165|GH13:1	-	sucrose	356	3300013352.a:Ga0121718_100002_261	529	3.9e-135	2	355	28	376	0.9915730337078652	0.9915730337078652
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	3300013352.a:Ga0121718_100002_328	782	4.8e-222	5	494	275	765	0.9898785425101214	0.9898785425101214
GT30_e0	GT30:6984|GT2:1	2.4.99.-:25	-	177	3300013352.a:Ga0121718_100003_118	433	6.4e-73	1	176	43	219	0.9887005649717514	0.9887005649717514
CE9_e59	CE9:650	-	-	370	3300013352.a:Ga0121718_100003_38	383	2e-172	1	370	7	378	0.9972972972972973	0.9972972972972973
CE4_e139	CE4:218	-	-	121	3300013352.a:Ga0121718_100003_93	260	1.2e-40	3	119	76	192	0.9586776859504132	0.9586776859504132
CBM48_e0	CBM48:5017|GH13_10:4928|GH13:79|GH77:20|GT5:1|GH13_26:1|GH13_9:1	3.2.1.141:34|3.2.1.1:4	glycogen	103	3300013352.a:Ga0121718_100004_205	573	2.7e-27	4	95	4	96	0.883495145631068	0.883495145631068
GH13_e120	GH13_10:566|CBM48:519|GH77:7|GH13:3	-	sucrose	309	3300013352.a:Ga0121718_100004_205	573	1.3e-138	3	308	118	415	0.9870550161812298	0.9870550161812298
