HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	170	3300012229.a:Ga0122231_10002_173	327	8.2e-29	3	167	8	169	0.9647058823529412
GT2.hmm	170	3300012229.a:Ga0122231_10002_176	324	9.9e-24	1	113	8	122	0.6588235294117647
GT2.hmm	170	3300012229.a:Ga0122231_10002_179	325	3.8e-41	1	169	5	169	0.9882352941176471
GH25.hmm	177	3300012229.a:Ga0122231_10002_182	671	4.2e-39	1	177	167	349	0.9943502824858758
GT2.hmm	170	3300012229.a:Ga0122231_10002_184	253	5.2e-38	1	146	7	147	0.8529411764705882
GT2.hmm	170	3300012229.a:Ga0122231_10002_188	714	5.2e-29	1	170	183	344	0.9941176470588236
GT2.hmm	170	3300012229.a:Ga0122231_10002_188	714	3.3e-20	1	125	441	568	0.7294117647058823
GT2.hmm	170	3300012229.a:Ga0122231_10002_189	1048	3.4e-31	1	170	557	718	0.9941176470588236
GT2.hmm	170	3300012229.a:Ga0122231_10002_195	242	6.5e-22	3	164	6	169	0.9470588235294117
GT2.hmm	170	3300012229.a:Ga0122231_10002_200	238	3.3e-28	1	164	3	160	0.9588235294117647
GT27.hmm	295	3300012229.a:Ga0122231_10002_202	261	1.8e-18	27	233	30	238	0.6983050847457627
GH92.hmm	491	3300012229.a:Ga0122231_10002_222	714	2.3e-153	6	489	201	695	0.9837067209775967
GH136.hmm	491	3300012229.a:Ga0122231_10002_235	1260	1.6e-126	2	489	51	650	0.9918533604887984
GH88.hmm	329	3300012229.a:Ga0122231_10002_241	381	4.1e-128	4	329	45	372	0.9878419452887538
GH154.hmm	348	3300012229.a:Ga0122231_10002_242	600	2.1e-120	4	348	16	353	0.9885057471264368
GH73.hmm	128	3300012229.a:Ga0122231_10002_256	214	1.1e-38	2	128	70	208	0.984375
GH109.hmm	399	3300012229.a:Ga0122231_10002_259	320	4.5e-17	7	162	7	152	0.38847117794486213
GH170.hmm	350	3300012229.a:Ga0122231_10002_333	370	4.3e-122	1	349	1	354	0.9942857142857143
GT2.hmm	230	3300012229.a:Ga0122231_10002_360	417	1.9e-25	4	229	45	276	0.9782608695652174
GT51.hmm	177	3300012229.a:Ga0122231_10003_1	779	7.3e-61	4	177	89	264	0.9774011299435028
GT2.hmm	170	3300012229.a:Ga0122231_10003_133	837	1.2e-31	1	168	7	170	0.9823529411764705
GT2.hmm	170	3300012229.a:Ga0122231_10003_133	837	1.4e-24	1	112	327	436	0.6529411764705882
GT2.hmm	170	3300012229.a:Ga0122231_10003_134	489	2.1e-24	1	115	45	161	0.6705882352941176
