dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM50_e6	CBM50:267	-	chitin, peptidoglycan	52	3300007500.a:Ga0104983_100056_37	174	1.2e-19	4	51	77	124	0.9038461538461539	0.9038461538461539
GT4_e1328	GT4:9	-	-	151	3300007500.a:Ga0104983_100063_128	376	2.6e-71	1	148	192	339	0.9735099337748344	0.9735099337748344
GH3_e69	GH3:20	-	-	223	3300007500.a:Ga0104983_100063_69	470	1.9e-105	1	223	168	389	0.9955156950672646	0.9955156950672646
GH20_e91	GH20:5	-	-	288	3300007500.a:Ga0104983_100082_19	648	1.6e-173	1	288	108	395	0.9965277777777778	0.9965277777777778
GH29_e10	GH29:112|CBM47:1	-	-	314	3300007500.a:Ga0104983_100082_4	474	1.3e-147	2	306	12	320	0.9681528662420382	0.9681528662420382
CBM50_e948	CBM50:6	-	chitin, peptidoglycan	44	3300007500.a:Ga0104983_100094_25	386	3.5e-22	1	44	152	196	0.9772727272727273	0.9772727272727273
CBM50_e948	CBM50:6	-	chitin, peptidoglycan	44	3300007500.a:Ga0104983_100094_25	386	4.7e-20	1	44	203	245	0.9772727272727273	0.9772727272727273
GH2_e61	GH2:894|CBM67:5|GH43_34:1|GH42:1	3.2.1.23:12	beta-galactan	827	3300007500.a:Ga0104983_100137_5	1030	4.5e-293	16	819	31	904	0.9709794437726723	0.9709794437726723
GT56_e0	GT56:4056|GT41:1	2.4.1.-:18	-	353	3300007500.a:Ga0104983_100150_53	358	9.3e-35	76	317	69	307	0.6827195467422096	0.6827195467422096
GT4_e2163	GT4:11	-	-	157	3300007500.a:Ga0104983_100150_63	413	2e-80	1	157	230	386	0.9936305732484076	0.9936305732484076
GT2	GT2:14	-	-	146	3300007500.a:Ga0104983_100152_50	344	2.9e-66	1	145	23	169	0.9863013698630136	0.9863013698630136
