CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	CAZyme	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_204	258121	260166	-	CBM50
CGC1	null	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_205	260379	261695	+	null
CGC1	CAZyme	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_206	261709	262656	+	GH23| GH23
CGC1	null	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_207	262635	265472	+	null
CGC1	TF	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_208	266029	266724	+	none
CGC1	null	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_209	266828	267607	+	null
CGC1	null	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_210	267595	268509	+	null
CGC1	STP	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_211	268645	270699	-	HATPase_c
CGC1	TC	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_212	270799	273330	-	3.A.9.1.2
CGC1	null	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_213	273547	276045	+	null
CGC1	STP	3300008512.a:Ga0115181_100013	3300008512.a:Ga0115181_100013_214	276081	277346	+	TPR_1
CGC1	CAZyme	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_184	246891	248609	+	 GH13_38|GH13_38
CGC1	STP	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_185	248688	249626	+	Pribosyltran
CGC1	TC	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_186	249986	251896	-	1.A.33.1.2
CGC1	STP	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_187	252244	252657	+	Glyoxalase
CGC1	TC	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_188	252662	254215	+	3.B.1.1.2
CGC1	null	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_189	254237	255151	+	null
CGC1	null	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_190	255177	255608	+	null
CGC1	TC	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_191	255613	256770	+	3.B.1.1.1
CGC1	null	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_192	256801	257745	+	null
CGC1	TF	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_193	257793	258689	-	HTH_AraC+HTH_AraC
CGC1	TC	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_194	258846	259880	+	2.A.6.2.40
CGC1	TC	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_195	259877	262966	+	2.A.6.2.38
CGC1	null	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_196	262981	264273	+	null
CGC1	null	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_197	264377	265786	-	null
CGC1	STP	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_198	266032	267702	+	Peptidase_M23+Peptidase_M23
CGC2	TC	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_313	415978	419409	-	1.B.14.6.1
CGC2	STP	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_314	419428	420441	-	FecR
CGC2	TF	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_315	420557	421162	-	GerE
CGC2	CAZyme	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_316	421293	422867	-	 GH20|GH20
CGC2	TC	3300008512.a:Ga0115181_100002	3300008512.a:Ga0115181_100002_317	422986	425364	+	1.B.14.6.5
