HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT2.hmm	230	3300026825.a:Ga0209909_100010_273	379	8.7e-24	4	222	43	268	0.9478260869565217
GT4.hmm	160	3300026825.a:Ga0209909_100010_353	365	1.5e-24	7	148	178	313	0.88125
AA1.hmm	358	3300026825.a:Ga0209909_100010_378	499	2e-34	10	357	82	491	0.9692737430167597
GT4.hmm	160	3300026825.a:Ga0209909_100010_449	419	3.8e-31	12	157	220	369	0.90625
AA3_2.hmm	568	3300026825.a:Ga0209909_100016_102	539	6.4e-98	2	323	30	338	0.5651408450704225
AA3_2.hmm	568	3300026825.a:Ga0209909_100016_111	545	4.7e-159	3	567	18	542	0.9929577464788732
GH103.hmm	295	3300026825.a:Ga0209909_100016_125	265	1.6e-52	1	204	37	229	0.688135593220339
GT2.hmm	170	3300026825.a:Ga0209909_100016_152	662	2.7e-30	1	169	115	284	0.9882352941176471
GT2.hmm	170	3300026825.a:Ga0209909_100016_279	291	2.2e-18	2	166	6	163	0.9647058823529412
GT51.hmm	177	3300026825.a:Ga0209909_100016_388	217	2.5e-48	11	175	42	203	0.9265536723163842
AA1.hmm	358	3300026825.a:Ga0209909_100016_53	600	1.2e-59	11	357	70	588	0.9664804469273743
GH23.hmm	135	3300026825.a:Ga0209909_100016_59	240	1.2e-17	12	98	71	159	0.6370370370370371
AA1.hmm	358	3300026825.a:Ga0209909_100016_62	473	9.7e-31	7	133	92	213	0.35195530726256985
GH16_5.hmm	238	3300026825.a:Ga0209909_100027_13	624	6.9e-52	47	238	53	247	0.8025210084033614
GT4.hmm	160	3300026825.a:Ga0209909_100027_209	446	1e-21	10	150	267	401	0.875
GT4.hmm	160	3300026825.a:Ga0209909_100027_210	415	5.3e-22	12	155	228	362	0.89375
GT4.hmm	160	3300026825.a:Ga0209909_100027_211	379	1.9e-17	8	155	188	328	0.91875
GT4.hmm	160	3300026825.a:Ga0209909_100027_212	409	2.2e-31	8	153	226	371	0.90625
GT4.hmm	160	3300026825.a:Ga0209909_100027_214	390	3.5e-27	9	153	200	337	0.9
GH2.hmm	752	3300026825.a:Ga0209909_100027_220	812	1.3e-63	36	518	19	650	0.6409574468085106
GT4.hmm	160	3300026825.a:Ga0209909_100027_284	405	4.1e-34	9	151	197	348	0.8875
GH8.hmm	320	3300026825.a:Ga0209909_100027_308	385	2.5e-77	2	318	62	372	0.9875
GT2.hmm	170	3300026825.a:Ga0209909_100027_310	795	1.3e-38	1	168	131	319	0.9823529411764705
GT2.hmm	197	3300026825.a:Ga0209909_100027_310	795	1.6e-22	2	191	230	441	0.9593908629441624
CE4.hmm	130	3300026825.a:Ga0209909_100027_340	354	7.1e-28	7	127	94	300	0.9230769230769231
GT51.hmm	177	3300026825.a:Ga0209909_100027_348	1012	4e-63	5	176	150	323	0.9661016949152542
GH13_16.hmm	353	3300026825.a:Ga0209909_100027_349	556	3.8e-158	1	353	29	384	0.9971671388101983
GH103.hmm	295	3300026825.a:Ga0209909_100027_70	397	1.9e-99	1	294	25	314	0.9932203389830508
GT1.hmm	382	3300026825.a:Ga0209909_100042_144	651	3.5e-18	27	382	3	373	0.9293193717277487
