Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300014531.a:Ga0169866_101486_4	CAB1277061.1|GT51	99.3	268	2	0	1	268	1	268	5.9e-145	517.3
3300014531.a:Ga0169866_100199_42	AWZ17133.1|GH13_30	38.2	1144	663	16	3	1102	405	1548	3.3e-221	772.7
3300014531.a:Ga0169866_100199_57	AMJ18631.1|GT2	47.7	1173	582	11	6	1163	2	1157	2.5e-301	1038.9
3300014531.a:Ga0169866_100012_132	AGL65524.2|GH36	49.4	543	273	2	45	585	1	543	1.4e-159	567.0
3300014531.a:Ga0169866_100003_82	AWK41767.1|GH13_3	53.7	436	199	2	6	438	17	452	1.4e-120	437.2
3300014531.a:Ga0169866_100003_155	QQB17174.1|GT83	99.6	543	2	0	1	543	1	543	0.0e+00	1075.8
3300014531.a:Ga0169866_100003_214	CAN80640.1|GT47	50.1	421	206	4	4	421	942	1361	1.4e-116	423.7
3300014531.a:Ga0169866_100003_236	QQB17095.1|GH3	98.2	381	7	0	1	381	1	381	1.0e-211	739.6
3300014531.a:Ga0169866_100003_282	CAB1277551.1|GH3	97.6	382	9	0	1	382	1	382	4.3e-210	734.2
3300014531.a:Ga0169866_100003_331	BBU35501.1|GT2	96.8	251	8	0	1	251	1	251	6.3e-141	503.8
3300014531.a:Ga0169866_100003_333	BBU33576.1|GT4	90.0	360	36	0	1	360	1	360	4.4e-188	661.0
3300014531.a:Ga0169866_100003_338	BBU33582.1|GT111	91.4	256	22	0	1	256	1	256	1.9e-140	502.3
3300014531.a:Ga0169866_100003_339	BBU33583.1|GT2	84.2	354	56	0	1	354	1	354	2.2e-176	622.1
3300014531.a:Ga0169866_100003_340	BBU33584.1|GT4	91.6	381	32	0	1	381	1	381	1.5e-199	699.1
3300014531.a:Ga0169866_100003_344	AQS07612.1|GT2	30.3	1049	679	19	1	1014	1	1032	2.0e-137	494.2
3300014531.a:Ga0169866_100006_11	CAB1274854.1|GT28	99.7	384	1	0	1	384	1	384	5.9e-215	750.4
3300014531.a:Ga0169866_100006_92	CAE6110940.1|CE8	44.4	536	274	10	35	558	264	787	6.8e-119	431.8
3300014531.a:Ga0169866_100006_117	CAG7911095.1|GH5_11	46.3	897	448	14	16	884	589	1479	7.1e-232	807.7
3300014531.a:Ga0169866_100006_125	QCW79542.1|GH101	53.8	511	222	4	12	508	558	1068	7.2e-152	541.2
3300014531.a:Ga0169866_100006_169	ALR08738.2|GT83	47.6	586	296	6	9	588	2	582	1.2e-150	537.3
3300014531.a:Ga0169866_100006_171	AGL63871.2|GT2	48.1	466	225	5	438	895	526	982	3.3e-115	420.2
3300014531.a:Ga0169866_100006_193	SNU98944.1|GT2	100.0	336	0	0	1	336	1	336	6.8e-191	670.2
3300014531.a:Ga0169866_100006_203	CAN65674.1|GH28	49.8	556	253	8	73	622	109	644	8.4e-158	561.2
