CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_231	262996	263643	-	TPR_1+TPR_1
CGC1	null	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_232	264120	266942	-	null
CGC1	TC	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_233	267411	268205	-	2.A.102.4.9
CGC1	TC	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_234	268219	269763	-	2.A.49.5.5
CGC1	null	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_235	270133	271284	-	null
CGC1	CAZyme	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_236	271410	272555	-	GH3| GH3
CGC1	null	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_237	272840	273073	-	null
CGC1	TC	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_238	273453	274079	-	9.B.149.1.11
CGC1	null	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_239	274089	274859	-	null
CGC1	null	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_240	274949	275347	-	null
CGC1	TF	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_241	275502	276020	-	MarR
CGC1	STP	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_242	276401	276919	+	Nitroreductase
CGC1	null	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_243	277178	277591	-	null
CGC1	TC	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_244	277963	279285	+	2.A.1.4.3
CGC1	null	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_245	279425	280198	-	null
CGC1	null	3300014531.a:Ga0169866_100003	3300014531.a:Ga0169866_100003_246	280860	281213	-	null
