Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029203.a:Ga0168704_100002_119	-	GH38(5-264)	GH38_e24	CBM6+GH38	N	3
3300029203.a:Ga0168704_100002_120	3.2.1.111:8|3.2.1.51:3	GH29(35-354)	GH29_e30	GH29	N	3
3300029203.a:Ga0168704_100002_135	3.2.1.18:1	GH33(26-434)	GH33_e34	-	N	2
3300029203.a:Ga0168704_100002_168	-	GH38(245-503)	GH38_e10	GH38	N	3
3300029203.a:Ga0168704_100002_41	-	GH3(125-353)	GH3_e47	-	Y(1-31)	2
3300029203.a:Ga0168704_100002_431	-	CE4(40-153)	CE4_e5	-	N	2
3300029203.a:Ga0168704_100002_432	-	GH25(35-218)	GH25_e204	-	Y(1-28)	2
3300029203.a:Ga0168704_100002_471	3.2.1.185:2	GH127(14-561)	GH127_e0	GH127	N	3
3300029203.a:Ga0168704_100002_474	-	GH25(54-242)	GH25_e238	-	Y(1-27)	2
3300029203.a:Ga0168704_100002_485	3.2.1.55:27	GH51(3-493)	GH51_e19	GH51	N	3
3300029203.a:Ga0168704_100002_515	-	GH95(57-875)	GH95_e22	GH95	Y(1-25)	3
3300029203.a:Ga0168704_100002_520	-	GH18(134-431)	GH18_e140	-	Y(1-24)	2
3300029203.a:Ga0168704_100002_542	3.2.1.23:35	GH2(32-928)	GH2_e1	GH2	N	3
3300029203.a:Ga0168704_100002_558	3.2.1.-:3|3.2.1.63:2	GH95(3-691)	GH95_e1	GH95	N	3
3300029203.a:Ga0168704_100002_56	-	GH109(1-149)	GH109_e7	-	N	2
3300029203.a:Ga0168704_100002_586	2.4.1.1:158	GT35(87-778)	GT35_e0	GT35	N	3
3300029203.a:Ga0168704_100002_587	2.4.1.25:3	GH77(11-489)	GH77_e1	GH77	N	3
3300029203.a:Ga0168704_100002_592	3.2.1.-:3|3.2.1.21:2	GH3(546-760)	GH3_e14	GH3	N	3
3300029203.a:Ga0168704_100002_65	-	GT4(190-327)	GT4_e2353	GT4	N	3
3300029203.a:Ga0168704_100002_67	-	GT4(232-361)	GT4_e45	GT4	N	3
3300029203.a:Ga0168704_100002_68	-	GT4(198-344)	GT4_e224	GT4	N	3
3300029203.a:Ga0168704_100045_10	2.4.1.211:13	GH112(6-729)	GH112_e0	GH112	N	3
3300029203.a:Ga0168704_100045_100	3.2.1.23:6|3.2.1.31:2	GH2(38-874)	GH2_e104	GH2	N	3
3300029203.a:Ga0168704_100045_11	3.2.1.140:2	GH136(4-425)	GH136_e6	GH136	N	3
3300029203.a:Ga0168704_100045_27	-	GH2(3-753)	GH2_e34	GH2	N	3
3300029203.a:Ga0168704_100045_55	3.2.1.55:37	GH51(2-496)	GH51_e0	GH51	N	3
3300029203.a:Ga0168704_100047_106	-	GH31(159-586)	GH31_e77	GH31	N	3
3300029203.a:Ga0168704_100047_112	3.2.1.23:35	GH2(38-904)	GH2_e1	GH2	N	3
3300029203.a:Ga0168704_100047_158	-	CE4(230-354)	CE4_e246	-	N	2
3300029203.a:Ga0168704_100047_55	-	GT2(7-155)	GT2	-	N	2
3300029203.a:Ga0168704_100047_63	-	GH30_4(2-447)	GH30_e29	-	N	2
3300029203.a:Ga0168704_100060_103	3.2.1.88:1	GH27(166-412)	GH27_e28	GH27	N	3
3300029203.a:Ga0168704_100060_118	3.2.1.31:3	GH2(2-614)	GH2_e100	GH2+3.2.1.31	N	3
