dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT4_e3714	GT4:41	-	-	125	3300025520.a:Ga0208243_1000005_128	342	9.1e-56	1	124	157	281	0.984	0.984
GT4_e3049	GT4:37	-	-	148	3300025520.a:Ga0208243_1000005_212	338	2.9e-56	1	145	163	307	0.972972972972973	0.972972972972973
GT4_e1094	GT4:88	-	-	142	3300025520.a:Ga0208243_1000005_214	373	3.5e-59	1	141	202	341	0.9859154929577465	0.9859154929577465
GT28_e0	GT28:1307	-	-	158	3300025520.a:Ga0208243_1000005_337	369	3.6e-72	1	158	194	351	0.9936708860759493	0.9936708860759493
GT51_e158	GT51:844	-	-	164	3300025520.a:Ga0208243_1000005_504	227	2.7e-82	1	164	56	219	0.9939024390243902	0.9939024390243902
GT2	GT2:147	-	-	277	3300025520.a:Ga0208243_1000005_55	378	1.3e-125	1	275	49	324	0.9891696750902527	0.9891696750902527
GH17_e48	GH17:86	3.2.1.39:1	beta-glucan	233	3300025520.a:Ga0208243_1000009_213	302	6.4e-111	1	233	69	301	0.9957081545064378	0.9957081545064378
CBM4_e19	CBM4:10	-	xylan, beta-glucan	118	3300025520.a:Ga0208243_1000009_215	594	2.1e-36	1	118	22	139	0.9915254237288136	0.9915254237288136
GT5_e28	GT5:878	-	-	225	3300025520.a:Ga0208243_1000009_274	269	2.6e-109	1	224	6	229	0.9911111111111112	0.9911111111111112
GT4_e38	GT4:98|GT2:1	-	-	131	3300025520.a:Ga0208243_1000009_286	367	1.4e-56	1	129	193	321	0.9770992366412213	0.9770992366412213
GT2	GT2:6	-	-	125	3300025520.a:Ga0208243_1000009_290	251	5e-46	1	122	7	128	0.968	0.968
GH43_e55	GH43_28:215|CBM32:62	-	-	269	3300025520.a:Ga0208243_1000021_134	570	1.6e-136	1	269	34	302	0.9962825278810409	0.9962825278810409
CBM32_e176	CBM32:54|GH43_28:54	-	host glycan	112	3300025520.a:Ga0208243_1000021_134	570	4.5e-53	1	111	345	456	0.9821428571428571	0.9821428571428571
GT4_e2309	GT4:202	-	-	138	3300025520.a:Ga0208243_1000021_188	413	1.4e-37	1	137	200	339	0.9855072463768116	0.9855072463768116
GT4_e2566	GT4:386|GH3:1	-	-	167	3300025520.a:Ga0208243_1000021_47	378	8.6e-73	6	163	194	351	0.9401197604790419	0.9401197604790419
CE14_e27	CE14:619	-	-	106	3300025520.a:Ga0208243_1000021_9	240	1.5e-48	1	106	8	113	0.9905660377358491	0.9905660377358491
GH53_e13	GH53:19	-	-	320	3300025520.a:Ga0208243_1000027_31	356	1.6e-148	2	320	37	354	0.99375	0.99375
GT2	GT2:19	-	-	165	3300025520.a:Ga0208243_1000033_132	295	5.4e-58	1	164	4	168	0.9878787878787879	0.9878787878787879
GT2	GT2:444	-	-	314	3300025520.a:Ga0208243_1000033_61	332	4.9e-128	2	301	5	302	0.9522292993630573	0.9522292993630573
CBM50_e181	CBM50:122|GH23:1	-	chitin, peptidoglycan	44	3300025520.a:Ga0208243_1000033_89	633	6.3e-16	2	44	30	71	0.9545454545454546	0.9545454545454546
CBM50_e590	CBM50:97	-	chitin, peptidoglycan	43	3300025520.a:Ga0208243_1000033_89	633	5.4e-16	1	43	85	128	0.9767441860465116	0.9767441860465116
CBM50_e181	CBM50:122|GH23:1	-	chitin, peptidoglycan	44	3300025520.a:Ga0208243_1000033_89	633	3.6e-16	1	42	153	193	0.9318181818181818	0.9318181818181818
