Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300014894.a:Ga0121691_100001_294	2.4.1.182:13	GT19(8-370)	GT19_e17	GT19	N	3
3300014894.a:Ga0121691_100002_154	-	GH33(268-577)	GH33_e20	-	N	2
3300014894.a:Ga0121691_100003_194	-	GH23(105-213)	GH23_e239	GH23	N	3
3300014894.a:Ga0121691_100003_197	-	GH23(218-367)	GH23_e254	GH23	Y(1-43)	3
3300014894.a:Ga0121691_100003_225	-	GT2(58-285)	GT2	GT2	N	3
3300014894.a:Ga0121691_100004_122	-	GT51(62-235)	GT51_e153	GT51	N	3
3300014894.a:Ga0121691_100004_167	-	AA4(10-228)	AA4_e1	-	N	2
3300014894.a:Ga0121691_100004_26	-	GT28(183-342)	GT28_e48	GT28	N	3
3300014894.a:Ga0121691_100004_260	-	AA6(5-193)	AA6_e2	-	N	2
3300014894.a:Ga0121691_100004_269	-	GH23(509-636)	GH23_e534	GH23	Y(1-39)	3
3300014894.a:Ga0121691_100004_32	3.5.1.108:18	CE11(4-274)	CE11_e22	CE11	N	3
3300014894.a:Ga0121691_100004_51	2.4.99.-:4	GT30(36-214)	GT30_e52	GT30	N	3
3300014894.a:Ga0121691_100005_117	-	GT4(243-387)	GT4_e154	GT4	N	3
3300014894.a:Ga0121691_100005_119	3.2.1.52:16	GH3(55-277)	GH3_e19	GH3	N	3
3300014894.a:Ga0121691_100005_150	-	CE14(48-163)	CE14_e48	-	N	2
3300014894.a:Ga0121691_100005_180	-	GT4(191-340)	GT4_e1856	GT4	N	3
3300014894.a:Ga0121691_100005_88	-	GT25(2-184)	GT25_e107	GT25	N	3
3300014894.a:Ga0121691_100005_90	-	GT4(173-309)	GT4_e180	GT4	N	3
3300014894.a:Ga0121691_100005_91	-	GT2(7-150)	GT2	GT2	N	3
3300014894.a:Ga0121691_100005_92	-	CE4(85-210)	CE4_e345	-	N	2
3300014894.a:Ga0121691_100006_117	-	AA3_2(3-536)	AA3_e57	AA3_2	N	3
3300014894.a:Ga0121691_100006_124	-	AA1(45-577)	AA1_e35	-	Y(1-24)	2
3300014894.a:Ga0121691_100006_24	-|-|-	GH23(137-275)	GH23_e41+CBM50_e213+CBM50_e213	CBM50+GH23	N	3
3300014894.a:Ga0121691_100006_85	-	GT51(54-218)	GT51_e97	GT51	N	3
3300014894.a:Ga0121691_100006_89	-	CE3(31-194)	-	-	Y(1-29)	1
3300014894.a:Ga0121691_100008_16	-	GH103(41-330)	GH103_e11	GH103	N	3
3300014894.a:Ga0121691_100009_132	2.4.1.15:96	GT20(3-455)	GT20_e1	GT20	N	3
3300014894.a:Ga0121691_100009_22	-	CE1(21-274)	-	-	N	1
3300014894.a:Ga0121691_100010_9	-	GH103(49-346)	GH103_e3	GH103	Y(1-21)	3
3300014894.a:Ga0121691_100010_94	-	GT2(6-130)	GT2	-	N	2
3300014894.a:Ga0121691_100010_95	-	GT4(192-336)	GT4_e3078	GT4	N	3
3300014894.a:Ga0121691_100011_13	-	GT81(90-315)	GT81_e1	GT81	N	3
3300014894.a:Ga0121691_100013_8	-	GH25(48-221)	GH25_e57	GH25	N	3
3300014894.a:Ga0121691_100056_14	2.4.1.129:11	GT51(153-324)	GT51_e28	GT51	N	3
3300014894.a:Ga0121691_100005_148	-	-	GT2	GT2	N	2
3300014894.a:Ga0121691_100005_87	-	-	GT32_e44	GT0	N	2
3300014894.a:Ga0121691_100009_151	-	-	CBM50_e391	-	N	1
3300014894.a:Ga0121691_100011_38	-	-	CBM50_e255	CBM50	N	2
3300014894.a:Ga0121691_100010_144	-	-	CBM50_e425	CBM50	Y(1-39)	2
3300014894.a:Ga0121691_100012_9	-	-	-	GH1	N	1
3300014894.a:Ga0121691_100012_14	-	-	-	GH152	N	1
3300014894.a:Ga0121691_100012_47	-	-	-	GT2	N	1
3300014894.a:Ga0121691_100012_68	-	-	-	GH13	N	1
3300014894.a:Ga0121691_100012_75	-	-	-	GH92	N	1
3300014894.a:Ga0121691_100011_34	-	-	-	GT4	N	1
3300014894.a:Ga0121691_100001_148	-	-	-	GH13_30	N	1
3300014894.a:Ga0121691_100001_232	-	-	-	GT51	N	1
3300014894.a:Ga0121691_100001_237	-	-	-	CE8	N	1
3300014894.a:Ga0121691_100001_283	-	-	-	GH13_31	N	1
3300014894.a:Ga0121691_100002_121	-	-	-	GT4	N	1
3300014894.a:Ga0121691_100002_160	-	-	-	GH23	N	1
3300014894.a:Ga0121691_100002_333	-	-	-	GH13_23	N	1
3300014894.a:Ga0121691_100002_348	-	-	-	GH103	N	1
3300014894.a:Ga0121691_100002_374	-	-	-	GT4	N	1
3300014894.a:Ga0121691_100003_97	-	-	-	GH5_11	N	1
3300014894.a:Ga0121691_100003_154	-	-	-	GT2	N	1
3300014894.a:Ga0121691_100003_156	-	-	-	GT2	N	1
3300014894.a:Ga0121691_100003_157	-	-	-	GT2	N	1
3300014894.a:Ga0121691_100003_158	-	-	-	GT2	N	1
3300014894.a:Ga0121691_100003_159	-	-	-	GT2	N	1
3300014894.a:Ga0121691_100003_160	-	-	-	GT2	N	1
3300014894.a:Ga0121691_100003_186	-	-	-	GH13	N	1
3300014894.a:Ga0121691_100003_261	-	-	-	GH6	N	1
3300014894.a:Ga0121691_100004_50	-	-	-	GT1	N	1
3300014894.a:Ga0121691_100004_55	-	-	-	GH1	N	1
3300014894.a:Ga0121691_100005_31	-	-	-	GH28	N	1
3300014894.a:Ga0121691_100005_66	-	-	-	GH1	N	1
3300014894.a:Ga0121691_100005_72	-	-	-	GH13_26	N	1
3300014894.a:Ga0121691_100005_85	-	-	-	GT83	N	1
3300014894.a:Ga0121691_100005_143	-	-	-	GT28	N	1
3300014894.a:Ga0121691_100006_22	-	-	-	GH23	N	1
3300014894.a:Ga0121691_100006_23	-	-	-	GH23	Y(1-27)	1
3300014894.a:Ga0121691_100006_28	-	-	-	GT9	N	1
3300014894.a:Ga0121691_100006_60	-	-	-	GH103	N	1
3300014894.a:Ga0121691_100006_73	-	-	-	CBM9	Y(1-20)	1
3300014894.a:Ga0121691_100006_100	-	-	-	GH39	N	1
3300014894.a:Ga0121691_100006_126	-	-	-	CBM50	N	1
3300014894.a:Ga0121691_100008_7	-	-	-	GH13_11	N	1
3300014894.a:Ga0121691_100008_66	-	-	-	GH28	N	1
3300014894.a:Ga0121691_100008_139	-	-	-	GT51	N	1
3300014894.a:Ga0121691_100008_141	-	-	-	GH13_3	N	1
3300014894.a:Ga0121691_100009_78	-	-	-	CBM50+GH25	N	1
3300014894.a:Ga0121691_100009_136	-	-	-	GT2	N	1
3300014894.a:Ga0121691_100009_159	-	-	-	GH38	N	1
3300014894.a:Ga0121691_100010_75	-	-	-	CBM32	Y(1-33)	1
3300014894.a:Ga0121691_100010_88	-	-	-	GT0	N	1
3300014894.a:Ga0121691_100010_116	-	-	-	GT4	N	1
3300014894.a:Ga0121691_100010_117	-	-	-	CBM50	N	1
3300014894.a:Ga0121691_100010_133	-	-	-	GT58	N	1
