Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300014622.a:Ga0121366_10001_157	-	GT2(7-140)	GT2	GT0	N	3
3300014622.a:Ga0121366_10001_186	-	GH23(125-226)	GH23_e807	GH23	N	3
3300014622.a:Ga0121366_10001_212	-	AA3_2(4-532)	AA3_e57	AA3_2	N	3
3300014622.a:Ga0121366_10001_220	-	AA12(56-417)	AA12_e3	-	Y(1-27)	2
3300014622.a:Ga0121366_10001_252	2.4.1.276:2	GT1(5-414)	GT1_e11	GT1	N	3
3300014622.a:Ga0121366_10001_361	-	GT4(195-347)	GT4_e1410	GT4	N	3
3300014622.a:Ga0121366_10001_363	-	GT2(23-245)	GT2	-	N	2
3300014622.a:Ga0121366_10001_453	-	GH24(4-135)	GH24_e51	GH24	N	3
3300014622.a:Ga0121366_10001_529	-	GH24(33-174)	GH24_e141	-	N	2
3300014622.a:Ga0121366_10001_580	2.4.1.-:4	GT104(12-360)	GT104_e0	GT104	N	3
3300014622.a:Ga0121366_10001_603	-	GT5(2-476)	GT5_e40	GT5	N	3
3300014622.a:Ga0121366_10001_604	2.4.1.25:11|5.4.99.15:5	GH77(141-674)+GH13_26(724-1104)	GH77_e27+GH13_e105	GH13_26+GH77	N	3
3300014622.a:Ga0121366_10001_605	3.2.1.141:34|3.2.1.1:4|-	GH13_10(133-446)	CBM48_e0+GH13_e120	CBM48+GH13_10	N	3
3300014622.a:Ga0121366_10001_606	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	CBM48(37-125)+GH13_11(207-559)	CBM48_e3+GH13_e48	CBM48+GH13_11	N	3
3300014622.a:Ga0121366_10001_608	-|2.4.1.18:14	CBM48(27-108)+GH13_9(175-474)	CBM48_e87+GH13_e200	CBM48+GH13_9+2.4.1.18	N	3
3300014622.a:Ga0121366_10001_609	-	GH15(225-586)	GH15_e13	GH15	N	3
3300014622.a:Ga0121366_10006_105	2.4.1.227:11	GT28(185-341)	GT28_e46	GT28	N	3
3300014622.a:Ga0121366_10006_111	3.5.1.108:18	CE11(4-279)	CE11_e22	CE11	N	3
