CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_17	14062	15333	-	3.A.1.136.2
CGC1	TC	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_18	15330	16055	-	3.A.1.125.3
CGC1	TF	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_19	16052	16531	-	FUR
CGC1	null	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_20	16634	17182	-	null
CGC1	STP	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_21	17292	17996	+	TetR_N
CGC1	null	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_22	18021	18731	+	null
CGC1	STP	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_23	18801	19142	+	Rhodanese
CGC1	TC	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_24	19257	20591	+	2.A.6.2.27
CGC1	TC	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_25	20948	24064	+	9.B.34.1.3
CGC1	null	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_26	24096	26804	-	null
CGC1	CAZyme	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_27	26957	28291	-	 GT30|GT30
CGC1	null	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_28	28374	29762	-	null
CGC1	TF	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_29	29998	31587	+	HTH_AraC+HTH_AraC
CGC1	null	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_30	31641	32207	+	null
CGC1	TC	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_31	32204	33136	+	2.A.7.3.9
CGC1	TC	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_32	33280	37143	+	9.B.34.1.4
CGC2	TF	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_173	206007	208160	-	HTH_8
CGC2	null	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_174	208324	209211	-	null
CGC2	null	3300014622.a:Ga0121366_10021	3300014622.a:Ga0121366_10021_175	209224	210669	-	null
