dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH23_e41	GH23:436|CBM50:432	-	-	139	3300014094.a:Ga0121529_100007_4	1075	8.1e-74	1	139	139	277	0.9928057553956835	0.9928057553956835
CBM50_e213	CBM50:1472|GH23:1439	-	chitin, peptidoglycan	44	3300014094.a:Ga0121529_100007_4	1075	4.4e-16	1	42	843	884	0.9318181818181818	0.9318181818181818
CBM50_e213	CBM50:1472|GH23:1439	-	chitin, peptidoglycan	44	3300014094.a:Ga0121529_100007_4	1075	4.8e-17	1	42	908	949	0.9318181818181818	0.9318181818181818
CBM50_e213	CBM50:1472|GH23:1439	-	chitin, peptidoglycan	44	3300014094.a:Ga0121529_100007_4	1075	5.1e-16	1	43	981	1023	0.9545454545454546	0.9545454545454546
CBM50_e391	CBM50:1681	-	chitin, peptidoglycan	49	3300014094.a:Ga0121529_100008_83	158	1.7e-29	1	49	109	157	0.9795918367346939	0.9795918367346939
CBM50_e255	CBM50:389|GH18:1	-	chitin, peptidoglycan	43	3300014094.a:Ga0121529_100010_209	280	1.6e-22	1	42	56	98	0.9534883720930233	0.9534883720930233
GT25_e185	GT25:168	-	-	175	3300014094.a:Ga0121529_100015_129	256	8.6e-87	1	172	3	177	0.9771428571428571	0.9771428571428571
GT4_e572	GT4:7	-	-	134	3300014094.a:Ga0121529_100015_131	338	2.6e-53	1	125	167	284	0.9253731343283582	0.9253731343283582
GT51_e97	GT51:477	-	-	165	3300014094.a:Ga0121529_100019_70	226	4.1e-93	1	165	55	219	0.9939393939393939	0.9939393939393939
CE4_e177	CE4:5337	3.5.1.41:1	chitin	100	3300014094.a:Ga0121529_100027_100	322	3.6e-42	1	97	96	192	0.96	0.96
GT30_e52	GT30:437	2.4.99.-:4	-	181	3300014094.a:Ga0121529_100027_61	431	2.3e-83	1	181	36	216	0.994475138121547	0.994475138121547
CE11_e22	CE11:9240	3.5.1.108:18	exo-polysaccharide	272	3300014094.a:Ga0121529_100027_79	301	1.4e-117	1	270	5	274	0.9889705882352942	0.9889705882352942
GT4_e3035	GT4:7	-	-	116	3300014094.a:Ga0121529_100031_42	345	3e-58	2	115	194	307	0.9741379310344828	0.9741379310344828
GH108_e0	GH108:924	-	-	84	3300014094.a:Ga0121529_100038_48	181	9.8e-44	1	84	8	91	0.9880952380952381	0.9880952380952381
AA6_e0	AA6:425	1.6.5.6:3	lignin	196	3300014094.a:Ga0121529_100044_27	187	4.5e-17	35	159	20	146	0.6326530612244898	0.6326530612244898
AA1_e1	AA1:57|AA1_3:53	1.10.3.2:1	lignin	342	3300014094.a:Ga0121529_100112_24	645	1.2e-46	10	272	24	322	0.7660818713450293	0.7660818713450293
GT51_e153	GT51:4623	-	-	175	3300014094.a:Ga0121529_100116_19	853	5.6e-76	1	175	62	236	0.9942857142857143	0.9942857142857143
AA12_e0	AA12:18	-	polyphenol	399	3300014094.a:Ga0121529_100154_28	458	9.9e-22	3	398	60	434	0.9899749373433584	0.9899749373433584
CE4_e345	CE4:30|GT4:3	-	-	142	3300014094.a:Ga0121529_100015_133	252	2.8e-32	3	142	85	211	0.9788732394366197	0.9788732394366197
GT2	GT2:6	-	-	227	3300014094.a:Ga0121529_100016_3	417	2.1e-144	1	227	53	279	0.9955947136563876	0.9955947136563876
GT2	GT2:253|GT8:1|GT0:1	2.4.1.-:1	-	280	3300014094.a:Ga0121529_100019_115	419	2.5e-129	1	272	54	325	0.9678571428571429	0.9678571428571429
CE4_e289	CE4:411|GH153:401|GH0:1|GH39:1	-	-	169	3300014094.a:Ga0121529_100019_116	665	5.4e-78	2	169	93	260	0.9881656804733728	0.9881656804733728
GH153_e0	GH153:1203|CE4:1180	3.5.1.-:1|3.2.1.-:1	exo-polysaccharide	343	3300014094.a:Ga0121529_100019_116	665	5.1e-161	1	342	310	656	0.9941690962099126	0.9941690962099126
AA3_e57	AA3_2:11	-	-	532	3300014094.a:Ga0121529_100019_129	553	2.6e-204	1	531	6	536	0.9962406015037594	0.9962406015037594
GH3_e19	GH3:6438	3.2.1.52:16	chitin	223	3300014094.a:Ga0121529_100043_67	340	1.4e-102	2	223	56	278	0.9910313901345291	0.9910313901345291
CE4_e167	CE4:291|GH0:3	-	-	165	3300014094.a:Ga0121529_100046_28	610	1.7e-90	1	165	93	257	0.9939393939393939	0.9939393939393939
GT2	GT2:253|GT8:1|GT0:1	2.4.1.-:1	-	280	3300014094.a:Ga0121529_100046_29	416	2.4e-131	2	272	49	319	0.9642857142857143	0.9642857142857143
GH103_e3	GH103:1578	-	-	294	3300014094.a:Ga0121529_100098_9	433	7e-145	1	294	52	349	0.9965986394557823	0.9965986394557823
CE14_e45	CE14:9	-	-	112	3300014094.a:Ga0121529_100158_25	265	1.3e-16	1	108	49	156	0.9553571428571429	0.9553571428571429
GT19_e17	GT19:7713	2.4.1.182:13	-	358	3300014094.a:Ga0121529_100218_22	392	1.7e-146	1	356	9	373	0.9916201117318436	0.9916201117318436
GH24_e182	GH24:197	-	-	137	3300014094.a:Ga0121529_100008_174	185	3.8e-67	2	137	43	178	0.9854014598540146	0.9854014598540146
GH24_e196	GH24:165	-	-	130	3300014094.a:Ga0121529_100010_147	171	5.9e-61	2	130	17	146	0.9846153846153847	0.9846153846153847
GT51_e28	GT51:6681	2.4.1.129:11	-	172	3300014094.a:Ga0121529_100010_51	799	1.8e-78	1	171	154	323	0.9883720930232558	0.9883720930232558
GT25_e14	GT25:15	-	-	165	3300014094.a:Ga0121529_100015_128	259	6.8e-74	1	165	4	178	0.9939393939393939	0.9939393939393939
GT2	GT2:126	-	-	263	3300014094.a:Ga0121529_100016_110	126	7.4e-56	3	118	8	122	0.4372623574144487	0.4372623574144487
GT4_e1856	GT4:35	-	-	150	3300014094.a:Ga0121529_100035_56	367	1.6e-72	1	149	192	340	0.9866666666666667	0.9866666666666667
GH23_e242	GH23:7	-	-	67	3300014094.a:Ga0121529_100038_37	894	5e-42	2	67	384	449	0.9701492537313433	0.9701492537313433
AA1_e46	AA1_3:109|CBM20:5|AA1:3	1.10.3.2:4|1.10.3.-:1	lignin, lignin	474	3300014094.a:Ga0121529_100043_3	636	1.2e-47	11	472	24	599	0.9725738396624473	0.9725738396624473
GT4_e154	GT4:41	-	-	147	3300014094.a:Ga0121529_100043_65	429	1.1e-67	1	147	246	392	0.9931972789115646	0.9931972789115646
CBM50_e425	CBM50:392	-	chitin, peptidoglycan	46	3300014094.a:Ga0121529_100047_70	385	2.8e-28	1	46	58	103	0.9782608695652174	0.9782608695652174
AA4_e1	AA4:19	-	-	525	3300014094.a:Ga0121529_100106_19	470	3.4e-20	13	259	11	246	0.4685714285714286	0.4685714285714286
GH23_e239	GH23:484	-	-	111	3300014094.a:Ga0121529_100255_8	289	1.7e-54	3	111	105	211	0.972972972972973	0.972972972972973
GT20_e1	GT20:8450	2.4.1.15:96	-	473	3300014094.a:Ga0121529_100008_66	477	1.6e-162	9	471	2	455	0.9767441860465116	0.9767441860465116
GH23_e13	GH23:86	-	-	119	3300014094.a:Ga0121529_100010_155	1202	1.1e-44	1	119	613	728	0.9915966386554622	0.9915966386554622
GH103_e11	GH103:389	-	-	291	3300014094.a:Ga0121529_100010_84	334	6.7e-173	1	291	41	331	0.9965635738831615	0.9965635738831615
GT2	GT2:11	-	-	132	3300014094.a:Ga0121529_100015_132	255	1.1e-78	1	132	8	139	0.9924242424242424	0.9924242424242424
GT83_e24	GT83:239	-	-	476	3300014094.a:Ga0121529_100016_114	549	2e-270	1	476	11	486	0.9978991596638656	0.9978991596638656
GT28_e48	GT28:443	-	-	160	3300014094.a:Ga0121529_100027_85	366	4.6e-81	1	160	196	355	0.99375	0.99375
GT2	GT2:72	-	-	164	3300014094.a:Ga0121529_100031_43	277	4.2e-77	1	163	6	171	0.9878048780487805	0.9878048780487805
AA2_e1	AA2:59	-	-	252	3300014094.a:Ga0121529_100035_80	719	2.9e-18	4	109	71	181	0.4166666666666667	0.4166666666666667
GH25_e57	GH25:385	-	-	174	3300014094.a:Ga0121529_100039_73	253	2.5e-95	1	173	51	223	0.9885057471264368	0.9885057471264368
AA6_e2	AA6:22	-	-	195	3300014094.a:Ga0121529_100039_81	189	8.6e-17	59	139	45	125	0.41025641025641024	0.41025641025641024
GH23_e380	GH23:290	-	-	108	3300014094.a:Ga0121529_100039_83	163	6.2e-65	1	107	50	156	0.9814814814814815	0.9814814814814815
GT2	GT2:19	-	-	154	3300014094.a:Ga0121529_100158_23	215	8.2e-77	1	154	6	157	0.9935064935064936	0.9935064935064936
GH23_e534	GH23:442	-	-	125	3300014094.a:Ga0121529_100225_16	648	1.3e-65	1	125	496	622	0.992	0.992
AA6_e2	AA6:22	-	-	195	3300014094.a:Ga0121529_100225_8	201	2.8e-64	2	194	9	196	0.9846153846153847	0.9846153846153847
GH23_e254	GH23:389	-	-	142	3300014094.a:Ga0121529_100255_11	371	4.5e-80	1	141	223	363	0.9859154929577465	0.9859154929577465
