CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TC	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_67	65628	66434	+	3.A.1.27.2
CGC1	TC	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_68	66431	67228	+	3.A.1.27.1
CGC1	STP	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_69	67228	68271	+	HisKA+HATPase_c
CGC1	TF	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_70	68275	68970	-	Trans_reg_C
CGC1	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_71	68976	69773	-	null
CGC1	TF	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_72	70099	70860	+	GntR
CGC1	CAZyme	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_73	70983	73829	-	GH115| GH115
CGC1	TC	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_74	74015	77134	-	1.B.14.12.1
CGC1	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_75	77496	78707	+	null
CGC1	CAZyme	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_76	78834	80033	+	 GH10|GH10
CGC1	TF	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_77	80945	81316	+	HTH_3
CGC1	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_78	81363	81590	-	null
CGC1	TC	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_79	81587	82768	-	3.A.7.5.1
CGC1	TC	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_80	82765	83553	-	3.A.7.4.2
CGC1	TC	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_81	83550	84236	-	3.A.7.4.1
CGC1	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_82	84238	85500	-	null
CGC1	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_83	85727	86437	-	null
CGC1	TC	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_84	86434	88875	-	3.A.7.4.2
CGC1	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_85	88879	89145	-	null
CGC1	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_86	89145	89516	-	null
CGC1	TC	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_87	89550	90503	-	3.A.7.4.2
CGC2	STP	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_98	103567	104283	-	HisKA+HATPase_c
CGC2	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_99	104480	105073	+	null
CGC2	TF	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_100	105141	105803	+	Crp
CGC2	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_101	105812	106612	+	null
CGC2	CAZyme	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_102	106609	108915	+	 GH65|GH65
CGC2	null	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_103	108997	109845	+	null
CGC2	TC	3300012842.a:Ga0160481_100139	3300012842.a:Ga0160481_100139_104	109884	112415	+	3.A.3.30.4
CGC1	TC	3300012842.a:Ga0160481_100205	3300012842.a:Ga0160481_100205_59	64677	65996	+	2.A.1.7.2
CGC1	CAZyme	3300012842.a:Ga0160481_100205	3300012842.a:Ga0160481_100205_60	66006	66992	-	 CE8|CE8
CGC1	STP	3300012842.a:Ga0160481_100205	3300012842.a:Ga0160481_100205_61	67176	67715	+	Hemerythrin
CGC1	TC	3300012842.a:Ga0160481_100205	3300012842.a:Ga0160481_100205_62	67793	68050	-	1.E.43.1.1
CGC1	null	3300012842.a:Ga0160481_100205	3300012842.a:Ga0160481_100205_63	68193	68309	-	null
CGC1	TC	3300012842.a:Ga0160481_100205	3300012842.a:Ga0160481_100205_64	68579	69937	+	2.A.23.1.5
CGC1	TF	3300012842.a:Ga0160481_100205	3300012842.a:Ga0160481_100205_65	69924	70781	-	AraC_N+HTH_AraC
CGC1	STP	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_30	30200	30760	-	TetR_N
CGC1	CAZyme	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_31	30856	31830	+	GT9| GT9
CGC1	null	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_32	31830	32216	+	null
CGC1	TC	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_33	32485	35685	+	1.B.14.12.1
CGC1	null	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_34	35881	36204	-	null
CGC1	null	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_35	36225	37028	-	null
CGC1	TC	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_36	37187	38248	-	9.B.34.1.3
CGC1	null	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_37	38429	39886	+	null
CGC1	null	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_38	40064	40321	-	null
CGC1	TC	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_39	40443	42062	-	1.I.1.1.3
CGC1	null	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_40	42441	42650	-	null
CGC1	null	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_41	42690	43214	-	null
CGC1	STP	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_42	43276	44562	-	Sigma70_r2+Sigma70_r4_2
CGC1	TC	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_43	44827	46941	-	1.B.14.1.1
CGC1	TF	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_44	47143	48087	-	HTH_1
CGC1	TC	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_45	48207	49298	+	8.A.1.1.1
CGC1	TC	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_46	49295	50836	+	2.A.1.3.20
CGC1	TC	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_47	50820	52289	+	2.A.6.1.6
CGC1	null	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_48	52273	53391	-	null
CGC1	null	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_49	53561	54475	+	null
CGC1	CAZyme	3300012842.a:Ga0160481_100149	3300012842.a:Ga0160481_100149_50	54628	56295	-	 GT41|GT41
CGC1	CAZyme	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_37	48818	51010	-	 GH3|GH3
CGC1	CAZyme	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_38	51023	52999	-	 GH3|GH3
CGC1	TC	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_39	53082	55274	-	1.B.14.8.1
CGC1	TF	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_40	55601	56626	-	LacI
CGC1	CAZyme	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_41	56704	58170	-	GT39
CGC1	null	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_42	58174	59109	-	null
CGC1	CAZyme	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_43	59314	59931	+	GH23
CGC1	null	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_44	59928	60218	+	null
CGC1	null	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_45	60225	60509	+	null
CGC1	TC	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_46	60520	62985	+	3.A.7.3.1
CGC1	null	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_47	62982	64157	+	null
CGC1	null	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_48	64154	64990	+	null
CGC1	TC	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_49	64980	66056	+	3.A.7.5.1
CGC1	TC	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_50	66053	67048	+	3.A.7.5.1
CGC1	TF	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_51	67171	67905	+	Trans_reg_C
CGC1	STP	3300012842.a:Ga0160481_100246	3300012842.a:Ga0160481_100246_52	67902	69941	+	HisKA+HATPase_c
CGC1	STP	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_93	105858	107276	-	TPR_2
CGC1	CAZyme	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_94	107614	108717	-	 CE2|CE2
CGC1	null	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_95	108806	109234	-	null
CGC1	null	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_96	109218	110465	-	null
CGC1	TC	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_97	110545	111504	-	1.A.35.1.2
CGC1	null	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_98	111591	112277	-	null
CGC1	null	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_99	112345	113445	-	null
CGC1	TC	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_100	113563	114345	+	2.A.109.2.3
CGC1	TC	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_101	114517	116166	-	2.A.37.1.5
CGC1	TF	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_102	116238	116513	+	HTH_3
CGC1	TC	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_103	116538	118316	+	2.A.37.1.7
CGC1	TC	3300012842.a:Ga0160481_100112	3300012842.a:Ga0160481_100112_104	118658	119869	+	1.B.6.1.16
CGC1	CAZyme	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_176	200046	202394	-	 GH95|GH95
CGC1	STP	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_177	202511	203122	-	GyrI-like
CGC1	null	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_178	203138	204085	-	null
CGC1	TF	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_179	204340	204822	-	FUR
CGC1	null	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_180	204938	205990	-	null
CGC1	null	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_181	206156	207415	-	null
CGC1	TC	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_182	207678	208472	+	3.A.1.9.1
CGC1	TC	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_183	208469	209479	+	3.A.1.9.1
CGC1	TC	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_184	209496	210314	+	3.A.1.9.1
CGC1	TC	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_185	210772	212031	+	1.B.5.1.15
CGC1	null	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_186	212098	213141	+	null
CGC1	TC	3300012842.a:Ga0160481_100059	3300012842.a:Ga0160481_100059_187	213310	214617	+	2.A.109.2.3
CGC1	CAZyme	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_16	24887	26536	+	 GH35|GH35
CGC1	TC	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_17	26712	29765	-	1.B.14.12.1
CGC1	STP	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_18	29762	30685	-	FecR
CGC1	STP	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_19	30663	31271	-	Sigma70_r2+Sigma70_r4_2
CGC1	null	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_20	31570	31914	+	null
CGC1	CAZyme	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_21	31914	34559	+	 GH3|GH3
CGC1	CAZyme	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_22	34556	37693	+	 GH2|GH2
CGC1	TC	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_23	37872	41333	+	1.B.14.12.1
CGC1	CAZyme	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_24	41477	42721	+	PL1_2| PL1_2
CGC1	null	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_25	42924	45218	+	null
CGC1	STP	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_26	45318	45680	+	Response_reg
CGC1	TF	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_27	45737	46384	+	GerE
CGC1	STP	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_28	46787	48331	-	HisKA+HATPase_c
CGC1	TF	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_29	48481	49086	+	HTH_AraC+HTH_AraC
CGC1	null	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_30	49304	49825	+	null
CGC1	null	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_31	50114	50935	+	null
CGC1	STP	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_32	51163	52818	+	cNMP_binding+Pyr_redox_2
CGC1	null	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_33	52944	55115	+	null
CGC1	null	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_34	55142	55450	-	null
CGC1	TC	3300012842.a:Ga0160481_100206	3300012842.a:Ga0160481_100206_35	55586	58027	-	1.B.14.6.11
CGC1	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_2	840	3893	+	1.B.14.12.1
CGC1	CAZyme	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_3	4013	6571	+	 GH92|GH92
CGC1	CAZyme	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_4	6637	9171	+	GH115| GH115
CGC1	CAZyme	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_5	9365	11659	-	 GH92|GH92
CGC1	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_6	11691	12710	-	3.A.1.2.21
CGC1	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_7	12707	14251	-	3.A.1.2.21
CGC1	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_8	14258	15238	-	3.A.1.2.21
CGC1	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_9	15595	17007	-	null
CGC1	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_10	17078	19669	-	2.A.1.3.42
CGC1	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_11	19662	20264	-	null
CGC1	STP	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_12	20358	21719	-	HisKA+HATPase_c
CGC1	TF	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_13	21716	22399	-	Trans_reg_C
CGC2	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_18	25186	27489	-	1.B.14.8.1
CGC2	STP	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_19	27697	28890	+	TetR_N+TetR_N
CGC2	TF	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_20	28901	29602	-	GntR
CGC2	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_21	29739	32498	-	null
CGC2	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_22	32507	34834	-	null
CGC2	CAZyme	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_23	35259	37634	+	 GH146|GH146
CGC2	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_24	37631	39391	+	null
CGC2	CAZyme	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_25	39381	40952	+	GH43_29| GH43_29
CGC2	CAZyme	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_26	41097	42614	+	GH27| GH27
CGC2	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_27	42746	43480	-	null
CGC2	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_28	44304	47018	-	1.B.14.12.2
CGC2	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_29	47283	48791	-	2.A.1.3.51
CGC2	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_30	48907	50280	-	2.A.1.49.7
CGC2	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_31	50538	52850	+	1.B.14.8.1
CGC2	TF	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_32	52974	53909	-	HTH_1
CGC2	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_33	54329	55546	+	null
CGC2	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_34	55672	57420	-	3.A.9.1.1
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_39	61126	62400	+	2.A.1.49.10
CGC3	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_40	62415	63980	+	null
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_41	64137	66419	+	1.B.14.8.1
CGC3	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_42	66555	67655	-	null
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_43	67688	68599	+	8.A.5.1.7
CGC3	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_44	68596	69666	+	null
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_45	70058	72370	+	1.B.14.13.1
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_46	72431	73777	-	2.A.1.6.10
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_47	74009	75046	+	3.D.4.5.1
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_48	75066	77063	+	3.D.4.5.1
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_49	77066	77689	+	3.D.4.5.1
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_50	77686	78081	+	3.D.4.5.1
CGC3	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_51	78081	78821	+	null
CGC3	STP	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_52	78818	80173	+	HisKA+HATPase_c
CGC3	TF	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_53	80163	80696	+	HTH_8
CGC3	CAZyme	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_54	80955	83171	+	PL17_2|PL17| PL17_2
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_55	83168	84436	+	2.A.1.14.25
CGC3	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_56	84450	85199	+	null
CGC3	CAZyme	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_57	85238	86116	+	 CE12|CE12
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_58	86318	89218	+	1.B.14.12.1
CGC3	TF	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_59	89315	90070	+	GntR
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_60	90092	92083	-	2.A.21.9.1
CGC3	STP	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_61	92086	97920	-	GAF+HisKA+HATPase_c+Response_reg+Response_reg
CGC3	STP	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_62	98126	98686	+	Sigma70_r2+Sigma70_r4_2
CGC3	STP	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_63	98661	99629	+	FecR
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_64	99753	102812	+	1.B.14.12.2
CGC3	CAZyme	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_65	102891	103994	+	 CE8|CE8
CGC3	null	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_66	104173	105198	-	null
CGC3	TC	3300012842.a:Ga0160481_100165	3300012842.a:Ga0160481_100165_67	105327	105887	-	2.A.1.14.25
CGC1	CAZyme	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_1	574	2136	+	 GH51|GH51
CGC1	CAZyme	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_2	2361	4433	-	GT51| GT51
CGC1	TC	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_3	4537	5199	-	3.A.1.8.1
CGC1	STP	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_4	5205	5963	-	SBP_bac_1
CGC1	TF	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_5	6084	6869	+	HTH_1
CGC1	STP	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_6	7020	7598	+	ANTAR
CGC1	TC	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_7	7595	8761	+	3.A.1.16.3
CGC1	TC	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_8	9016	10239	+	2.A.1.8.2
CGC1	STP	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_9	10265	12730	+	Pyr_redox_2+NIR_SIR_ferr+NIR_SIR
CGC1	null	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_10	12727	13080	+	null
CGC1	TC	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_11	13085	15769	+	5.A.3.2.1
CGC1	null	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_12	15762	16544	+	null
CGC1	CAZyme	3300012842.a:Ga0160481_100591	3300012842.a:Ga0160481_100591_13	16549	18456	-	 GT2|GT2
CGC1	TF	3300012842.a:Ga0160481_100097	3300012842.a:Ga0160481_100097_86	98395	99114	+	GntR
CGC1	null	3300012842.a:Ga0160481_100097	3300012842.a:Ga0160481_100097_87	99327	100757	-	null
CGC1	CAZyme	3300012842.a:Ga0160481_100097	3300012842.a:Ga0160481_100097_88	100786	103263	-	 GH3|GH3
CGC1	null	3300012842.a:Ga0160481_100097	3300012842.a:Ga0160481_100097_89	103659	105167	-	null
