CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_166	154913	155668	-	Nitroreductase
CGC1	null	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_167	156194	156802	+	null
CGC1	null	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_168	156866	157471	-	null
CGC1	TC	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_169	157570	158886	-	2.A.1.6.10
CGC1	null	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_170	159308	160480	-	null
CGC1	TC	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_171	161544	162224	-	9.B.2.1.10
CGC1	null	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_172	162248	163576	-	null
CGC1	CAZyme	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_173	163573	165108	-	GT4| GT4
CGC1	STP	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_174	165214	166134	-	PfkB
CGC1	TF	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_175	166253	167260	-	LacI
CGC1	null	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_176	167365	167973	-	null
CGC1	null	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_177	168185	168817	+	null
CGC1	CAZyme	3300022135.a:Ga0214927_100017	3300022135.a:Ga0214927_100017_178	168917	170116	-	 GH73|GH73
CGC1	TF	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_19	24489	24947	+	MarR
CGC1	null	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_20	25004	26800	-	null
CGC1	TC	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_21	26876	28153	-	2.A.23.1.2
CGC1	TC	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_22	28754	30712	+	2.A.2.2.1
CGC1	CAZyme	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_23	30812	33025	+	 GH36|GH36
CGC1	null	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_24	33094	33510	-	null
CGC1	STP	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_25	33670	34272	-	Nitroreductase
CGC1	TF	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_26	34444	35430	-	LacI
CGC1	null	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_27	35462	36916	-	null
CGC1	null	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_28	36952	38121	-	null
CGC1	CAZyme	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_29	38328	39296	+	CE2
CGC2	TF	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_49	53462	54412	-	LacI
CGC2	CAZyme	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_50	54558	56015	-	GH13_18| GH13_18
CGC2	null	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_51	56039	57268	-	null
CGC2	CAZyme	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_52	57679	59694	+	 GH73|CBM50|GH73
CGC2	TF	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_53	59887	60183	+	HTH_5
CGC2	TF	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_54	60217	60678	-	Arg_repressor
CGC2	TC	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_55	60801	62783	-	3.A.1.122.13
CGC2	TC	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_56	62939	63619	-	3.A.1.122.4
CGC2	null	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_57	63631	64689	-	null
CGC2	STP	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_58	64691	65209	-	TetR_N
CGC2	null	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_59	65349	66359	-	null
CGC2	TC	3300022135.a:Ga0214927_100011	3300022135.a:Ga0214927_100011_60	66746	68341	+	2.A.55.2.6
CGC1	TF	3300022135.a:Ga0214927_100097	3300022135.a:Ga0214927_100097_28	30774	31439	-	none
CGC1	null	3300022135.a:Ga0214927_100097	3300022135.a:Ga0214927_100097_29	31720	31983	-	null
CGC1	null	3300022135.a:Ga0214927_100097	3300022135.a:Ga0214927_100097_30	32499	32846	+	null
CGC1	TF	3300022135.a:Ga0214927_100097	3300022135.a:Ga0214927_100097_31	33814	34992	-	HTH_AraC+HTH_AraC
CGC1	CAZyme	3300022135.a:Ga0214927_100097	3300022135.a:Ga0214927_100097_32	35143	37155	+	 GH120|GH120
CGC1	TC	3300022135.a:Ga0214927_100097	3300022135.a:Ga0214927_100097_33	37257	38522	+	2.A.1.2.93
CGC1	STP	3300022135.a:Ga0214927_100097	3300022135.a:Ga0214927_100097_34	38759	39385	-	cNMP_binding
CGC1	STP	3300022135.a:Ga0214927_100037	3300022135.a:Ga0214927_100037_137	128092	128559	-	Nitroreductase+Nitroreductase
CGC1	null	3300022135.a:Ga0214927_100037	3300022135.a:Ga0214927_100037_138	128857	129519	-	null
CGC1	CAZyme	3300022135.a:Ga0214927_100037	3300022135.a:Ga0214927_100037_139	129532	131784	-	GH65| GH65
CGC1	TC	3300022135.a:Ga0214927_100037	3300022135.a:Ga0214927_100037_140	131841	133193	-	2.A.2.6.3
CGC1	TF	3300022135.a:Ga0214927_100037	3300022135.a:Ga0214927_100037_141	133472	134413	-	LacI
CGC1	STP	3300022135.a:Ga0214927_100131	3300022135.a:Ga0214927_100131_13	14352	15683	-	Hemerythrin
CGC1	null	3300022135.a:Ga0214927_100131	3300022135.a:Ga0214927_100131_14	15889	16221	-	null
CGC1	TC	3300022135.a:Ga0214927_100131	3300022135.a:Ga0214927_100131_15	17049	18578	-	3.A.1.12.8
CGC1	TC	3300022135.a:Ga0214927_100131	3300022135.a:Ga0214927_100131_16	18580	19521	-	3.A.1.12.8
