dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT51_e158	GT51:844	-	-	164	3300027863.a:Ga0207433_10000136_103	237	1.7e-74	1	163	64	226	0.9878048780487805	0.9878048780487805
GT9_e65	GT9:196	-	-	249	3300027863.a:Ga0207433_10000136_130	358	2.8e-92	1	247	71	319	0.9879518072289156	0.9879518072289156
GH23_e209	CBM50:31|GH23:31	-	-	140	3300027863.a:Ga0207433_10000136_134	423	2.8e-68	2	140	130	268	0.9857142857142858	0.9857142857142858
GT2	GT2:387	-	-	162	3300027863.a:Ga0207433_10000136_154	318	5.5e-77	1	162	5	168	0.9938271604938271	0.9938271604938271
GT2	GT2:444	-	-	314	3300027863.a:Ga0207433_10000136_160	344	2.2e-133	2	295	4	299	0.9331210191082803	0.9331210191082803
CE4_e140	CE4:231	-	-	111	3300027863.a:Ga0207433_10000276_43	194	1.1e-48	2	110	15	123	0.972972972972973	0.972972972972973
GH109_e7	GH109:31	-	-	390	3300027863.a:Ga0207433_10000276_45	346	6.7e-22	2	145	12	155	0.36666666666666664	0.36666666666666664
GH3_e208	GH3:174	3.2.1.21:4	beta-glucan	231	3300027863.a:Ga0207433_10000276_60	758	4.6e-109	4	231	118	345	0.9826839826839827	0.9826839826839827
GH5_e100	GH5_46:45	3.2.1.4:1	beta-glucan	256	3300027863.a:Ga0207433_10000276_67	416	9.7e-134	3	256	91	345	0.98828125	0.98828125
GT20_e22	GT20:12	-	-	469	3300027863.a:Ga0207433_10000276_70	751	5.7e-199	2	467	7	473	0.9914712153518124	0.9914712153518124
CE2_e24	CE2:21	-	-	200	3300027863.a:Ga0207433_10000845_30	354	2.1e-97	1	200	149	348	0.995	0.995
CBM48_e32	CBM48:1020|GH13_8:992|GH13:3|GT4:2|GH28:2	2.4.1.18:166	glycogen	89	3300027863.a:Ga0207433_10000845_34	685	3.9e-26	1	89	68	150	0.9887640449438202	0.9887640449438202
GH13_e20	GH13_8:470|CBM48:339|GH13:16|GT4:1|GH28:1	2.4.1.18:50	sucrose, alpha-glucan	293	3300027863.a:Ga0207433_10000845_34	685	1.6e-144	1	293	235	526	0.9965870307167235	0.9965870307167235
GH27_e32	GH27:17	-	-	256	3300027863.a:Ga0207433_10000845_42	415	2.6e-109	1	255	125	379	0.9921875	0.9921875
GT30_e38	GT30:395	-	-	163	3300027863.a:Ga0207433_10000933_3	410	7.2e-76	3	163	48	208	0.9815950920245399	0.9815950920245399
GH20_e96	GH20:12	-	-	349	3300027863.a:Ga0207433_10000933_47	845	2.5e-156	1	349	153	510	0.997134670487106	0.997134670487106
GT4_e2572	GT4:237	-	-	153	3300027863.a:Ga0207433_10001036_4	435	2.5e-55	2	152	245	395	0.9803921568627451	0.9803921568627451
GH28_e34	GH28:169	3.2.1.173:1	pectin	355	3300027863.a:Ga0207433_10001036_49	523	5.9e-158	3	355	70	414	0.9915492957746479	0.9915492957746479
GT5_e28	GT5:878	-	-	225	3300027863.a:Ga0207433_10001126_6	272	2.9e-103	1	224	7	232	0.9911111111111112	0.9911111111111112
CBM48_e31	CBM48:153|GH13:152	-	glycogen	83	3300027863.a:Ga0207433_10001483_32	969	1.6e-16	16	83	284	365	0.8072289156626506	0.8072289156626506
GH13_e156	GH13:242|CBM48:233|GH13_30:1	-	sucrose	313	3300027863.a:Ga0207433_10001483_32	969	3.4e-119	2	313	429	749	0.9936102236421726	0.9936102236421726
CBM20_e2	CBM20:404|GH77:401	2.4.1.25:4	starch	93	3300027863.a:Ga0207433_10001483_35	885	1.8e-21	3	90	124	212	0.9354838709677419	0.9354838709677419
GH77_e22	GH77:485|CBM20:400	2.4.1.25:5	starch	646	3300027863.a:Ga0207433_10001483_35	885	2.8e-298	1	645	238	879	0.9969040247678018	0.9969040247678018
GH133_e1	GH133:236	-	-	351	3300027863.a:Ga0207433_10002549_28	654	6.1e-146	2	351	289	636	0.9943019943019943	0.9943019943019943
GT4_e602	GT4:97	-	-	147	3300027863.a:Ga0207433_10002549_29	420	2.2e-70	2	145	242	385	0.9727891156462585	0.9727891156462585
GT35_e7	GT35:1062|GT3:53	2.4.1.1:9	-	531	3300027863.a:Ga0207433_10002625_27	856	3.3e-232	1	530	126	655	0.9962335216572504	0.9962335216572504
GT3_e2	GT3:273|GT35:70	-	-	338	3300027863.a:Ga0207433_10002625_29	546	2.7e-139	1	336	14	349	0.9911242603550295	0.9911242603550295
GT2	GT2:8	-	-	155	3300027863.a:Ga0207433_10002702_13	314	4.5e-66	1	155	6	160	0.9935483870967742	0.9935483870967742
GH31_e38	GH31:82	-	-	442	3300027863.a:Ga0207433_10002887_21	818	8.3e-212	1	442	235	676	0.997737556561086	0.997737556561086
GH2_e127	GH2:646|CBM32:8|CBM35:1	3.2.1.23:2	beta-galactan	717	3300027863.a:Ga0207433_10002887_24	804	0	6	716	22	740	0.9902370990237099	0.9902370990237099
CBM50_e436	CBM50:23	-	chitin, peptidoglycan	43	3300027863.a:Ga0207433_10003341_7	619	1e-15	1	42	176	216	0.9534883720930233	0.9534883720930233
GT2	GT2:15	-	-	114	3300027863.a:Ga0207433_10003378_12	297	1.1e-58	1	114	18	131	0.9912280701754386	0.9912280701754386
GH144_e5	GH144:262	-	-	401	3300027863.a:Ga0207433_10004478_12	559	4.1e-194	1	400	151	557	0.9950124688279302	0.9950124688279302
GT2	GT2:377	-	-	167	3300027863.a:Ga0207433_10006289_2	250	2.2e-84	1	167	8	175	0.9940119760479041	0.9940119760479041
CE4_e274	CE4:13|GT4:1	-	-	141	3300027863.a:Ga0207433_10006408_11	276	1.2e-21	2	131	114	232	0.9148936170212766	0.9148936170212766
GH65_e22	GH65:111	-	-	336	3300027863.a:Ga0207433_10006846_4	686	2.5e-187	1	335	317	651	0.9940476190476191	0.9940476190476191
GH13_e122	GH13_31:1547|GH13_40:132|GH13:79|GH13_29:30|GH13_23:5|GH13_17:3|GH13_36:3|GH13_44:1|GT25:1|GT5:1	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	sucrose, sucrose, starch, starch, starch, starch	344	3300027863.a:Ga0207433_10006846_9	600	5.2e-137	1	343	62	418	0.9941860465116279	0.9941860465116279
GH28_e66	GH28:7	-	-	359	3300027863.a:Ga0207433_10007822_12	513	7.2e-164	1	358	48	402	0.9944289693593314	0.9944289693593314
GH5_e203	GH5_7:12|GH26:1	-	-	316	3300027863.a:Ga0207433_10007822_2	431	3.4e-113	1	316	61	370	0.9968354430379747	0.9968354430379747
GH51_e29	GH51:18	-	-	304	3300027863.a:Ga0207433_10007822_4	572	6.7e-136	4	304	108	409	0.9868421052631579	0.9868421052631579
GH5_e79	GH5_2:79|CE2:1	3.2.1.4:3|3.2.1.-:1	beta-glucan, beta-mannan	233	3300027863.a:Ga0207433_10007822_7	349	9.1e-97	2	232	69	300	0.9871244635193133	0.9871244635193133
CBM67_e3	CBM67:11|GH78:11	-	rhamnose	180	3300027863.a:Ga0207433_10007892_8	903	1.5e-77	1	179	147	325	0.9888888888888889	0.9888888888888889
GH78_e29	GH78:133|CBM67:9	-	-	510	3300027863.a:Ga0207433_10007892_8	903	4.5e-251	2	510	353	859	0.996078431372549	0.996078431372549
GH171_e3	GH171:806|GH3:1	-	-	343	3300027863.a:Ga0207433_10008884_6	399	2.6e-149	1	343	52	396	0.9970845481049563	0.9970845481049563
GT2	GT2:11	-	-	164	3300027863.a:Ga0207433_10009819_2	339	3.8e-51	1	162	7	166	0.9817073170731707	0.9817073170731707
