#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT66_e2.hmm|GT66:63|2.4.99.18:5 -            632 3300006523.a:Ga0101039_100294_3 -            191      0.11   11.7   0.0   1   1   5.1e-06      0.13   11.5   0.0   453   553     5   107     1   109 0.62 -
GT2_e4226.hmm|GT2:6  -            162 3300006523.a:Ga0101039_100294_7 -            598      0.18   12.2   0.0   1   1   2.4e-05      0.62   10.4   0.0    91   146   211   265   207   272 0.88 -
GT2_e3801.hmm|GT2:6  -            123 3300006523.a:Ga0101039_100294_12 -            179     0.082   13.6   0.0   1   1   9.3e-06      0.12   13.1   0.0    30    99    84   156    74   172 0.79 -
GT2_e3673.hmm|GT2:41 -            161 3300006523.a:Ga0101039_100294_12 -            179       0.1   13.0   0.0   1   1   1.4e-05      0.18   12.2   0.0    74    99   124   149   104   158 0.85 -
CBM50_e878.hmm|CBM50:6 -             42 3300006523.a:Ga0101039_100294_16 -            167      0.26   11.8   0.1   1   2     5e-05       1.3    9.5   0.0    11    34    22    45    14    51 0.90 -
CBM50_e878.hmm|CBM50:6 -             42 3300006523.a:Ga0101039_100294_16 -            167      0.26   11.8   0.1   2   2      0.13   3.3e+03   -1.4   0.1    13    22    74    83    71    85 0.83 -
CE4_e100.hmm|CE4:96  -            114 3300006523.a:Ga0101039_100294_40 -            236     0.081   13.5   0.0   1   1   2.2e-05      0.19   12.4   0.0    42    98   123   178   109   181 0.79 -
GT26_e118.hmm|GT26:5 -            160 3300006523.a:Ga0101039_100294_40 -            236       0.1   13.1   0.1   1   1   1.9e-05      0.17   12.4   0.1    14    69   124   179   118   199 0.87 -
CE4_e175.hmm|CE4:11  -            117 3300006523.a:Ga0101039_100294_40 -            236      0.12   12.8   0.1   1   1   2.2e-05      0.19   12.1   0.1    25    83   108   166    85   194 0.78 -
GT4_e2340.hmm|GT4:14  -            130 3300006523.a:Ga0101039_100294_45 -            256     0.042   14.1   0.0   1   2     0.011        71    3.7   0.0    40    76    18    52     7    59 0.84 -
GT4_e2340.hmm|GT4:14  -            130 3300006523.a:Ga0101039_100294_45 -            256     0.042   14.1   0.0   2   2   0.00048       3.1    8.1   0.0    80   114   106   140   102   147 0.90 -
GT4_e2222.hmm|GT4:106 -            148 3300006523.a:Ga0101039_100294_45 -            256      0.12   12.7   0.1   1   2   0.00046         3    8.2   0.0    45    84    13    52     8    58 0.88 -
GT4_e2222.hmm|GT4:106 -            148 3300006523.a:Ga0101039_100294_45 -            256      0.12   12.7   0.1   2   2     0.046     3e+02    1.8   0.0    89   120   107   138   102   148 0.86 -
GT4_e759.hmm|GT4:6    -            153 3300006523.a:Ga0101039_100294_45 -            256      0.13   12.8   0.0   1   2     0.076   4.9e+02    1.2   0.0    49    94    20    62    15    70 0.74 -
GT4_e759.hmm|GT4:6    -            153 3300006523.a:Ga0101039_100294_45 -            256      0.13   12.8   0.0   2   2   0.00038       2.4    8.7   0.0    90   126   109   145    96   149 0.86 -
GT4_e477.hmm|GT4:29   -            168 3300006523.a:Ga0101039_100294_45 -            256      0.22   11.6   0.1   1   3   0.00012      0.77    9.9   0.0   105   142   108   145   104   149 0.89 -
GT4_e477.hmm|GT4:29   -            168 3300006523.a:Ga0101039_100294_45 -            256      0.22   11.6   0.1   2   3       1.5   9.6e+03   -3.4   0.0   122   143   178   199   174   205 0.66 -
GT4_e477.hmm|GT4:29   -            168 3300006523.a:Ga0101039_100294_45 -            256      0.22   11.6   0.1   3   3      0.86   5.5e+03   -2.7   0.0    14    42   225   253   223   254 0.81 -
CBM2_e12.hmm|CBM2:32|CE15:31 -             93 3300006523.a:Ga0101039_100294_46 -            746      0.23   12.3   2.1   1   3   1.1e-05      0.29   12.0   0.0    25    83    34    93    23    99 0.81 -
CBM2_e12.hmm|CBM2:32|CE15:31 -             93 3300006523.a:Ga0101039_100294_46 -            746      0.23   12.3   2.1   2   3      0.69   1.8e+04   -3.4   0.1    45    61   215   231   213   235 0.77 -
CBM2_e12.hmm|CBM2:32|CE15:31 -             93 3300006523.a:Ga0101039_100294_46 -            746      0.23   12.3   2.1   3   3         1   2.6e+04   -4.1   0.1    62    71   582   591   580   594 0.75 -
GT2_e4254.hmm|GT2:11       -            162 3300006523.a:Ga0101039_100118_24 -            341     0.011   15.8   0.2   1   1   7.9e-06     0.022   14.8   0.2     8    66   172   232   165   257 0.81 -
GT2_e2100.hmm|GT2:12       -            127 3300006523.a:Ga0101039_100118_24 -            341     0.036   15.0   0.6   1   1   2.7e-05     0.078   13.9   0.6    10   119   174   277   167   286 0.73 -
GT2_e3266.hmm|GT2:10       -            129 3300006523.a:Ga0101039_100118_24 -            341     0.074   13.4   0.3   1   2      0.62   1.8e+03   -0.7   0.0    84   104   102   121    76   126 0.75 -
GT2_e3266.hmm|GT2:10       -            129 3300006523.a:Ga0101039_100118_24 -            341     0.074   13.4   0.3   2   2   0.00016      0.46   10.9   0.1     8    57   172   223   166   231 0.84 -
GT2_e584.hmm|GT2:26        -            130 3300006523.a:Ga0101039_100118_24 -            341     0.089   13.4   0.5   1   2   0.00018      0.51   10.9   0.1    61   123   172   234   114   240 0.76 -
GT2_e584.hmm|GT2:26        -            130 3300006523.a:Ga0101039_100118_24 -            341     0.089   13.4   0.5   2   2      0.52   1.5e+03   -0.3   0.0    18    52   262   296   253   303 0.77 -
GT2_e1131.hmm|GT2:11       -            129 3300006523.a:Ga0101039_100118_24 -            341      0.12   12.7   0.1   1   1   8.7e-05      0.25   11.8   0.1    10    57   174   223   171   266 0.88 -
GT2_e2089.hmm|GT2:23       -            163 3300006523.a:Ga0101039_100118_24 -            341      0.14   12.4   0.1   1   1    0.0001      0.28   11.3   0.1     9    57   173   223   165   233 0.84 -
GT2_e2973.hmm|GT2:23|GT4:2 -            161 3300006523.a:Ga0101039_100118_24 -            341      0.16   12.2   0.1   1   1   9.9e-05      0.28   11.4   0.1     9    57   173   223   164   231 0.77 -
GT2_e2562.hmm|GT2:6        -            117 3300006523.a:Ga0101039_100118_24 -            341      0.18   13.1   1.3   1   1   0.00012      0.33   12.2   1.0    11    57   175   221   164   270 0.79 -
GT2_e787.hmm|GT2:29        -            140 3300006523.a:Ga0101039_100118_24 -            341       0.2   11.9   0.0   1   1   0.00016      0.46   10.7   0.0     9    56   173   222   166   227 0.80 -
GT41_e73.hmm|GT41:32                                -            535 3300006523.a:Ga0101039_100118_27 -            250   7.8e-09   35.1   0.2   1   1   1.9e-11   1.1e-08   34.6   0.2     5    92    14   101    12   108 0.93 -
GT41_e64.hmm|GT41:29|GT2:3                          -            538 3300006523.a:Ga0101039_100118_27 -            250   2.6e-07   30.0   0.0   1   1   5.7e-10   3.2e-07   29.7   0.0     4    91    15   102    12   126 0.92 -
GT41_e77.hmm|GT41:91|GT4:4|GT2:1|GT11:1             -            565 3300006523.a:Ga0101039_100118_27 -            250   9.2e-07   28.1   0.4   1   1   2.1e-09   1.2e-06   27.7   0.4     5    76    26    97    21   108 0.92 -
GT41_e8.hmm|GT41:232                                -            586 3300006523.a:Ga0101039_100118_27 -            250   9.4e-07   28.4   0.0   1   1   2.2e-09   1.3e-06   28.0   0.0    61   149    15   103     7   109 0.79 -
GT41_e15.hmm|GT41:19                                -            549 3300006523.a:Ga0101039_100118_27 -            250   1.1e-06   27.9   0.3   1   1   2.7e-09   1.5e-06   27.5   0.3    10    74    32    95    21   103 0.88 -
GT41_e11.hmm|GT41:116|GT2:1                         -            525 3300006523.a:Ga0101039_100118_27 -            250     2e-06   27.3   0.1   1   1   4.7e-09   2.7e-06   26.8   0.1     7    93    15   101    11   106 0.92 -
GT41_e71.hmm|GT41:7                                 -            530 3300006523.a:Ga0101039_100118_27 -            250   5.2e-06   25.7   0.0   1   1   1.2e-08   6.6e-06   25.4   0.0    11    66    36    91    26   113 0.87 -
GT41_e62.hmm|GT41:112|GT23:5                        -            555 3300006523.a:Ga0101039_100118_27 -            250   5.5e-06   25.8   0.0   1   1   1.2e-08   6.9e-06   25.5   0.0    54   133    18    97     7   120 0.72 -
GT41_e13.hmm|GT41:230|GT2:1                         -            513 3300006523.a:Ga0101039_100118_27 -            250     6e-06   25.6   0.0   1   1   1.4e-08   7.7e-06   25.2   0.0    28   109    16    97     9   108 0.88 -
GT41_e16.hmm|GT41:12                                -            567 3300006523.a:Ga0101039_100118_27 -            250   8.1e-06   25.0   0.2   1   1   1.9e-08   1.1e-05   24.6   0.2    21    80    37    96    18   106 0.88 -
GT41_e50.hmm|GT41:7                                 -            549 3300006523.a:Ga0101039_100118_27 -            250   1.2e-05   24.4   0.2   1   1   2.7e-08   1.5e-05   24.0   0.2     7    79    24    96    17   104 0.86 -
GT41_e3.hmm|GT41:57                                 -            506 3300006523.a:Ga0101039_100118_27 -            250   1.6e-05   24.3   0.0   1   1   3.2e-08   1.8e-05   24.1   0.0    35   104    27    96     6   119 0.59 -
GT41_e22.hmm|GT41:39                                -            528 3300006523.a:Ga0101039_100118_27 -            250   2.3e-05   23.6   0.1   1   1   5.8e-08   3.3e-05   23.1   0.1    35   114    34   114    17   140 0.76 -
GT41_e33.hmm|GT41:10                                -            563 3300006523.a:Ga0101039_100118_27 -            250   4.3e-05   22.6   0.4   1   1     1e-07   5.8e-05   22.2   0.4     6    76    29    94    25   115 0.84 -
GT41_e52.hmm|GT41:24                                -            540 3300006523.a:Ga0101039_100118_27 -            250   5.5e-05   22.2   0.0   1   1   1.2e-07   6.9e-05   21.9   0.0    16   107    12   104     4   125 0.87 -
GT41_e72.hmm|GT41:8                                 -            510 3300006523.a:Ga0101039_100118_27 -            250     6e-05   22.3   0.5   1   1   1.8e-07    0.0001   21.5   0.5    30    95    39   104    11   122 0.66 -
GT41_e70.hmm|GT41:6                                 -            582 3300006523.a:Ga0101039_100118_27 -            250     8e-05   21.8   0.0   1   1   1.9e-07   0.00011   21.4   0.0     5    81    20    98    17   108 0.91 -
GT41_e14.hmm|GT41:186                               -            581 3300006523.a:Ga0101039_100118_27 -            250    0.0001   21.7   0.0   1   1   2.2e-07   0.00013   21.4   0.0    71   145    24    98     6   111 0.86 -
GT41_e49.hmm|GT41:67                                -            486 3300006523.a:Ga0101039_100118_27 -            250   0.00011   21.2   0.1   1   1   2.6e-07   0.00015   20.8   0.1     9    84    21    96    14   105 0.88 -
GT41_e40.hmm|GT41:60                                -            490 3300006523.a:Ga0101039_100118_27 -            250   0.00012   21.5   0.0   1   1   2.7e-07   0.00015   21.2   0.0    11    91    21   101    12   111 0.87 -
GT41_e39.hmm|GT41:19                                -            566 3300006523.a:Ga0101039_100118_27 -            250   0.00015   20.7   0.0   1   1   3.4e-07   0.00019   20.3   0.0    10    72    32    94    23   108 0.86 -
GT41_e31.hmm|GT41:18                                -            520 3300006523.a:Ga0101039_100118_27 -            250   0.00032   19.9   0.1   1   1   7.4e-07   0.00042   19.5   0.1    26    78    37    89    13   111 0.64 -
GT41_e5.hmm|GT41:15                                 -            499 3300006523.a:Ga0101039_100118_27 -            250   0.00043   19.2   0.0   1   1   9.9e-07   0.00056   18.8   0.0     3    68    34    99    32   107 0.94 -
GT41_e61.hmm|GT41:6                                 -            552 3300006523.a:Ga0101039_100118_27 -            250   0.00057   19.3   0.1   1   1   1.5e-06   0.00086   18.7   0.1    18   108    37   127    21   135 0.81 -
