Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300025039.a:Ga0207878_100012_401	2.4.99.-:25	GT30(33-211)	GT30_e0	GT30	N	3
3300025039.a:Ga0207878_100012_52	-	GT83(15-393)	GT83_e58	GT83	N	3
3300025039.a:Ga0207878_100012_53	-	GT2(18-180)	GT2	GT2	N	3
3300025039.a:Ga0207878_100012_7	-	GH103(44-341)	GH103_e12	GH103	Y(1-25)	3
3300025039.a:Ga0207878_100030_82	-	GT4(189-319)	GT4_e2158	-	N	2
3300025039.a:Ga0207878_100030_84	-	GT2(8-122)	GT2	-	N	2
3300025039.a:Ga0207878_100030_86	2.4.1.-:2	GT4(189-329)	GT4_e1251	GT4	N	3
3300025039.a:Ga0207878_100030_87	2.4.99.-:11	GT9(77-313)	GT9_e71	GT9	N	3
3300025039.a:Ga0207878_100030_88	2.4.99.-:11	GT9(56-307)	GT9_e84	GT9	N	3
3300025039.a:Ga0207878_100042_139	2.4.1.227:11	GT28(182-339)	GT28_e46	GT28	N	3
3300025039.a:Ga0207878_100042_145	3.5.1.108:18	CE11(4-275)	CE11_e22	CE11	N	3
3300025039.a:Ga0207878_100042_26	-	AA3_2(5-539)	AA3_e57	AA3_2	N	3
3300025039.a:Ga0207878_100042_32	-	AA3_2(2-529)	AA3_e57	AA3_2	N	3
3300025039.a:Ga0207878_100044_114	2.4.-.-:2	GT51(51-214)	GT51_e98	-	Y(1-21)	2
3300025039.a:Ga0207878_100044_165	2.4.1.129:11	GT51(179-347)	GT51_e28	GT51	N	3
3300025039.a:Ga0207878_100044_81	-	GT51(59-234)	GT51_e153	GT51	N	3
3300025039.a:Ga0207878_100052_103	-	AA3_2(2-529)	AA3_e57	AA3_2	N	3
3300025039.a:Ga0207878_100052_108	-	GT51(15-182)	GT51_e13	GT51	N	3
3300025039.a:Ga0207878_100052_112	-	CE1(33-260)	CE1_e29	-	Y(1-26)	2
3300025039.a:Ga0207878_100052_70	-	GH23(297-459)	GH23_e170	GH23	N	3
3300025039.a:Ga0207878_100058_113	-	GT4(211-355)	GT4_e1850	-	N	2
3300025039.a:Ga0207878_100058_131	-	GT2(14-132)	GT2	-	N	2
3300025039.a:Ga0207878_100058_133	-	GT2(4-135)	GT2	-	N	2
3300025039.a:Ga0207878_100058_135	-	GT4(174-326)	GT4_e1410	GT4	N	3
3300025039.a:Ga0207878_100059_120	3.2.1.52:1	GH3(58-284)	GH3_e78	GH3	N	3
3300025039.a:Ga0207878_100059_5	2.4.1.182:13	GT19(9-365)	GT19_e17	GT19	N	3
3300025039.a:Ga0207878_100059_64	-	AA6(10-199)	AA6_e2	-	N	2
3300025039.a:Ga0207878_100059_98	-	GT4(195-300)	GT4_e2988	GT4	N	3
3300025039.a:Ga0207878_100064_28	-	CE1(27-280)	-	-	N	1
3300025039.a:Ga0207878_100064_90	-	CE1(46-310)	CE1_e38	-	Y(1-22)	2
3300025039.a:Ga0207878_100081_22	-	GH23(86-189)	GH23_e799	-	Y(1-22)	2
3300025039.a:Ga0207878_100093_19	-	GH23(534-685)	GH23_e770	GH23	Y(1-30)	3
3300025039.a:Ga0207878_100125_3	-	AA3(7-521)	-	-	N	1
3300025039.a:Ga0207878_100127_24	-	GH23(477-606)	GH23_e953	GH23	Y(1-20)	3
3300025039.a:Ga0207878_100138_64	-	AA3_2(9-533)	AA3_e57	AA3_2	N	3
3300025039.a:Ga0207878_100140_45	-	AA2(99-203)	AA2_e1	AA0	Y(1-23)	3
3300025039.a:Ga0207878_100141_63	-	AA3(137-636)	-	-	N	1
3300025039.a:Ga0207878_100165_47	-	GT2(4-130)	GT2	GT2	N	3
3300025039.a:Ga0207878_100183_22	-	PL12_3(333-463)	PL12_e5	PL0	N	3
3300025039.a:Ga0207878_100183_29	2.4.1.12:1|2.4.1.12:6|2.4.1.-:1	GT2(142-311)	GT2+GT2	GT2	N	3
3300025039.a:Ga0207878_100183_32	-	GH8(40-344)	GH8_e30	-	Y(1-35)	2
3300025039.a:Ga0207878_100194_18	-|-|-	GH23(110-251)	GH23_e756+CBM50_e496+CBM50_e496	CBM50+GH23	Y(1-21)	3
3300025039.a:Ga0207878_100210_23	-	GH33(60-336)	GH33_e21	GH33	Y(1-24)	3
3300025039.a:Ga0207878_100221_24	1.6.5.6:3	AA6(3-198)	AA6_e0	-	N	2
3300025039.a:Ga0207878_100229_16	1.10.3.2:4|1.10.3.-:1	AA1(66-617)	AA1_e46	-	N	2
3300025039.a:Ga0207878_100229_26	-	GT2(18-181)	GT2	GT2	N	3
3300025039.a:Ga0207878_100229_27	-	GT83(21-397)	GT83_e58	GT83	N	3
3300025039.a:Ga0207878_100269_24	-	AA3(16-511)	AA3_e4	-	N	2
3300025039.a:Ga0207878_100277_11	-	AA4(6-188)	AA4_e1	-	N	2
3300025039.a:Ga0207878_100277_23	-	AA3(35-533)	-	-	N	1
3300025039.a:Ga0207878_100291_17	3.2.1.-:1	GH73(191-325)	GH73_e243	-	N	2
3300025039.a:Ga0207878_100293_16	-	GT4(194-328)	GT4_e1516	GT4	N	3
3300025039.a:Ga0207878_100325_16	-	AA3_2(3-529)	AA3_e57	AA3_2	N	3
3300025039.a:Ga0207878_100732_3	-	GH114(47-235)	GH114_e28	-	Y(1-25)	2
3300025039.a:Ga0207878_100058_111	-	-	GT4_e2104	GT4	N	2
3300025039.a:Ga0207878_100269_9	-	-	GT2	GT2	N	2
3300025039.a:Ga0207878_100215_19	-	-	GH23_e913	-	Y(1-23)	1
3300025039.a:Ga0207878_100012_363	-	-	CBM50_e126	CBM50	Y(1-17)	2
3300025039.a:Ga0207878_100030_193	-	-	AA2_e1	AA0	N	2
