HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH109.hmm	399	3300007853.a:Ga0114093_100002_118	465	2.2e-165	2	398	50	454	0.9924812030075187
GH35.hmm	307	3300007853.a:Ga0114093_100002_130	824	4.6e-118	1	304	75	384	0.9869706840390879
CBM32.hmm	124	3300007853.a:Ga0114093_100002_131	1102	9.3e-22	11	123	900	1016	0.9032258064516129
CBM32.hmm	124	3300007853.a:Ga0114093_100002_132	1090	9.1e-20	11	122	888	1003	0.8951612903225806
GH43_8.hmm	281	3300007853.a:Ga0114093_100002_139	508	6.3e-125	1	280	27	300	0.9928825622775801
PL33_1.hmm	155	3300007853.a:Ga0114093_100002_16	639	1.2e-59	2	151	424	569	0.9612903225806452
GT2.hmm	170	3300007853.a:Ga0114093_100002_17	316	4.8e-27	1	169	4	174	0.9882352941176471
GH110.hmm	548	3300007853.a:Ga0114093_100002_171	596	6e-215	1	547	26	595	0.9963503649635036
GH2.hmm	752	3300007853.a:Ga0114093_100002_183	850	6.2e-117	28	475	42	642	0.5944148936170213
GH23.hmm	135	3300007853.a:Ga0114093_100002_212	314	1.6e-23	2	118	84	213	0.8592592592592593
GH30_2.hmm	417	3300007853.a:Ga0114093_100002_222	489	7e-178	2	417	53	484	0.9952038369304557
GT4.hmm	160	3300007853.a:Ga0114093_100002_273	422	6e-23	7	152	237	385	0.90625
GT2.hmm	170	3300007853.a:Ga0114093_100002_274	141	2.3e-32	2	111	9	118	0.6411764705882353
GT4.hmm	160	3300007853.a:Ga0114093_100002_279	373	3e-24	10	157	193	341	0.91875
GH27.hmm	229	3300007853.a:Ga0114093_100002_285	532	8.3e-68	4	227	134	368	0.9737991266375546
GH2.hmm	752	3300007853.a:Ga0114093_100002_348	1157	4.2e-71	45	471	99	628	0.5664893617021277
GT83.hmm	540	3300007853.a:Ga0114093_100002_372	571	1.5e-84	8	487	8	520	0.8870370370370371
PL1.hmm	202	3300007853.a:Ga0114093_100002_386	391	4.4e-45	33	201	4	187	0.8316831683168316
GH95.hmm	722	3300007853.a:Ga0114093_100002_39	812	4.3e-298	3	713	19	745	0.9833795013850416
GT51.hmm	177	3300007853.a:Ga0114093_100002_408	226	1.4e-49	12	176	54	217	0.9265536723163842
CE20.hmm	249	3300007853.a:Ga0114093_100002_486	573	3.9e-75	3	248	107	448	0.9839357429718876
CBM32.hmm	124	3300007853.a:Ga0114093_100002_487	164	3e-20	10	123	43	161	0.9112903225806451
