PUL0017	5.78e-187	3300011238_3
PUL0019	3.89e-89	3300011238_3
PUL0024	1.33e-77	3300011238_3
PUL0051	1.9e-94	3300011238_3
PUL0058	7.11e-169	3300011238_3
PUL0067	1.61e-224	3300011238_3
PUL0093	3.75e-63	3300011238_3
PUL0106	8.57999983509707e-317	3300011238_3
PUL0145	1.68e-268	3300011238_3
PUL0146	7.89e-65	3300011238_3
PUL0149	8.43e-61	3300011238_3
PUL0160	2.25e-212	3300011238_3
PUL0180	1.1e-250	3300011238_3
PUL0205	9.19e-182	3300011238_3
PUL0236	3.53e-59	3300011238_3
PUL0236	4.46e-55	3300011238_3
PUL0236	6.08e-140	3300011238_3
PUL0252	1.76e-298	3300011238_3
PUL0267	9.35e-232	3300011238_3
PUL0333	1.19e-14	3300011238_3
PUL0333	3.41e-160	3300011238_3
PUL0337	5.3e-144	3300011238_3
PUL0340	3.81e-142	3300011238_3
PUL0375	2.92e-115	3300011238_3
PUL0416	3.82e-193	3300011238_3
PUL0417	1.86e-261	3300011238_3
PUL0417	1.98e-180	3300011238_3
PUL0417	2.5e-136	3300011238_3
PUL0417	7.16e-191	3300011238_3
PUL0420	1.43000000000023e-311	3300011238_3
PUL0420	2.24e-229	3300011238_3
PUL0438	7.54e-05	3300011238_3
PUL0441	1.87e-142	3300011238_3
PUL0441	8.14e-170	3300011238_3
PUL0442	1.65e-283	3300011238_3
PUL0442	6.54e-298	3300011238_3
PUL0454	8.91e-28	3300011238_3
PUL00493	7.57e-303	3300011238_3
PUL00506	2.15e-68	3300011238_3
PUL0527	2.15e-266	3300011238_3
PUL00920	5.34e-106	3300011238_3
PUL00941	1.62e-146	3300011238_3
PUL01060	6.85e-171	3300011238_3
PUL01093	6.96e-168	3300011238_3
PUL01348	7.49e-192	3300011238_3
PUL01455	1.64e-256	3300011238_3
PUL01455	2.94e-285	3300011238_3
PUL01455	4.15e-221	3300011238_3
PUL01615	2.76e-25	3300011238_3
PUL01806	3.9e-64	3300011238_3
PUL01809	7.57e-48	3300011238_3
PUL02670	4.91002438837031e-319	3300011238_3
PUL03298	1.3e-22	3300011238_3
PUL03345	5.65e-189	3300011238_3
PUL03352	1.69e-67	3300011238_3
PUL03393	1.15e-240	3300011238_3
PUL04066	9.7e-185	3300011238_3
PUL04581	3.59e-43	3300011238_3
PUL04609	4.09e-36	3300011238_3
PUL04680	4.26e-203	3300011238_3
PUL046000	2.5e-08	3300011238_3
PUL0106	1.78999983488284e-318	3300011454_1
PUL0252	8.66e-299	3300011454_1
PUL0316	3.9e-76	3300011454_1
PUL0333	5e-57	3300011454_1
PUL0335	2.25e-105	3300011454_1
PUL0337	8.02e-144	3300011454_1
PUL0356	1.52e-27	3300011454_1
PUL0420	7.04999999991828e-314	3300011454_1
PUL0438	7.87e-253	3300011454_1
PUL0443	9.88e-203	3300011454_1
PUL00493	5.23e-304	3300011454_1
PUL0527	1.49e-264	3300011454_1
PUL0537	5.15e-160	3300011454_1
PUL0544	4.62e-230	3300011454_1
PUL01082	1.08e-05	3300011454_1
PUL01217	9.88e-92	3300011454_1
PUL01341	3.92e-189	3300011454_1
PUL01455	1.91e-257	3300011454_1
PUL01455	2.1e-221	3300011454_1
PUL01490	2.03e-61	3300011454_1
PUL03165	5.66e-184	3300011454_1
PUL03345	1.21e-206	3300011454_1
PUL03357	2.27e-118	3300011454_1
PUL03363	3.55e-137	3300011454_1
PUL03393	1.16e-244	3300011454_1
PUL03398	8.95e-258	3300011454_1
PUL04680	3.53e-203	3300011454_1
PUL04966	1.32e-96	3300011454_1
PUL05302	8.15e-304	3300011454_1
PUL0160	3.28e-241	3300011894_4
PUL0180	2.23e-250	3300011894_4
PUL0333	4.14e-160	3300011894_4
PUL0335	2.88e-105	3300011894_4
PUL0420	2.63e-231	3300011894_4
PUL0420	3.37000000002156e-313	3300011894_4
PUL0467	9.97e-67	3300011894_4
PUL00493	3.24e-303	3300011894_4
PUL0527	5.22e-106	3300011894_4
PUL0527	9.09e-265	3300011894_4
PUL00941	3.14e-144	3300011894_4
PUL01060	6.5e-170	3300011894_4
PUL04680	2.22e-202	3300011894_4
PUL0017	1.43e-185	3300012810_6
PUL0038	2.5e-157	3300012810_6
PUL0039	1.75e-17	3300012810_6
PUL0108	1.26e-82	3300012810_6
PUL0115	7.54e-186	3300012810_6
PUL0125	1.72e-134	3300012810_6
PUL0125	1.85e-114	3300012810_6
PUL0149	2.78e-10	3300012810_6
PUL0206	1.64e-226	3300012810_6
PUL0206	2.05e-144	3300012810_6
PUL0206	7.83e-186	3300012810_6
PUL0241	8.71e-168	3300012810_6
PUL0252	9.72e-282	3300012810_6
PUL0256	2.43e-130	3300012810_6
PUL0267	8.36e-230	3300012810_6
PUL0332	8.83e-51	3300012810_6
PUL0335	3.62e-100	3300012810_6
PUL0340	1.35e-140	3300012810_6
PUL0383	1.97e-146	3300012810_6
PUL0417	3.14e-119	3300012810_6
PUL0420	2.49e-304	3300012810_6
PUL0420	4.75e-229	3300012810_6
PUL0420	9.17e-22	3300012810_6
PUL0431	1.18e-159	3300012810_6
PUL0435	2.67e-09	3300012810_6
PUL0436	3.68e-307	3300012810_6
PUL0443	9.96e-190	3300012810_6
PUL0454	2.72e-24	3300012810_6
PUL00493	1.83e-304	3300012810_6
PUL0527	5.13e-266	3300012810_6
PUL01066	6.14e-65	3300012810_6
PUL01340	1.43e-48	3300012810_6
PUL01362	2.24e-49	3300012810_6
PUL01455	1.68e-123	3300012810_6
PUL01455	3.34e-263	3300012810_6
PUL01503	6.91e-29	3300012810_6
PUL01802	9.02e-220	3300012810_6
PUL02670	1.5900000000068e-313	3300012810_6
PUL03345	1.13e-201	3300012810_6
PUL03363	2.75e-133	3300012810_6
PUL03393	1.31e-231	3300012810_6
PUL03398	3.16e-256	3300012810_6
PUL04066	1.03e-170	3300012810_6
PUL04612	7.67e-09	3300012810_6
PUL04680	3.27e-201	3300012810_6
PUL06001	1.13e-47	3300012810_6
PUL00014	5.83e-146	3300012811_5
PUL0017	3.42e-186	3300012811_5
PUL0019	2.6e-93	3300012811_5
PUL0049	5.09e-146	3300012811_5
PUL0067	1.67e-215	3300012811_5
PUL0073	8.05e-33	3300012811_5
PUL0093	1.2e-185	3300012811_5
PUL0103	2.79e-228	3300012811_5
PUL0106	1.94e-300	3300012811_5
PUL0121	1.99e-18	3300012811_5
PUL0125	3.69e-138	3300012811_5
PUL0149	1.06e-62	3300012811_5
PUL0160	1.03e-262	3300012811_5
PUL0184	4.18e-19	3300012811_5
PUL0206	5.59e-207	3300012811_5
PUL0206	6e-143	3300012811_5
PUL0225	1.31e-59	3300012811_5
PUL0236	1.55e-112	3300012811_5
PUL0236	5.84e-141	3300012811_5
PUL0252	3.6e-278	3300012811_5
PUL0252	5.66e-301	3300012811_5
PUL0252	6.54e-292	3300012811_5
PUL0255	1.69e-33	3300012811_5
PUL0256	5.13e-135	3300012811_5
PUL0316	3.85e-100	3300012811_5
PUL0329	3.69e-67	3300012811_5
PUL0332	2.18e-50	3300012811_5
PUL0333	1.7e-161	3300012811_5
PUL0337	1.04e-143	3300012811_5
PUL0339	1.85e-47	3300012811_5
PUL0339	0.000603	3300012811_5
PUL0340	2.62e-146	3300012811_5
PUL0347	2.24e-30	3300012811_5
PUL0352	1.5e-171	3300012811_5
PUL0352	1.76e-149	3300012811_5
PUL0352	3.33e-190	3300012811_5
PUL0375	1.61e-120	3300012811_5
PUL0375	2.86e-121	3300012811_5
PUL0382	1.58e-89	3300012811_5
PUL0382	8.16e-215	3300012811_5
PUL0392	1.52e-131	3300012811_5
PUL0406	2.27e-07	3300012811_5
PUL0409	3.71e-05	3300012811_5
PUL0417	1.82e-183	3300012811_5
PUL0417	2.89e-12	3300012811_5
PUL0417	8.71e-135	3300012811_5
PUL0442	2.96e-281	3300012811_5
PUL0443	2.18e-17	3300012811_5
PUL0474	8.5e-148	3300012811_5
PUL00493	1.44e-304	3300012811_5
PUL00500	2.16e-117	3300012811_5
PUL0512	1.54e-108	3300012811_5
PUL0527	8.85e-270	3300012811_5
