HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE11.hmm	271	3300017646.a:Ga0182737_1000030_251	465	8.9e-78	1	227	5	232	0.8339483394833949
GT2.hmm	170	3300017646.a:Ga0182737_1000030_267	294	4.2e-18	1	166	3	163	0.9705882352941176
GT4.hmm	160	3300017646.a:Ga0182737_1000030_268	376	9.7e-16	8	153	194	341	0.90625
GH5_55.hmm	260	3300017646.a:Ga0182737_1000030_272	445	5.9e-50	1	254	28	318	0.9730769230769231
GT4.hmm	160	3300017646.a:Ga0182737_1000030_288	377	2.2e-36	7	154	196	340	0.91875
GH3.hmm	216	3300017646.a:Ga0182737_1000030_290	957	2.8e-60	7	215	101	323	0.9629629629629629
GH73.hmm	128	3300017646.a:Ga0182737_1000030_300	354	1.7e-35	2	128	32	161	0.984375
GT2.hmm	170	3300017646.a:Ga0182737_1000030_40	356	7.6e-24	1	168	4	185	0.9823529411764705
GH92.hmm	491	3300017646.a:Ga0182737_1000042_154	762	9.1e-186	2	491	263	758	0.9959266802443992
GT2.hmm	170	3300017646.a:Ga0182737_1000042_188	296	1.1e-26	1	143	13	163	0.8352941176470589
GH171.hmm	355	3300017646.a:Ga0182737_1000042_213	410	4e-118	1	355	50	408	0.9971830985915493
GH2.hmm	752	3300017646.a:Ga0182737_1000042_244	794	2e-106	55	528	10	660	0.6289893617021277
GT32.hmm	90	3300017646.a:Ga0182737_1000042_263	264	1.3e-20	4	88	21	96	0.9333333333333333
GT2.hmm	170	3300017646.a:Ga0182737_1000042_273	337	1.3e-16	3	136	6	155	0.7823529411764706
CE1.hmm	227	3300017646.a:Ga0182737_1000042_32	272	1.2e-23	1	211	37	256	0.9251101321585903
GT2.hmm	170	3300017646.a:Ga0182737_1000042_48	346	1.1e-28	1	168	9	173	0.9823529411764705
GT51.hmm	177	3300017646.a:Ga0182737_1000055_125	781	4.2e-56	2	177	76	252	0.9887005649717514
GT19.hmm	354	3300017646.a:Ga0182737_1000055_179	372	1.4e-126	2	352	4	351	0.9887005649717514
GT5.hmm	472	3300017646.a:Ga0182737_1000055_48	273	1.7e-44	1	210	5	224	0.4427966101694915
GH141.hmm	527	3300017646.a:Ga0182737_1000055_82	640	2e-88	2	524	20	570	0.9905123339658444
