dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT28_e1	GT28:2579|CE4:1	-	-	164	3300014749.a:Ga0169785_100004_24	364	3.6e-57	1	163	190	347	0.9878048780487805	0.9878048780487805
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	3300014749.a:Ga0169785_100011_32	336	2.1e-17	4	202	97	318	0.9611650485436893	0.9611650485436893
GH25_e4	GH25:82|CBM50:29	-	-	170	3300014749.a:Ga0169785_100042_63	255	1.9e-98	1	170	8	177	0.9941176470588236	0.9941176470588236
CBM50_e994	CBM50:29|GH25:29	-	chitin, peptidoglycan	44	3300014749.a:Ga0169785_100042_63	255	1.1e-30	1	44	212	254	0.9772727272727273	0.9772727272727273
GH31_e77	GH31:707	-	-	427	3300014749.a:Ga0169785_100042_74	748	4.6e-207	2	427	162	587	0.9953161592505855	0.9953161592505855
GH13_e122	GH13_31:1547|GH13_40:132|GH13:79|GH13_29:30|GH13_23:5|GH13_17:3|GH13_36:3|GH13_44:1|GT25:1|GT5:1	5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1	sucrose, sucrose, starch, starch, starch, starch	344	3300014749.a:Ga0169785_100042_76	563	2.8e-159	1	343	30	380	0.9941860465116279	0.9941860465116279
GH13_e119	GH13_31:57|GH13:8	3.2.1.1:1|2.4.1.161:1	sucrose, starch, alpha-glucan	354	3300014749.a:Ga0169785_100058_120	559	9.5e-171	1	354	28	378	0.9971751412429378	0.9971751412429378
GH25_e219	GH25:85	-	-	159	3300014749.a:Ga0169785_100058_25	246	3e-85	1	159	60	218	0.9937106918238994	0.9937106918238994
GT8_e165	GT8:142	-	-	244	3300014749.a:Ga0169785_100058_61	319	8.7e-109	1	243	7	248	0.9918032786885246	0.9918032786885246
GT83_e74	GT83:11	-	-	444	3300014749.a:Ga0169785_100086_89	717	2.4e-20	28	222	35	231	0.4369369369369369	0.4369369369369369
GT4_e2040	GT4:6	-	-	151	3300014749.a:Ga0169785_100096_65	519	9.3e-84	1	151	325	475	0.9933774834437086	0.9933774834437086
