Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300014749.a:Ga0169785_101706_4	QBQ55156.1|CBM50	46.6	644	325	7	108	744	66	697	2.1e-144	516.9
3300014749.a:Ga0169785_101024_6	QBA78937.1|GT2	98.5	264	4	0	16	279	53	316	1.6e-145	519.2
3300014749.a:Ga0169785_100756_5	ADK18059.1|GT4	100.0	402	0	0	1	402	1	402	5.5e-232	807.0
3300014749.a:Ga0169785_100756_6	QBA73708.1|GT4	100.0	342	0	0	1	342	1	342	6.9e-199	696.8
3300014749.a:Ga0169785_100243_8	AUC00084.1|GH13_29	100.0	548	0	0	1	548	1	548	0.0e+00	1144.4
3300014749.a:Ga0169785_100225_19	QBQ55251.1|CBM50	42.2	882	473	11	10	872	26	889	8.9e-166	588.2
3300014749.a:Ga0169785_100225_26	AUC01140.1|CE9	100.0	381	0	0	1	381	1	381	1.6e-220	768.8
3300014749.a:Ga0169785_100225_36	QGV18536.1|GH29	100.0	378	0	0	1	378	1	378	1.9e-234	815.1
3300014749.a:Ga0169785_100225_38	AGL65524.2|GH36	54.5	554	241	4	1	551	1	546	9.8e-171	604.0
3300014749.a:Ga0169785_100208_8	AUC01863.1|PL8	100.0	1029	0	0	1	1029	1	1029	0.0e+00	1995.3
3300014749.a:Ga0169785_100208_10	AUC01861.1|GH4	100.0	461	0	0	1	461	1	461	1.8e-274	948.3
3300014749.a:Ga0169785_100208_17	QPC18156.1|GT2	100.0	313	0	0	1	313	1	313	1.6e-173	612.5
3300014749.a:Ga0169785_100208_22	AUC01848.1|GH13_31	100.0	560	0	0	1	560	1	560	0.0e+00	1171.4
3300014749.a:Ga0169785_100208_32	QPC18192.1|GH38	100.0	879	0	0	1	879	1	879	0.0e+00	1786.5
3300014749.a:Ga0169785_100208_33	AUC01837.1|GH125	100.0	431	0	0	1	431	1	431	6.1e-253	876.7
3300014749.a:Ga0169785_100208_35	AUC01835.1|GH1	100.0	476	0	0	1	476	1	476	2.7e-294	1014.2
3300014749.a:Ga0169785_100181_27	CCO12633.2|GH84	64.0	670	226	4	1	657	1	668	6.0e-260	900.6
3300014749.a:Ga0169785_100167_5	AUC01216.1|CBM50	100.0	1194	0	0	1	1194	1	1194	0.0e+00	1468.4
3300014749.a:Ga0169785_100011_8	AOG60880.1|GH32	45.8	500	259	3	4	498	5	497	2.1e-111	407.1
3300014749.a:Ga0169785_100011_9	AUC01351.1|GH13_31	100.0	555	0	0	1	555	1	555	0.0e+00	1176.4
3300014749.a:Ga0169785_100011_11	AUC01353.1|GH32	100.0	492	0	0	1	492	1	492	2.4e-306	1054.3
3300014749.a:Ga0169785_100011_13	AGL64047.2|GH65	49.7	394	193	3	1	393	1	390	7.1e-107	391.3
3300014749.a:Ga0169785_100011_81	AGL63701.2|GT4	52.1	443	208	4	1	442	1	440	1.9e-124	449.9
3300014749.a:Ga0169785_100011_84	ADK19361.1|GH1	100.0	482	0	0	1	482	1	482	1.2e-297	1025.4
3300014749.a:Ga0169785_100011_119	AGL64020.2|AA10	56.6	348	147	3	1	345	1	347	2.5e-103	379.4
3300014749.a:Ga0169785_100011_125	AGL64932.2|GT2	58.3	439	182	1	1	439	1	438	3.2e-143	512.3
3300014749.a:Ga0169785_100011_133	QYO62262.1|GH13	64.1	345	122	2	1	344	1	344	1.0e-116	424.5
3300014749.a:Ga0169785_100011_225	CAG7883609.1|GT1	49.9	870	427	5	3	864	171	1039	1.3e-241	840.1
3300014749.a:Ga0169785_100058_1	ADK18319.1|GT113	78.9	280	59	0	6	285	85	364	4.5e-135	484.6
3300014749.a:Ga0169785_100058_9	AUC00475.1|GT2	100.0	353	0	0	1	353	1	353	1.9e-204	715.3
