dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE4_e74	CE4:6	-	-	120	3300029776.a:Ga0243759_100040_50	301	6.6e-73	1	120	99	218	0.9916666666666667	0.9916666666666667
GT83_e69	GT83:43	-	-	427	3300029776.a:Ga0243759_100040_66	537	8.4e-152	2	426	6	457	0.9929742388758782	0.9929742388758782
AA4_e1	AA4:19	-	-	525	3300029776.a:Ga0243759_100064_10	470	2.6e-22	12	244	11	236	0.4419047619047619	0.4419047619047619
GT30_e33	GT30:55	-	-	180	3300029776.a:Ga0243759_100064_50	446	1.2e-79	1	180	43	224	0.9944444444444445	0.9944444444444445
GT2	GT2:125	-	-	175	3300029776.a:Ga0243759_100086_7	321	1.7e-52	1	165	7	168	0.9371428571428572	0.9371428571428572
GH23_e927	GH23:7	-	-	131	3300029776.a:Ga0243759_100087_10	192	8.8e-76	1	131	56	186	0.9923664122137404	0.9923664122137404
GT2	GT2:138	-	-	155	3300029776.a:Ga0243759_100093_3	314	1.2e-75	1	154	8	163	0.9870967741935484	0.9870967741935484
GT5_e9	GT5:1373|GH13:1|CBM48:1	2.4.1.21:9	-	471	3300029776.a:Ga0243759_100093_46	479	1.8e-214	1	471	3	474	0.9978768577494692	0.9978768577494692
CBM48_e87	CBM48:176|GH13:167|GH13_9:3	-	glycogen	81	3300029776.a:Ga0243759_100093_47	703	3.8e-24	7	77	37	110	0.8641975308641975	0.8641975308641975
GH13_e200	GH13_9:2874|CBM48:2782|GH77:10|GH13:7|GH13_3:5|GH0:1|GT5:1|GH13_1:1	2.4.1.18:14	sucrose, alpha-glucan	301	3300029776.a:Ga0243759_100093_47	703	1.8e-162	1	301	179	479	0.9966777408637874	0.9966777408637874
GT2	GT2:125	-	-	175	3300029776.a:Ga0243759_100093_5	1035	1.1e-39	1	171	12	189	0.9714285714285714	0.9714285714285714
AA4_e1	AA4:19	-	-	525	3300029776.a:Ga0243759_100100_7	474	2.9e-18	12	255	9	243	0.46285714285714286	0.46285714285714286
GT83_e69	GT83:43	-	-	427	3300029776.a:Ga0243759_100128_42	513	3.2e-154	3	427	28	438	0.9929742388758782	0.9929742388758782
GT2	GT2:31	-	-	161	3300029776.a:Ga0243759_100133_10	309	9.7e-77	1	161	3	163	0.9937888198757764	0.9937888198757764
GT9_e90	GT9:25	-	-	231	3300029776.a:Ga0243759_100133_24	344	1e-102	1	227	75	302	0.9783549783549783	0.9783549783549783
GH23_e251	GH23:8	-	-	108	3300029776.a:Ga0243759_100136_86	263	1.8e-59	1	108	64	171	0.9907407407407407	0.9907407407407407
GH170_e20	GH170:7	-	-	354	3300029776.a:Ga0243759_100440_46	361	1.3e-197	1	354	4	357	0.9971751412429378	0.9971751412429378
GT2	GT2:27	-	-	224	3300029776.a:Ga0243759_100544_19	417	1.7e-117	1	224	46	269	0.9955357142857143	0.9955357142857143
GT26_e111	GT26:30	-	-	169	3300029776.a:Ga0243759_100544_22	244	6e-79	2	169	59	226	0.9881656804733728	0.9881656804733728
CE9_e66	CE9:13	-	-	358	3300029776.a:Ga0243759_100040_130	385	6.6e-195	1	358	17	377	0.9972067039106145	0.9972067039106145
AA4_e1	AA4:19	-	-	525	3300029776.a:Ga0243759_100064_104	468	3.4e-27	10	291	7	276	0.5352380952380953	0.5352380952380953
GT51_e3	GT51:342	-	-	173	3300029776.a:Ga0243759_100064_59	263	7.6e-66	10	172	80	242	0.9364161849710982	0.9364161849710982
GT4_e3029	GT4:6	-	-	154	3300029776.a:Ga0243759_100086_10	395	3e-65	2	153	210	361	0.9805194805194806	0.9805194805194806
GT8_e248	GT8:8	-	-	249	3300029776.a:Ga0243759_100086_4	334	1.1e-118	4	249	17	263	0.9839357429718876	0.9839357429718876
CE4_e274	CE4:13|GT4:1	-	-	141	3300029776.a:Ga0243759_100087_113	285	4.8e-38	2	140	92	218	0.9787234042553191	0.9787234042553191
GT2	GT2:59	-	-	162	3300029776.a:Ga0243759_100087_7	312	1.6e-73	1	162	6	167	0.9938271604938271	0.9938271604938271
CBM34_e3	CBM34:227|GH13_39:209|GH77:42|GH13:17	-	starch	124	3300029776.a:Ga0243759_100093_45	1133	1.3e-32	1	123	7	123	0.9838709677419355	0.9838709677419355
GH13_e89	GH13_39:173|CBM34:90|GH77:35|GH13:18|GH13_20:2|CBM48:1	-	sucrose	317	3300029776.a:Ga0243759_100093_45	1133	3.8e-146	1	317	189	509	0.9968454258675079	0.9968454258675079
GH77_e26	GH77:918|CBM34:33|GH13_39:33|GT35:1	2.4.1.25:21	starch	486	3300029776.a:Ga0243759_100093_45	1133	3.8e-184	1	480	648	1127	0.98559670781893	0.98559670781893
GT35_e0	GT35:17065|GH77:18|GH13_39:1	2.4.1.1:158	-	712	3300029776.a:Ga0243759_100093_48	810	0	1	711	95	805	0.9971910112359551	0.9971910112359551
GT2	GT2:11	-	-	218	3300029776.a:Ga0243759_100093_8	456	4.2e-71	2	218	104	317	0.9908256880733946	0.9908256880733946
GT111_e25	GT111:250|GT8:3	-	-	219	3300029776.a:Ga0243759_100093_9	256	5e-101	1	219	6	221	0.9954337899543378	0.9954337899543378
GH18_e133	GH18:7	-	-	255	3300029776.a:Ga0243759_100128_73	589	8.7e-139	1	255	250	573	0.996078431372549	0.996078431372549
