CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	STP	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_149	169419	170471	-	Pribosyltran
CGC1	CAZyme	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_150	170758	173082	+	 PL6_1|PL6|PL6_1
CGC1	CAZyme	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_151	173087	175324	+	PL17|PL17_2| PL17_2|4.2.2.3
CGC1	STP	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_152	175330	175677	+	AraC_binding
CGC1	TC	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_153	175955	179092	+	1.B.14.6.1
CGC1	null	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_154	179103	180440	+	null
CGC1	TF	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_155	180706	181398	+	GntR
CGC1	TC	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_156	181503	182789	+	2.A.1.14.25
CGC1	null	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_157	182816	183580	+	null
CGC1	STP	3300025632.a:Ga0209194_1000018	3300025632.a:Ga0209194_1000018_158	183875	184915	+	PfkB
CGC1	STP	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_7	9168	10460	-	Aminotran_1_2
CGC1	CAZyme	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_8	10464	11237	-	GH73
CGC1	STP	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_9	11270	12178	-	PALP
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_10	12224	12376	+	null
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_11	12421	12960	+	null
CGC1	TC	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_12	13048	14661	+	2.A.53.3.13
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_13	14673	17285	-	null
CGC1	STP	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_14	17391	18368	+	Peptidase_M23
CGC1	TF	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_15	18372	18701	+	MerR
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_16	18704	20008	-	null
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_17	20083	20988	-	null
CGC1	TF	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_18	21190	21402	-	HTH_3
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_19	21405	21833	-	null
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_20	22017	23516	-	null
CGC1	TC	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_21	23523	25241	-	2.A.39.5.1
CGC1	TC	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_22	25525	26841	+	2.A.1.1.55
CGC1	STP	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_23	26845	27732	+	PfkB
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_24	27729	27908	-	null
CGC1	TC	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_25	27908	29818	-	3.A.1.121.4
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_26	29867	30952	-	null
CGC1	null	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_27	30986	31885	-	null
CGC1	TC	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_28	31897	33480	-	9.A.25.1.1
CGC1	TC	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_29	33486	34136	-	9.A.25.1.1
CGC1	TC	3300025632.a:Ga0209194_1000172	3300025632.a:Ga0209194_1000172_30	34175	35545	-	9.A.25.1.1
CGC1	CAZyme	3300025632.a:Ga0209194_1000020	3300025632.a:Ga0209194_1000020_49	47439	48293	+	GT2
CGC1	STP	3300025632.a:Ga0209194_1000020	3300025632.a:Ga0209194_1000020_50	48342	49643	+	Pyr_redox
CGC1	TF	3300025632.a:Ga0209194_1000020	3300025632.a:Ga0209194_1000020_51	50079	50333	+	HTH_5
CGC1	TC	3300025632.a:Ga0209194_1000020	3300025632.a:Ga0209194_1000020_52	50336	50986	+	9.A.32.1.1
CGC1	TC	3300025632.a:Ga0209194_1000050	3300025632.a:Ga0209194_1000050_63	66184	66444	+	2.A.123.2.2
CGC1	null	3300025632.a:Ga0209194_1000050	3300025632.a:Ga0209194_1000050_64	66473	67165	+	null
CGC1	TF	3300025632.a:Ga0209194_1000050	3300025632.a:Ga0209194_1000050_65	67166	67636	-	HTH_11
CGC1	null	3300025632.a:Ga0209194_1000050	3300025632.a:Ga0209194_1000050_66	67763	68152	+	null
CGC1	STP	3300025632.a:Ga0209194_1000050	3300025632.a:Ga0209194_1000050_67	68154	68897	-	HEM4
CGC1	null	3300025632.a:Ga0209194_1000050	3300025632.a:Ga0209194_1000050_68	68918	69565	-	null
CGC1	CAZyme	3300025632.a:Ga0209194_1000050	3300025632.a:Ga0209194_1000050_69	69663	70388	+	GT2
