dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE11_e18	CE11:339	-	-	269	3300025632.a:Ga0209194_1000008_138	469	1.4e-100	2	268	10	301	0.9888475836431226	0.9888475836431226
GH144_e1	GH144:450|GH3:1	3.2.1.71:1|3.2.1.214:1	beta-glucan, beta-glucan	412	3300025632.a:Ga0209194_1000008_74	455	4.8e-188	1	411	36	448	0.9951456310679612	0.9951456310679612
PL6_e0	PL6_1:105|PL6:3	4.2.2.-:1	alginate	364	3300025632.a:Ga0209194_1000018_150	775	1.9e-131	1	361	38	402	0.989010989010989	0.989010989010989
PL6_e5	PL6_1:138	4.2.2.11:4|4.2.2.-:3|4.2.2.26:1	alginate, alginate, alginate	253	3300025632.a:Ga0209194_1000018_150	775	7.8e-82	4	244	481	725	0.9486166007905138	0.9486166007905138
PL17_e2	PL17_2:99	4.2.2.3:1	alginate	133	3300025632.a:Ga0209194_1000018_151	746	1.4e-22	45	130	175	278	0.6390977443609023	0.6390977443609023
PL17_e2	PL17_2:99	4.2.2.3:1	alginate	133	3300025632.a:Ga0209194_1000018_151	746	1e-55	1	133	399	535	0.9924812030075187	0.9924812030075187
GT4_e3879	GT4:15	-	-	145	3300025632.a:Ga0209194_1000020_62	327	4.4e-46	5	144	148	288	0.9586206896551724	0.9586206896551724
GT28_e0	GT28:1307	-	-	158	3300025632.a:Ga0209194_1000030_50	363	9.1e-59	1	158	194	349	0.9936708860759493	0.9936708860759493
GT4_e4039	GT4:8	-	-	148	3300025632.a:Ga0209194_1000031_80	433	7.5e-20	2	146	257	397	0.972972972972973	0.972972972972973
GH20_e114	GH20:598|CBM32:15|CBM5:5|CBM16:1|GH141:1|CBM13:1|CBM35:1|CBM6:1	3.2.1.52:6	host glycan	323	3300025632.a:Ga0209194_1000034_22	511	5.5e-148	1	322	157	473	0.9938080495356038	0.9938080495356038
GT2	GT2:51	-	-	144	3300025632.a:Ga0209194_1000050_99	231	5.3e-50	1	144	8	146	0.9930555555555556	0.9930555555555556
GT5_e28	GT5:878	-	-	225	3300025632.a:Ga0209194_1000076_72	268	3.3e-104	1	223	6	228	0.9866666666666667	0.9866666666666667
AA2_e1	AA2:59	-	-	252	3300025632.a:Ga0209194_1000087_11	739	5e-20	14	109	89	185	0.376984126984127	0.376984126984127
GT2	GT2:387	-	-	162	3300025632.a:Ga0209194_1000119_33	318	7.4e-68	1	161	5	166	0.9876543209876543	0.9876543209876543
GH73_e68	GH73:550|CBM50:526	-	-	129	3300025632.a:Ga0209194_1000172_8	258	9.4e-64	1	129	55	183	0.9922480620155039	0.9922480620155039
CBM50_e945	CBM50:412|GH73:400|GH23:1	-	chitin, peptidoglycan	42	3300025632.a:Ga0209194_1000172_8	258	8.3e-17	2	42	214	254	0.9523809523809523	0.9523809523809523
CE14_e27	CE14:619	-	-	106	3300025632.a:Ga0209194_1000215_3	240	8.5e-46	1	106	7	112	0.9905660377358491	0.9905660377358491
GT4_e1167	GT4:35	-	-	149	3300025632.a:Ga0209194_1000296_26	375	3.1e-45	5	147	200	343	0.9530201342281879	0.9530201342281879
AA3_e57	AA3_2:11	-	-	532	3300025632.a:Ga0209194_1000469_25	541	1.3e-180	1	531	5	536	0.9962406015037594	0.9962406015037594
GT19_e2	GT19:889	-	-	349	3300025632.a:Ga0209194_1001658_6	373	2.9e-154	1	348	5	352	0.994269340974212	0.994269340974212
GT30_e38	GT30:395	-	-	163	3300025632.a:Ga0209194_1000007_236	410	1.7e-68	3	163	46	206	0.9815950920245399	0.9815950920245399
GT2	GT2:444	-	-	314	3300025632.a:Ga0209194_1000008_190	335	2.4e-126	2	297	4	298	0.9394904458598726	0.9394904458598726
