Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300025082.a:Ga0208156_1000033_6	QCE13289.1|CE8	53.3	413	169	3	3	392	406	817	5.4e-118	428.3
3300025082.a:Ga0208156_1000033_80	CAE6204650.1|GH28	50.8	599	287	4	7	598	747	1344	2.6e-169	599.4
3300025082.a:Ga0208156_1000003_84	ASK36175.1|GT83	54.1	479	193	7	22	491	9	469	4.0e-131	472.2
3300025082.a:Ga0208156_1000003_85	ASK36174.1|GT2	67.9	324	97	1	15	338	15	331	5.9e-126	454.5
3300025082.a:Ga0208156_1000003_113	UIZ28087.1|AA3_2	49.9	563	272	5	2	555	20	581	2.9e-154	549.3
3300025082.a:Ga0208156_1000003_233	UKZ91289.1|AA0	61.0	731	249	7	49	750	24	747	1.8e-260	902.5
3300025082.a:Ga0208156_1000003_281	BCY07153.1|CBM32	30.7	1043	533	34	51	1044	22	923	6.7e-112	409.5
3300025082.a:Ga0208156_1000003_293	CAD7245033.1|GT58	66.0	467	142	5	2	452	1053	1518	1.1e-167	593.6
3300025082.a:Ga0208156_1000003_311	UPU88665.1|CBM2	44.6	700	331	19	19	672	30	718	3.4e-125	453.0
3300025082.a:Ga0208156_1000003_428	ASK35915.1|CBM50	75.4	357	88	0	1	357	2	358	5.4e-162	574.3
3300025082.a:Ga0208156_1000003_540	CAD7251071.1|GT51	66.3	341	115	0	4	344	215	555	6.4e-131	471.1
3300025082.a:Ga0208156_1000003_601	UKZ91289.1|AA0	64.8	748	235	4	4	725	5	750	6.8e-297	1023.5
3300025082.a:Ga0208156_1000003_683	CDM22846.1|GT51	55.8	407	175	2	3	404	894	1300	1.4e-129	466.8
3300025082.a:Ga0208156_1000003_705	ASK35500.1|GT9	80.7	327	63	0	1	327	24	350	1.1e-148	530.0
3300025082.a:Ga0208156_1000003_706	ASK35498.1|GT9	80.9	340	65	0	1	340	1	340	8.3e-163	577.0
3300025082.a:Ga0208156_1000003_707	ASK35497.1|GT4	69.3	361	109	1	1	361	1	359	1.0e-139	500.4
