dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH103_e10	GH103:181	-	-	312	3300025079.a:Ga0207890_1000004_168	341	1.5e-152	1	312	31	339	0.9967948717948718	0.9967948717948718
GH23_e837	GH23:60|GH13:1|GH133:1|GT2:1|GT4:1|GT5:1	-	-	131	3300025079.a:Ga0207890_1000004_38	577	1e-67	1	131	421	550	0.9923664122137404	0.9923664122137404
GT4_e2950	GT4:129	-	-	144	3300025079.a:Ga0207890_1000004_60	408	1e-59	2	144	229	372	0.9861111111111112	0.9861111111111112
GT51_e77	GT51:1530	-	-	178	3300025079.a:Ga0207890_1000004_73	833	8e-74	2	178	84	260	0.9887640449438202	0.9887640449438202
GT2	GT2:59	-	-	164	3300025079.a:Ga0207890_1000006_120	373	8.3e-77	1	160	17	176	0.9695121951219512	0.9695121951219512
GH24_e160	GH24:22	-	-	137	3300025079.a:Ga0207890_1000006_202	304	2.2e-73	1	137	145	281	0.9927007299270073	0.9927007299270073
GH15_e57	GH15:937	-	-	365	3300025079.a:Ga0207890_1000006_69	595	1.2e-177	1	364	220	583	0.9945205479452055	0.9945205479452055
AA1_e44	AA1_2:40|AA1:1	-	-	345	3300025079.a:Ga0207890_1000007_195	564	1.4e-43	2	231	66	314	0.663768115942029	0.663768115942029
GT4_e2476	GT4:239	-	-	154	3300025079.a:Ga0207890_1000007_276	406	2.9e-70	2	153	215	366	0.9805194805194806	0.9805194805194806
GT4_e3056	GT4:563	-	-	140	3300025079.a:Ga0207890_1000007_81	358	6.1e-58	5	130	197	320	0.8928571428571429	0.8928571428571429
GT4_e2730	GT4:9	-	-	136	3300025079.a:Ga0207890_1000008_104	374	1.2e-66	1	136	184	319	0.9926470588235294	0.9926470588235294
GH3_e144	GH3:12	-	-	212	3300025079.a:Ga0207890_1000008_144	676	3.4e-59	1	212	79	286	0.9952830188679245	0.9952830188679245
GH102_e27	GH102:179	-	-	157	3300025079.a:Ga0207890_1000008_252	395	2.8e-72	2	157	134	294	0.9872611464968153	0.9872611464968153
GH3_e46	GH3:191	-	-	221	3300025079.a:Ga0207890_1000009_100	341	8.4e-112	2	221	60	279	0.9909502262443439	0.9909502262443439
GH24_e179	GH24:39	-	-	142	3300025079.a:Ga0207890_1000009_113	151	1.1e-74	2	142	4	144	0.9859154929577465	0.9859154929577465
GT2	GT2:279	-	-	225	3300025079.a:Ga0207890_1000039_18	629	1.8e-107	1	225	248	472	0.9955555555555555	0.9955555555555555
PL1_e20	PL1_2:207|PL1:7|CE8:1	4.2.2.2:2	pectin	189	3300025079.a:Ga0207890_1000057_25	445	7.3e-90	1	189	68	255	0.9947089947089947	0.9947089947089947
AA3_e57	AA3_2:11	-	-	532	3300025079.a:Ga0207890_1000076_62	529	4.7e-165	1	532	4	524	0.9981203007518797	0.9981203007518797
GT51_e3	GT51:342	-	-	173	3300025079.a:Ga0207890_1000004_656	733	2.4e-79	1	173	118	284	0.9942196531791907	0.9942196531791907
GH23_e104	GH23:189	-	-	134	3300025079.a:Ga0207890_1000006_231	648	2.2e-65	1	133	491	624	0.9850746268656716	0.9850746268656716
GT2	GT2:11	-	-	235	3300025079.a:Ga0207890_1000006_250	249	6.5e-46	6	196	2	198	0.8085106382978723	0.8085106382978723
GT2	GT2:26|CE4:1	-	-	280	3300025079.a:Ga0207890_1000008_160	329	1.2e-90	1	278	8	290	0.9892857142857143	0.9892857142857143
GH16_e263	GH16_3:30|GH16:1	-	-	251	3300025079.a:Ga0207890_1000008_187	298	3.3e-133	1	250	44	293	0.9920318725099602	0.9920318725099602
