PUL0017	1.42e-173	3300018475_158
PUL0121	1.17e-104	3300018475_158
PUL0199	8.41e-147	3300018475_158
PUL0209	1.89e-20	3300018475_158
PUL0267	1.32e-211	3300018475_158
PUL0387	8.67e-24	3300018475_158
PUL0409	2.02e-112	3300018475_158
PUL0409	7.29e-134	3300018475_158
PUL00601	1.49e-170	3300018475_158
PUL01249	4.68e-170	3300018475_158
PUL01455	6.48e-212	3300018475_158
PUL02537	2.57e-43	3300018475_158
PUL02670	1.67e-290	3300018475_158
PUL03355	2.48e-140	3300018475_158
PUL04132	3.47e-155	3300018475_158
PUL0017	1.83e-173	3300018878_161
PUL0199	1.02e-146	3300018878_161
PUL0209	1.91e-20	3300018878_161
PUL0267	6.19e-212	3300018878_161
PUL0333	2.86e-111	3300018878_161
PUL0387	8.5e-24	3300018878_161
PUL0409	2.02e-112	3300018878_161
PUL0409	7.29e-134	3300018878_161
PUL00601	1.35e-170	3300018878_161
PUL00706	1.05e-189	3300018878_161
PUL01249	4.68e-170	3300018878_161
PUL01455	6.46e-212	3300018878_161
PUL02537	2.57e-43	3300018878_161
PUL02670	1.69e-290	3300018878_161
PUL03355	2.48e-140	3300018878_161
PUL04132	3.47e-155	3300018878_161
PUL0017	1.21e-173	3300022661_124
PUL0121	5.1e-47	3300022661_124
PUL0199	4.02e-138	3300022661_124
PUL0209	2.02e-20	3300022661_124
PUL0260	8.16e-29	3300022661_124
PUL0267	6.2e-212	3300022661_124
PUL00292	8.04e-83	3300022661_124
PUL0303	2.89e-38	3300022661_124
PUL0333	8.31e-111	3300022661_124
PUL0335	2.66e-05	3300022661_124
PUL0387	9.23e-24	3300022661_124
PUL0409	1.8e-112	3300022661_124
PUL0409	7.39e-134	3300022661_124
PUL0454	3.33e-40	3300022661_124
PUL00601	1.36e-170	3300022661_124
PUL00615	4.69e-101	3300022661_124
PUL00706	1.89e-190	3300022661_124
PUL01249	3.12e-170	3300022661_124
PUL01455	6.47e-212	3300022661_124
PUL02537	2.75e-43	3300022661_124
PUL02670	1.05e-290	3300022661_124
PUL03355	1.35e-141	3300022661_124
PUL03391	3.87e-53	3300022661_124
PUL04132	2.25e-155	3300022661_124
PUL04135	1.07e-125	3300022661_124
PUL0017	1.44e-173	3300022753_120
PUL0121	1.8e-104	3300022753_120
PUL0199	1.02e-146	3300022753_120
PUL0209	2.02e-20	3300022753_120
PUL0267	7.05e-212	3300022753_120
PUL0409	1.81e-112	3300022753_120
PUL0409	7.39e-134	3300022753_120
PUL00601	1.4e-170	3300022753_120
PUL00615	4.68e-101	3300022753_120
PUL00706	9.4e-190	3300022753_120
PUL01249	8.4e-170	3300022753_120
PUL01455	6.47e-212	3300022753_120
PUL02670	1.05e-290	3300022753_120
PUL03355	2.49e-140	3300022753_120
PUL03391	1.47e-52	3300022753_120
PUL04132	2.25e-155	3300022753_120
