CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Direction	Protein Family
CGC1	TF	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_38	43841	44899	-	none
CGC1	STP	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_39	44896	46611	-	PAS+PAS+HisKA+HATPase_c
CGC1	null	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_40	47095	47613	+	null
CGC1	null	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_41	47694	48542	+	null
CGC1	TC	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_42	48580	50478	+	2.A.16.2.2
CGC1	CAZyme	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_43	50475	51485	+	GH109
CGC1	null	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_44	51558	52019	+	null
CGC1	TC	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_45	52042	53097	-	2.A.21.9.2
CGC1	null	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_46	53219	55240	+	null
CGC1	TC	3300012829.a:Ga0160467_100079	3300012829.a:Ga0160467_100079_47	55272	56582	+	2.A.103.1.2
CGC1	STP	3300012829.a:Ga0160467_100106	3300012829.a:Ga0160467_100106_73	79027	79737	+	HEM4
CGC1	null	3300012829.a:Ga0160467_100106	3300012829.a:Ga0160467_100106_74	79737	80780	+	null
CGC1	null	3300012829.a:Ga0160467_100106	3300012829.a:Ga0160467_100106_75	80783	81694	+	null
CGC1	TF	3300012829.a:Ga0160467_100106	3300012829.a:Ga0160467_100106_76	82045	83118	+	none
CGC1	null	3300012829.a:Ga0160467_100106	3300012829.a:Ga0160467_100106_77	83338	84321	+	null
CGC1	STP	3300012829.a:Ga0160467_100106	3300012829.a:Ga0160467_100106_78	84375	85667	+	Aminotran_1_2
CGC1	TC	3300012829.a:Ga0160467_100106	3300012829.a:Ga0160467_100106_79	85789	87981	-	9.B.174.1.2
CGC1	null	3300012829.a:Ga0160467_100106	3300012829.a:Ga0160467_100106_80	88105	88794	-	null
CGC1	CAZyme	3300012829.a:Ga0160467_100106	3300012829.a:Ga0160467_100106_81	88991	90271	-	GT4
CGC1	TF	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_51	62254	62631	-	HTH_3
CGC1	null	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_52	62826	63062	+	null
CGC1	null	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_53	63199	63519	-	null
CGC1	CAZyme	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_54	63625	64416	+	CE4
CGC1	STP	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_55	64608	65837	+	Aminotran_1_2
CGC1	TC	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_56	65982	69569	-	3.A.1.145.3
CGC1	TC	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_57	69590	70474	-	3.A.1.148.3
CGC1	null	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_58	70978	71901	-	null
CGC1	null	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_59	71901	73379	-	null
CGC1	STP	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_60	73629	75338	+	Peptidase_M23+Peptidase_M23
CGC2	STP	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_161	196563	198803	+	HD
CGC2	null	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_162	198818	199414	+	null
CGC2	null	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_163	199677	201005	-	null
CGC2	TC	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_164	201214	202554	+	3.A.5.1.1
CGC2	null	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_165	202563	203609	+	null
CGC2	null	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_166	203759	204016	+	null
CGC2	STP	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_167	204967	208398	+	B12-binding
CGC2	TF	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_168	208740	209054	-	HTH_3
CGC2	null	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_169	209066	209401	-	null
CGC2	CAZyme	3300012829.a:Ga0160467_100009	3300012829.a:Ga0160467_100009_170	209507	211147	-	GH73
