HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CE1.hmm	227	3300025530.a:Ga0207866_1000002_144	287	4.1e-28	1	222	35	282	0.973568281938326
GT51.hmm	177	3300025530.a:Ga0207866_1000002_150	804	2.4e-60	1	176	55	232	0.9887005649717514
GT19.hmm	354	3300025530.a:Ga0207866_1000002_159	382	1.3e-126	2	352	9	361	0.9887005649717514
AA4.hmm	522	3300025530.a:Ga0207866_1000002_162	470	3.4e-28	19	244	14	230	0.43103448275862066
CE20.hmm	249	3300025530.a:Ga0207866_1000002_165	484	2e-98	3	248	111	360	0.9839357429718876
CE12.hmm	210	3300025530.a:Ga0207866_1000002_191	225	1e-20	61	206	85	216	0.6904761904761905
GH109.hmm	399	3300025530.a:Ga0207866_1000002_22	453	9.3e-33	3	163	51	203	0.40100250626566414
GH29.hmm	346	3300025530.a:Ga0207866_1000002_238	449	3.5e-115	19	346	13	361	0.9450867052023122
GH43_34.hmm	280	3300025530.a:Ga0207866_1000002_268	324	1.6e-109	1	279	26	305	0.9928571428571429
GT2.hmm	170	3300025530.a:Ga0207866_1000002_276	314	1.2e-23	1	124	6	127	0.7235294117647059
GT4.hmm	160	3300025530.a:Ga0207866_1000002_277	373	3e-30	7	158	194	345	0.94375
GH13_10.hmm	313	3300025530.a:Ga0207866_1000002_329	863	7.2e-45	5	313	423	732	0.9840255591054313
CE11.hmm	271	3300025530.a:Ga0207866_1000015_135	469	4.9e-78	1	218	10	228	0.8007380073800738
GH30_4.hmm	484	3300025530.a:Ga0207866_1000015_143	523	6.4e-188	3	484	39	518	0.993801652892562
GH2.hmm	752	3300025530.a:Ga0207866_1000015_144	916	7.1e-75	21	551	10	695	0.7047872340425532
GH88.hmm	329	3300025530.a:Ga0207866_1000015_145	421	3.5e-125	4	329	71	414	0.9878419452887538
PL8.hmm	259	3300025530.a:Ga0207866_1000015_146	677	1.9e-51	2	253	332	570	0.9691119691119691
GH88.hmm	329	3300025530.a:Ga0207866_1000015_148	399	3.3e-125	4	329	70	392	0.9878419452887538
GH2.hmm	752	3300025530.a:Ga0207866_1000015_149	944	9.6e-68	19	398	24	475	0.5039893617021277
GH2.hmm	752	3300025530.a:Ga0207866_1000015_150	922	5.7e-71	27	394	25	492	0.488031914893617
GH23.hmm	135	3300025530.a:Ga0207866_1000015_170	362	7e-19	6	128	70	210	0.9037037037037037
CE1.hmm	227	3300025530.a:Ga0207866_1000015_174	704	2.1e-17	12	213	459	674	0.8854625550660793
GH109.hmm	399	3300025530.a:Ga0207866_1000015_215	369	2.9e-25	4	162	38	191	0.39598997493734334
GH109.hmm	399	3300025530.a:Ga0207866_1000015_218	454	3e-172	6	397	36	441	0.9799498746867168
GH43_3.hmm	299	3300025530.a:Ga0207866_1000015_34	361	1.4e-106	1	299	43	343	0.9966555183946488
GH93.hmm	307	3300025530.a:Ga0207866_1000015_37	397	3.2e-41	3	272	65	325	0.8762214983713354
GH43_3.hmm	299	3300025530.a:Ga0207866_1000015_38	324	7.1e-81	4	299	26	319	0.9866220735785953
GH2.hmm	752	3300025530.a:Ga0207866_1000015_39	619	2.9e-100	24	404	56	502	0.5053191489361702
GH127.hmm	524	3300025530.a:Ga0207866_1000015_40	692	1.9e-34	258	523	290	556	0.5057251908396947
GH5_13.hmm	275	3300025530.a:Ga0207866_1000015_41	384	8.4e-129	1	275	65	339	0.9963636363636363
GH43_31.hmm	268	3300025530.a:Ga0207866_1000015_42	315	4.4e-102	2	268	29	292	0.9925373134328358
GH43_26.hmm	294	3300025530.a:Ga0207866_1000015_43	348	8.8e-131	1	294	29	330	0.9965986394557823
GH109.hmm	399	3300025530.a:Ga0207866_1000026_10	433	2.1e-25	4	161	35	187	0.39348370927318294
CE1.hmm	227	3300025530.a:Ga0207866_1000026_122	280	2.1e-41	1	220	31	269	0.9647577092511013
GH33.hmm	342	3300025530.a:Ga0207866_1000026_144	556	5.2e-96	7	330	173	541	0.9444444444444444
GH33.hmm	342	3300025530.a:Ga0207866_1000026_154	638	1.1e-46	13	328	279	624	0.9210526315789473
GH33.hmm	342	3300025530.a:Ga0207866_1000026_155	400	1.5e-67	6	337	32	380	0.9678362573099415
GH33.hmm	342	3300025530.a:Ga0207866_1000026_157	381	1.9e-84	7	330	38	363	0.9444444444444444
CE6.hmm	99	3300025530.a:Ga0207866_1000026_158	499	6.1e-31	1	98	93	191	0.9797979797979798
GH109.hmm	399	3300025530.a:Ga0207866_1000026_165	448	2e-25	4	167	41	200	0.40852130325814534
CE9.hmm	373	3300025530.a:Ga0207866_1000026_166	398	5.2e-114	1	373	7	390	0.9973190348525469
CE20.hmm	249	3300025530.a:Ga0207866_1000026_169	464	1.3e-94	3	249	101	354	0.9879518072289156
GH92.hmm	491	3300025530.a:Ga0207866_1000026_171	897	6.6e-125	12	491	386	889	0.9755600814663951
CE15.hmm	269	3300025530.a:Ga0207866_1000026_183	776	1.2e-54	2	267	83	403	0.9851301115241635
CE15.hmm	269	3300025530.a:Ga0207866_1000026_183	776	2.8e-20	52	262	485	771	0.7806691449814126
GH127.hmm	524	3300025530.a:Ga0207866_1000026_40	675	3.2e-35	301	524	315	543	0.4255725190839695
GH16_3.hmm	230	3300025530.a:Ga0207866_1000040_100	276	1.5e-84	1	230	38	268	0.9956521739130435
GH43_28.hmm	262	3300025530.a:Ga0207866_1000040_101	593	6.5e-114	1	262	55	321	0.9961832061068703
CBM32.hmm	124	3300025530.a:Ga0207866_1000040_101	593	1.1e-20	9	108	368	482	0.7983870967741935
GH3.hmm	216	3300025530.a:Ga0207866_1000040_103	762	1.4e-70	3	216	97	317	0.9861111111111112
GT4.hmm	160	3300025530.a:Ga0207866_1000040_104	736	4e-35	4	157	258	428	0.95625
GH32.hmm	293	3300025530.a:Ga0207866_1000040_105	499	4.6e-26	15	256	24	270	0.8225255972696246
GT4.hmm	160	3300025530.a:Ga0207866_1000040_130	376	4.1e-37	2	154	191	340	0.95
GT84.hmm	215	3300025530.a:Ga0207866_1000040_134	2894	1.4e-99	1	215	1359	1573	0.9953488372093023
