HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT105.hmm	131	3300003272.a:Cyano_1000007_159	657	3.6e-27	5	120	93	212	0.8778625954198473
GT2.hmm	170	3300003272.a:Cyano_1000007_229	297	6.9e-18	1	164	3	164	0.9588235294117647
GT4.hmm	160	3300003272.a:Cyano_1000007_274	379	1.6e-30	8	157	200	348	0.93125
GH51.hmm	630	3300003272.a:Cyano_1000007_359	482	8.7e-21	134	377	64	332	0.38571428571428573
GT26.hmm	171	3300003272.a:Cyano_1000007_362	261	6.4e-35	2	171	61	236	0.9883040935672515
CE14.hmm	124	3300003272.a:Cyano_1000007_72	817	6.7e-19	1	116	44	158	0.9274193548387096
GT105.hmm	131	3300003272.a:Cyano_1000008_149	629	1.5e-27	3	124	100	229	0.9236641221374046
GT28.hmm	157	3300003272.a:Cyano_1000008_213	367	3.1e-48	2	153	193	348	0.9617834394904459
GT30.hmm	177	3300003272.a:Cyano_1000008_248	403	1.9e-41	13	176	40	199	0.9209039548022598
GT2.hmm	170	3300003272.a:Cyano_1000008_32	295	9.4e-33	1	147	8	153	0.8588235294117647
GT4.hmm	160	3300003272.a:Cyano_1000008_34	394	1.3e-25	12	155	217	360	0.89375
GT2.hmm	170	3300003272.a:Cyano_1000008_36	357	7.9e-27	1	110	38	143	0.6411764705882353
GT4.hmm	160	3300003272.a:Cyano_1000008_37	390	5.3e-21	8	152	208	359	0.9
CE4.hmm	130	3300003272.a:Cyano_1000008_60	206	2.6e-24	6	115	23	129	0.8384615384615385
GT4.hmm	160	3300003272.a:Cyano_1000008_93	368	4.5e-25	8	159	186	336	0.94375
GT4.hmm	160	3300003272.a:Cyano_1000010_104	371	9.5e-33	5	148	195	328	0.89375
GT4.hmm	160	3300003272.a:Cyano_1000010_106	659	2.2e-36	7	157	475	622	0.9375
CE11.hmm	271	3300003272.a:Cyano_1000010_125	476	1.2e-73	1	233	5	238	0.8560885608856088
GT2.hmm	170	3300003272.a:Cyano_1000010_205	249	5.5e-22	1	127	4	127	0.7411764705882353
