Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300029051.a:Ga0169669_104043_1	BCL57922.1|GH1	98.9	455	5	0	1	455	1	455	3.7e-277	957.2
3300029051.a:Ga0169669_102186_10	BCL59182.1|GH1	99.6	490	2	0	1	490	1	490	6.2e-302	1039.6
3300029051.a:Ga0169669_101020_24	BCL58565.1|CBM32|CBM51	97.6	1127	27	0	1	1127	202	1328	0.0e+00	2168.7
3300029051.a:Ga0169669_104074_6	BCL56512.1|GH1	97.9	472	10	0	1	472	1	472	1.5e-284	981.9
3300029051.a:Ga0169669_100890_4	BCL56452.1|GH1	99.6	488	2	0	1	488	1	488	1.2e-305	1052.0
3300029051.a:Ga0169669_107516_3	AWY96962.1|GT2	58.1	310	121	2	6	313	3	305	5.3e-103	378.3
3300029051.a:Ga0169669_102321_5	BCL56617.1|GH170	96.1	382	15	0	1	382	1	382	2.9e-222	774.6
3300029051.a:Ga0169669_103708_1	BCL56306.1|CE4	79.9	354	71	0	1	354	94	447	1.4e-167	592.8
3300029051.a:Ga0169669_103708_2	CCO12633.2|GH84	49.0	665	309	9	1	640	1	660	1.7e-174	616.7
3300029051.a:Ga0169669_106903_3	BCL58818.1|GH1	92.6	476	35	0	1	476	1	476	1.9e-276	954.9
3300029051.a:Ga0169669_101095_21	BCL56730.1|GH23	95.6	206	9	0	2	207	3	208	5.8e-108	394.0
3300029051.a:Ga0169669_100315_30	BCL58428.1|GT28	85.7	357	51	0	1	357	1	357	2.1e-174	615.5
3300029051.a:Ga0169669_100315_47	BCL58441.1|GH1	99.0	479	5	0	1	479	1	479	4.5e-297	1023.5
3300029051.a:Ga0169669_100315_48	BCL58376.1|GH77	81.4	488	91	0	1	488	1	488	3.0e-232	808.1
3300029051.a:Ga0169669_100315_57	BCL58448.1|GH1	98.0	494	10	0	1	494	1	494	1.0e-299	1032.3
3300029051.a:Ga0169669_101509_2	QQY27024.1|GH1	79.6	500	101	1	1	499	1	500	6.4e-246	853.6
3300029051.a:Ga0169669_104704_3	CAD7226128.1|GH38	36.6	705	390	12	11	673	1345	2034	1.2e-114	417.9
3300029051.a:Ga0169669_103519_2	QPS13511.1|GT1|GT2|GT4	75.5	820	201	0	1	820	1	820	0.0e+00	1284.6
3300029051.a:Ga0169669_102502_8	BCL57396.1|GT2	86.4	743	101	0	1	743	1	743	0.0e+00	1322.0
3300029051.a:Ga0169669_101101_19	ALR08738.2|GT83	45.4	586	304	8	3	577	2	582	6.5e-141	505.0
3300029051.a:Ga0169669_101414_6	BCL57339.1|GH1	97.3	475	13	0	1	475	1	475	2.9e-288	994.2
3300029051.a:Ga0169669_100764_3	BCL56551.1|GT51	84.2	603	95	0	22	624	1	603	1.1e-303	1045.8
3300029051.a:Ga0169669_102038_12	CAD7252417.1|GH13	41.8	593	320	11	130	707	345	927	8.6e-111	405.2
3300029051.a:Ga0169669_100250_56	BCL58136.1|GH13_5	83.3	474	79	0	1	474	1	474	3.7e-251	870.9
3300029051.a:Ga0169669_100947_8	QWU85921.1|GH130	50.2	464	224	1	3	459	1373	1836	2.0e-135	486.5
3300029051.a:Ga0169669_100681_8	AWZ17133.1|GH13_30	31.5	1090	659	20	5	1012	409	1492	3.7e-147	526.6
3300029051.a:Ga0169669_100681_20	BCL58265.1|GH13	77.4	430	96	1	1	430	1	429	4.4e-203	711.1
3300029051.a:Ga0169669_102427_6	BCL58377.1|CBM32|GH84	82.5	1885	314	5	1	1880	1	1875	0.0e+00	3152.5
3300029051.a:Ga0169669_101215_5	BCL59191.1|GT5	86.2	674	38	2	1	627	1	666	7.9e-294	1013.1
3300029051.a:Ga0169669_100911_1	AMJ18631.1|GT2	47.8	1173	575	15	7	1160	3	1157	2.2e-297	1025.8
3300029051.a:Ga0169669_100911_8	CAG7883609.1|GT1	57.6	873	361	5	2	868	170	1039	6.3e-289	997.3
3300029051.a:Ga0169669_101880_6	AHC21644.2|GH1	53.8	524	235	5	4	526	8	525	3.3e-160	568.9
3300029051.a:Ga0169669_104725_2	BCL57981.1|GT4	85.7	664	95	0	1	664	1	664	0.0e+00	1107.0
3300029051.a:Ga0169669_104725_4	BCL57983.1|GT4	90.4	334	32	0	1	334	4	337	7.2e-177	623.6
