Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300014622.a:Ga0121366_10003_153	1.10.3.2:4|1.10.3.-:1	AA1(45-599)	AA1_e46	-	Y(1-24)	2
3300014622.a:Ga0121366_10003_219	-|-|-|-|-	GH23(138-276)	GH23_e41+CBM50_e213+CBM50_e213+CBM50_e213+CBM50_e213	CBM50+GH23	Y(1-28)	3
3300014622.a:Ga0121366_10003_290	-	GT51(55-218)	GT51_e97	GT51	N	3
3300014622.a:Ga0121366_10003_328	2.4.1.-:1	GT2(53-277)	GT2	GT2	N	3
3300014622.a:Ga0121366_10003_329	-|3.5.1.-:1|3.2.1.-:1	CE4(91-260)+GH153(308-656)	CE4_e289+GH153_e0	CE4+GH153	Y(1-28)	3
3300014622.a:Ga0121366_10003_341	-	AA3_2(4-536)	AA3_e57	AA3_2	N	3
3300014622.a:Ga0121366_10007_112	-	GT4(191-340)	GT4_e1856	GT4	N	3
3300014622.a:Ga0121366_10007_336	-	GH25(50-223)	GH25_e57	GH25	N	3
3300014622.a:Ga0121366_10007_344	-	AA6(4-181)	AA6_e2	-	N	2
3300014622.a:Ga0121366_10007_346	-	GH23(51-155)	GH23_e380	-	N	2
3300014622.a:Ga0121366_10007_45	-	GT4(242-391)	GT4_e154	GT4	N	3
3300014622.a:Ga0121366_10007_47	3.2.1.52:16	GH3(56-277)	GH3_e19	GH3	N	3
3300014622.a:Ga0121366_10010_143	-	GT2(52-278)	GT2	GT2	N	3
3300014622.a:Ga0121366_10010_273	-	GH103(39-330)	GH103_e11	GH103	Y(1-29)	3
3300014622.a:Ga0121366_10010_39	-	GT83(4-485)	GT83_e24	GT83	Y(1-28)	3
3300014622.a:Ga0121366_10010_41	-	GT2(8-167)	GT2	GT2	N	3
3300014622.a:Ga0121366_10012_107	2.4.99.-:4	GT30(35-215)	GT30_e52	GT30	N	3
3300014622.a:Ga0121366_10012_124	3.5.1.108:18	CE11(4-274)	CE11_e22	CE11	N	3
3300014622.a:Ga0121366_10012_130	-	GT28(195-354)	GT28_e48	GT28	N	3
