HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH171.hmm	355	3300029877.a:Ga0245326_100003_114	411	7.8e-132	1	355	44	409	0.9971830985915493
GT2.hmm	170	3300029877.a:Ga0245326_100003_118	486	9e-23	1	126	246	373	0.7352941176470589
GH173.hmm	255	3300029877.a:Ga0245326_100003_13	897	1.7e-33	1	251	78	332	0.9803921568627451
GH109.hmm	399	3300029877.a:Ga0245326_100003_134	450	4.2e-173	2	397	45	440	0.9899749373433584
CE17.hmm	165	3300029877.a:Ga0245326_100003_16	723	3.3e-41	2	165	202	370	0.9878787878787879
GH73.hmm	128	3300029877.a:Ga0245326_100003_163	300	5.5e-38	4	128	38	164	0.96875
GT2.hmm	170	3300029877.a:Ga0245326_100003_171	244	3.4e-37	1	161	9	170	0.9411764705882353
CE1.hmm	227	3300029877.a:Ga0245326_100003_242	280	1.4e-53	3	219	31	260	0.9515418502202643
GT23.hmm	318	3300029877.a:Ga0245326_100003_257	284	7e-18	125	283	122	268	0.4968553459119497
GH2.hmm	752	3300029877.a:Ga0245326_100003_261	833	2.1e-117	27	523	22	689	0.6595744680851063
GH123.hmm	538	3300029877.a:Ga0245326_100003_268	698	2.6e-164	3	536	60	599	0.9907063197026023
GH31.hmm	427	3300029877.a:Ga0245326_100003_300	770	6.3e-118	1	427	204	640	0.9976580796252927
GH97.hmm	631	3300029877.a:Ga0245326_100003_307	672	1.5e-197	4	630	14	668	0.9920760697305864
GT2.hmm	170	3300029877.a:Ga0245326_100003_314	359	9.5e-18	28	167	2	158	0.8176470588235294
GH133.hmm	372	3300029877.a:Ga0245326_100003_329	649	3.6e-99	7	372	287	638	0.9811827956989247
GT4.hmm	160	3300029877.a:Ga0245326_100003_330	423	7.1e-33	6	156	241	388	0.9375
GH57.hmm	383	3300029877.a:Ga0245326_100003_331	459	2.1e-61	2	311	6	324	0.8067885117493473
GT2.hmm	170	3300029877.a:Ga0245326_100003_334	334	9.1e-37	1	146	6	155	0.8529411764705882
GH39.hmm	431	3300029877.a:Ga0245326_100003_372	428	2.5e-27	59	235	73	241	0.40835266821345706
GH125.hmm	402	3300029877.a:Ga0245326_100003_373	482	1.2e-188	2	402	69	464	0.9950248756218906
GH92.hmm	491	3300029877.a:Ga0245326_100003_375	762	3.5e-179	2	491	236	741	0.9959266802443992
GH130.hmm	296	3300029877.a:Ga0245326_100003_4	342	2.2e-99	1	296	3	335	0.9966216216216216
GH20.hmm	337	3300029877.a:Ga0245326_100003_464	776	2.8e-108	8	336	160	517	0.973293768545994
GH2.hmm	752	3300029877.a:Ga0245326_100003_466	1033	1.2e-214	15	749	53	915	0.976063829787234
GH3.hmm	216	3300029877.a:Ga0245326_100003_508	767	3.2e-59	5	201	75	292	0.9074074074074074
GH109.hmm	399	3300029877.a:Ga0245326_100003_520	396	1.5e-116	3	391	1	395	0.9724310776942355
GH97.hmm	631	3300029877.a:Ga0245326_100003_531	714	3.4e-259	3	630	9	696	0.993660855784469
GH13_38.hmm	375	3300029877.a:Ga0245326_100003_552	573	4.1e-175	1	375	32	398	0.9973333333333333
CE1.hmm	227	3300029877.a:Ga0245326_100003_566	470	9.7e-27	8	207	162	361	0.8766519823788547
GH92.hmm	491	3300029877.a:Ga0245326_100003_584	752	2.1e-171	2	490	261	750	0.9938900203665988
GH130.hmm	296	3300029877.a:Ga0245326_100003_585	324	3.9e-95	1	296	20	318	0.9966216216216216
GH20.hmm	337	3300029877.a:Ga0245326_100003_587	689	5.1e-122	8	336	148	495	0.973293768545994
GH20.hmm	337	3300029877.a:Ga0245326_100003_588	783	1.4e-123	8	336	159	514	0.973293768545994
GH92.hmm	491	3300029877.a:Ga0245326_100003_589	757	4.6e-193	3	491	245	753	0.9938900203665988
GH84.hmm	295	3300029877.a:Ga0245326_100003_590	1116	2.3e-76	1	294	178	497	0.9932203389830508
GH85.hmm	315	3300029877.a:Ga0245326_100003_593	1281	9.8e-54	16	314	120	429	0.946031746031746
GH173.hmm	255	3300029877.a:Ga0245326_100003_9	664	2.1e-50	29	255	101	351	0.8862745098039215
GH36.hmm	688	3300029877.a:Ga0245326_100003_98	683	2.5e-36	255	552	235	534	0.4316860465116279
CE2.hmm	209	3300029877.a:Ga0245326_100015_121	367	2.8e-67	1	209	151	358	0.9952153110047847
GH16_3.hmm	230	3300029877.a:Ga0245326_100015_137	268	4.7e-51	1	230	33	263	0.9956521739130435
CBM20.hmm	90	3300029877.a:Ga0245326_100015_176	894	1.2e-17	2	79	2	78	0.8555555555555555
CBM20.hmm	90	3300029877.a:Ga0245326_100015_176	894	9.4e-18	4	84	132	216	0.8888888888888888
GH77.hmm	494	3300029877.a:Ga0245326_100015_176	894	1e-149	1	490	244	889	0.9898785425101214
CE1.hmm	227	3300029877.a:Ga0245326_100015_197	703	2.1e-17	5	207	443	668	0.8898678414096917
GH3.hmm	216	3300029877.a:Ga0245326_100015_238	742	1.5e-67	4	214	64	282	0.9722222222222222
GT5.hmm	472	3300029877.a:Ga0245326_100015_254	272	1e-47	1	223	5	238	0.4703389830508475
GH23.hmm	135	3300029877.a:Ga0245326_100015_38	316	4.9e-26	2	126	84	221	0.9185185185185185
GH85.hmm	315	3300029877.a:Ga0245326_100015_82	1017	1.7e-36	14	314	122	434	0.9523809523809523
GT2.hmm	170	3300029877.a:Ga0245326_100021_107	332	4.4e-23	2	128	6	128	0.7411764705882353
GH13_8.hmm	293	3300029877.a:Ga0245326_100021_150	697	7.2e-148	1	293	218	509	0.9965870307167235
GH76.hmm	358	3300029877.a:Ga0245326_100021_16	394	8.8e-70	27	332	58	367	0.8519553072625698
GH97.hmm	631	3300029877.a:Ga0245326_100021_18	833	1.1e-137	15	630	29	604	0.9746434231378764
GT19.hmm	354	3300029877.a:Ga0245326_100021_212	377	3.8e-111	2	350	4	354	0.9830508474576272
GH76.hmm	358	3300029877.a:Ga0245326_100021_25	401	5.9e-72	9	328	50	375	0.8910614525139665
GH31.hmm	427	3300029877.a:Ga0245326_100021_26	720	7.1e-139	2	396	175	589	0.9227166276346604
GH3.hmm	216	3300029877.a:Ga0245326_100021_28	911	5.9e-69	3	215	61	268	0.9814814814814815
GH23.hmm	135	3300029877.a:Ga0245326_100021_46	490	6.5e-24	2	119	132	265	0.8666666666666667
CBM50.hmm	40	3300029877.a:Ga0245326_100021_46	490	3.2e-17	1	40	444	487	0.975
GH3.hmm	216	3300029877.a:Ga0245326_100021_6	993	6e-54	7	215	105	324	0.9629629629629629
GH2.hmm	752	3300029877.a:Ga0245326_100021_67	810	1.8e-109	25	465	23	592	0.5851063829787234
GH36.hmm	688	3300029877.a:Ga0245326_100021_72	726	1.2e-211	2	686	26	707	0.9941860465116279
GH51.hmm	630	3300029877.a:Ga0245326_100021_79	844	5.5e-101	109	627	223	839	0.8222222222222222
GH92.hmm	491	3300029877.a:Ga0245326_100021_87	756	6.2e-190	14	491	258	738	0.9714867617107943
GH92.hmm	491	3300029877.a:Ga0245326_100021_89	765	6.4e-184	2	491	237	744	0.9959266802443992
GH43_34.hmm	280	3300029877.a:Ga0245326_100021_90	347	1.7e-107	1	279	26	327	0.9928571428571429
GT2.hmm	170	3300029877.a:Ga0245326_100021_95	254	9.7e-31	2	169	13	180	0.9823529411764705
GH66.hmm	556	3300029877.a:Ga0245326_100025_102	1062	1.5e-18	120	553	312	757	0.7787769784172662
GH31.hmm	427	3300029877.a:Ga0245326_100025_118	529	1.7e-81	32	422	140	526	0.9133489461358314
GH85.hmm	315	3300029877.a:Ga0245326_100025_131	1249	3.2e-39	8	313	98	411	0.9682539682539683
GH84.hmm	295	3300029877.a:Ga0245326_100025_140	858	4.4e-105	1	294	175	469	0.9932203389830508
CBM32.hmm	124	3300029877.a:Ga0245326_100025_140	858	1.5e-16	17	120	629	738	0.8306451612903226
GH16_7.hmm	226	3300029877.a:Ga0245326_100025_164	436	4e-46	1	226	177	420	0.995575221238938
GH50.hmm	653	3300029877.a:Ga0245326_100025_165	647	6.1e-95	14	652	50	619	0.9770290964777948
GT4.hmm	160	3300029877.a:Ga0245326_100025_211	366	4.7e-27	9	120	195	304	0.69375
GT4.hmm	160	3300029877.a:Ga0245326_100025_213	403	4.3e-30	7	155	236	375	0.925
GT4.hmm	160	3300029877.a:Ga0245326_100025_215	371	1.7e-21	7	147	191	334	0.875
CE11.hmm	271	3300029877.a:Ga0245326_100025_45	461	2e-92	1	269	3	296	0.988929889298893
GT2.hmm	170	3300029877.a:Ga0245326_100025_59	318	5.9e-33	1	168	4	167	0.9823529411764705
GT4.hmm	160	3300029877.a:Ga0245326_100025_87	432	6.7e-21	4	158	174	345	0.9625
GT4.hmm	160	3300029877.a:Ga0245326_100025_90	417	1.9e-18	62	151	288	377	0.55625
CBM35.hmm	119	3300029877.a:Ga0245326_100025_99	142	1.6e-17	12	107	9	110	0.7983193277310925
CE1.hmm	227	3300029877.a:Ga0245326_100043_116	291	2e-22	5	210	35	271	0.9030837004405287
GH29.hmm	346	3300029877.a:Ga0245326_100043_124	440	8.1e-104	32	346	32	357	0.9075144508670521
GH33.hmm	342	3300029877.a:Ga0245326_100043_148	543	6.3e-92	12	330	191	527	0.9298245614035088
GH95.hmm	722	3300029877.a:Ga0245326_100043_28	801	6.5e-267	6	719	22	788	0.9875346260387812
GH29.hmm	346	3300029877.a:Ga0245326_100043_35	622	6.4e-84	33	339	45	371	0.884393063583815
GH13.hmm	299	3300029877.a:Ga0245326_100043_4	615	1.1e-65	12	296	163	484	0.9498327759197325
GH20.hmm	337	3300029877.a:Ga0245326_100043_79	525	5.3e-114	8	336	146	499	0.973293768545994
GH27.hmm	229	3300029877.a:Ga0245326_100043_86	456	5.4e-58	8	227	194	431	0.9563318777292577
GH5_5.hmm	282	3300029877.a:Ga0245326_100046_1	585	1.9e-93	1	281	192	481	0.9929078014184397
GH172.hmm	236	3300029877.a:Ga0245326_100046_10	676	4e-51	1	235	288	516	0.9915254237288136
GT83.hmm	540	3300029877.a:Ga0245326_100046_129	573	2e-82	5	483	8	516	0.8851851851851852
GT2.hmm	170	3300029877.a:Ga0245326_100046_130	318	1.2e-32	1	167	4	166	0.9764705882352941
GT4.hmm	160	3300029877.a:Ga0245326_100046_43	391	4.8e-31	8	157	181	334	0.93125
GT2.hmm	210	3300029877.a:Ga0245326_100046_44	291	6.5e-37	1	192	3	218	0.9095238095238095
GT4.hmm	160	3300029877.a:Ga0245326_100046_47	384	2.1e-32	6	158	209	357	0.95
GT4.hmm	160	3300029877.a:Ga0245326_100046_49	376	5.3e-46	10	157	195	342	0.91875
GT4.hmm	160	3300029877.a:Ga0245326_100046_52	366	1.9e-23	13	155	192	334	0.8875
GT4.hmm	160	3300029877.a:Ga0245326_100046_53	386	8.6e-26	8	156	212	352	0.925
GT26.hmm	171	3300029877.a:Ga0245326_100046_55	254	8e-31	4	167	55	219	0.9532163742690059
GT35.hmm	674	3300029877.a:Ga0245326_100046_75	852	1.2e-116	208	562	270	641	0.5252225519287834
GT3.hmm	637	3300029877.a:Ga0245326_100046_76	551	2.7e-118	1	348	12	348	0.5447409733124019
GT90.hmm	250	3300029877.a:Ga0245326_100056_100	326	7.9e-21	59	245	150	317	0.744
GT2.hmm	170	3300029877.a:Ga0245326_100056_104	249	8e-28	1	166	7	162	0.9705882352941176
GT2.hmm	170	3300029877.a:Ga0245326_100056_107	316	3.8e-20	3	117	14	126	0.6705882352941176
GH20.hmm	337	3300029877.a:Ga0245326_100056_11	530	3.9e-109	9	335	140	491	0.9673590504451038
GH2.hmm	752	3300029877.a:Ga0245326_100056_115	1076	1.1e-223	19	751	57	931	0.973404255319149
GH33.hmm	342	3300029877.a:Ga0245326_100056_136	1147	7.1e-85	8	330	29	356	0.9415204678362573
GH109.hmm	399	3300029877.a:Ga0245326_100056_138	464	6.3e-20	9	172	55	216	0.40852130325814534
GH110.hmm	548	3300029877.a:Ga0245326_100056_148	606	7e-204	1	548	30	586	0.9981751824817519
GH109.hmm	399	3300029877.a:Ga0245326_100056_149	455	9.5e-175	2	398	47	446	0.9924812030075187
GH20.hmm	337	3300029877.a:Ga0245326_100056_152	551	9.6e-127	9	336	164	513	0.9703264094955489
GH89.hmm	663	3300029877.a:Ga0245326_100056_18	732	3.2e-233	2	663	62	719	0.9969834087481146
GH3.hmm	216	3300029877.a:Ga0245326_100056_19	861	7.8e-65	3	214	110	330	0.9768518518518519
GH20.hmm	337	3300029877.a:Ga0245326_100056_20	760	1.1e-122	9	336	162	500	0.9703264094955489
GT28.hmm	157	3300029877.a:Ga0245326_100056_50	371	1.5e-46	2	156	195	354	0.9808917197452229
GH92.hmm	491	3300029877.a:Ga0245326_100056_7	1251	1.3e-177	2	491	358	849	0.9959266802443992
GH20.hmm	337	3300029877.a:Ga0245326_100056_83	743	1.2e-101	14	335	167	512	0.9525222551928784
GT9.hmm	225	3300029877.a:Ga0245326_100056_90	352	4.4e-31	3	221	74	327	0.9688888888888889
CE4.hmm	130	3300029877.a:Ga0245326_100070_143	203	4.1e-26	7	118	24	131	0.8538461538461538
GT2.hmm	170	3300029877.a:Ga0245326_100070_45	315	8.9e-32	2	126	8	134	0.7294117647058823
GH20.hmm	337	3300029877.a:Ga0245326_100070_57	833	3.4e-97	15	336	310	719	0.9525222551928784
GT51.hmm	177	3300029877.a:Ga0245326_100090_109	788	7.9e-59	3	177	69	250	0.9830508474576272
GH23.hmm	135	3300029877.a:Ga0245326_100090_12	465	3.6e-25	12	125	302	459	0.837037037037037
GT2.hmm	170	3300029877.a:Ga0245326_100090_18	332	3.5e-29	1	167	5	168	0.9764705882352941
GT30.hmm	177	3300029877.a:Ga0245326_100090_38	412	3.3e-48	10	176	45	207	0.9378531073446328
CE19.hmm	332	3300029877.a:Ga0245326_100090_50	356	7e-16	45	192	50	188	0.4427710843373494
GH89.hmm	663	3300029877.a:Ga0245326_100105_46	727	2.6e-236	1	663	62	717	0.9984917043740573
