Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300013484.a:Ga0121074_10010_5	CAD7280782.1|GT2	45.5	807	382	11	178	957	390	1165	4.1e-199	699.1
3300013484.a:Ga0121074_10010_15	QYU66396.1|GH13_23	56.4	482	196	5	14	490	4	476	6.4e-135	485.0
3300013484.a:Ga0121074_10010_42	QYO62262.1|GH13	71.2	344	98	1	3	346	2	344	4.6e-128	462.2
3300013484.a:Ga0121074_10010_53	AZL15609.1|GH0	63.6	308	112	0	3	310	4	311	2.8e-109	399.1
3300013484.a:Ga0121074_10009_18	CAG7883609.1|GT1	55.6	883	374	5	3	881	171	1039	1.3e-268	929.9
3300013484.a:Ga0121074_10009_23	VTO12384.1|GT107	94.9	687	35	0	1	687	15	701	0.0e+00	1323.1
3300013484.a:Ga0121074_10009_44	ACX49739.1|GH4	36.7	1061	611	21	8	1025	11	1053	4.7e-147	526.6
3300013484.a:Ga0121074_10009_78	QBQ48554.1|GH23	97.4	265	7	0	1	265	1	265	5.6e-140	500.7
3300013484.a:Ga0121074_10009_96	AGL63717.2|GT4	44.3	630	287	10	176	747	107	730	6.2e-139	498.8
3300013484.a:Ga0121074_10008_71	VTO12535.1|GH0	87.9	1231	142	3	1	1225	1	1230	0.0e+00	2195.6
3300013484.a:Ga0121074_10008_78	CAD7251071.1|GT51	64.7	343	121	0	4	346	215	557	3.3e-127	458.8
3300013484.a:Ga0121074_10008_92	QAT15796.1|GT4	82.8	332	57	0	1	332	5	336	1.5e-158	562.8
3300013484.a:Ga0121074_10008_110	ANF53517.1|GH23	94.7	563	30	0	1	563	1	563	7.3e-307	1056.2
3300013484.a:Ga0121074_10008_112	QOF98722.1|GT87	56.2	557	232	4	33	586	12	559	5.0e-181	638.3
3300013484.a:Ga0121074_10008_133	QBQ47415.1|GH3	99.1	348	3	0	1	348	1	348	2.1e-195	685.3
3300013484.a:Ga0121074_10007_61	QYU68416.1|GT2	73.1	309	83	0	25	333	414	722	1.4e-123	446.8
3300013484.a:Ga0121074_10007_95	CAD7245033.1|GT58	73.1	480	115	3	33	505	1055	1527	7.3e-189	664.1
3300013484.a:Ga0121074_10007_135	CAN65674.1|GH28	45.4	544	275	5	63	603	101	625	1.2e-132	477.6
3300013484.a:Ga0121074_10007_220	QYU66445.1|GT4	56.2	345	149	2	3	345	8	352	8.8e-107	391.0
3300013484.a:Ga0121074_10006_3	CAE6204650.1|GH28	50.7	605	290	4	2	599	740	1343	2.1e-171	606.3
3300013484.a:Ga0121074_10006_183	QBQ55156.1|CBM50	38.8	616	361	8	207	819	102	704	3.7e-105	386.7
3300013484.a:Ga0121074_10006_222	AGL63702.2|GT4	44.3	542	270	7	1	533	1	519	1.3e-122	444.1
3300013484.a:Ga0121074_10006_239	ANF54916.1|GH10	95.5	355	16	0	1	355	1	355	3.2e-199	698.0
3300013484.a:Ga0121074_10006_245	ANF54911.1|GT9	97.8	318	7	0	1	318	1	318	2.4e-174	615.1
3300013484.a:Ga0121074_10005_44	CCO12112.2|GH13_31	61.5	426	159	3	1	421	1	426	1.1e-142	510.4
3300013484.a:Ga0121074_10005_93	AMJ20543.1|GH13_11	59.1	408	164	2	18	425	5	409	6.1e-136	488.0
3300013484.a:Ga0121074_10005_97	UAB77099.1|GH23	53.4	373	163	4	1	372	350	712	6.4e-105	384.8
3300013484.a:Ga0121074_10005_145	QBQ48065.1|CBM50	88.9	359	38	2	1	358	1	358	1.3e-147	526.6
3300013484.a:Ga0121074_10005_184	QBQ50027.1|GT51	98.7	796	10	0	17	812	1	796	0.0e+00	1513.0
3300013484.a:Ga0121074_10005_187	QBQ48107.1|GH23	96.4	676	24	0	1	676	7	682	0.0e+00	1293.5
3300013484.a:Ga0121074_10005_192	ANF54157.1|GT2	91.6	462	39	0	4	465	5	466	3.7e-248	860.9
3300013484.a:Ga0121074_10005_217	AVM55139.1|GH65	40.9	687	389	7	32	713	678	1352	3.0e-143	513.1
3300013484.a:Ga0121074_10004_108	QAT15760.1|GH103	97.0	428	13	0	1	428	1	428	2.2e-226	788.5
3300013484.a:Ga0121074_10004_128	QBQ47453.1|GT30	97.0	433	13	0	1	433	1	433	1.1e-241	839.3
3300013484.a:Ga0121074_10004_174	ANF55549.1|GT51	95.6	688	30	0	1	688	3	690	0.0e+00	1259.2
3300013484.a:Ga0121074_10004_210	CAD7252417.1|GH13	44.0	573	309	8	132	695	345	914	2.9e-117	426.8
3300013484.a:Ga0121074_10004_217	AGL64345.2|GT2	45.7	573	303	4	423	992	288	855	1.1e-135	488.4
