3300014749.a:Ga0169785_100742	PUL0396_2	33.6	571	356	10	5935	7617	285	842	7.94e-87	304
3300014749.a:Ga0169785_100357	PUL0595_3	57.9	297	125	0	3027	3917	1	297	3.94e-106	342
3300014749.a:Ga0169785_100239	PUL0340_3	38.5	798	403	16	20153	22315	2	788	9.02e-139	459
3300014749.a:Ga0169785_100140	PUL0406_16	42.3	716	392	10	8356	6233	83	785	2.27e-151	493
3300014749.a:Ga0169785_100129	PUL0036_5	58.0	376	151	4	23666	24772	1	376	2.91e-131	418
3300014749.a:Ga0169785_100470	PUL0124_19	26.3	501	255	14	2178	715	7	406	9.40e-33	137
3300014749.a:Ga0169785_100286	PUL0017_9	47.1	622	308	8	29753	27930	142	756	5.98e-167	537
3300014749.a:Ga0169785_100125	PUL0201_4	65.8	360	121	2	14389	15465	2	360	3.74e-159	498
3300014749.a:Ga0169785_100008	PUL0341_12	62.0	523	185	3	136981	138507	2	524	1.29e-216	672
3300014749.a:Ga0169785_100197	PUL0121_22	48.9	603	300	6	56804	58597	5	604	8.53e-180	568
3300014749.a:Ga0169785_100013	PUL0145_15	40.7	1062	589	14	57267	54139	6	1045	3.27e-215	690
3300014749.a:Ga0169785_100085	PUL0584_6	54.8	516	224	6	69584	68058	1	514	1.37e-164	520
3300014749.a:Ga0169785_100016	PUL0335_5	59.6	517	201	2	108332	109858	1	517	1.39e-197	616
3300014749.a:Ga0169785_100049	PUL0413_22	45.6	621	287	5	19606	21435	2	582	6.36e-166	528
3300014749.a:Ga0169785_100026	PUL0267_10	59.9	941	370	3	88303	91119	1	936	0.0	1149
3300014749.a:Ga0169785_100103	PUL0300_14	39.5	567	337	4	16596	14905	28	591	3.17e-122	402
3300014749.a:Ga0169785_100034	PUL0180_1	33.9	445	291	3	132987	131656	39	481	1.90e-72	254
3300014749.a:Ga0169785_100053	PUL0333_3	59.7	308	124	0	125050	125973	1	308	6.18e-115	369
3300014749.a:Ga0169785_100099	PUL0316_5	35.7	479	304	4	16015	14585	4	480	2.34e-86	293
