Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
3300029888.a:Ga0245333_100004_109	3.2.1.93:2	GH13_29(29-371)	GH13_e1	GH13_29	N	3
3300029888.a:Ga0245333_100004_261	4.2.2.n1:10	GH23(497-622)	GH23_e96	GH23	Y(1-28)	3
3300029888.a:Ga0245333_100004_359	2.4.1.227:11	GT28(185-341)	GT28_e46	GT28	N	3
3300029888.a:Ga0245333_100004_365	3.5.1.108:18	CE11(4-276)	CE11_e22	CE11	N	3
3300029888.a:Ga0245333_100004_394	-	AA1(66-510)	AA1_e20	-	Y(1-29)	2
3300029888.a:Ga0245333_100004_401	3.5.1.-:1	CE4(227-371)	CE4_e2	CE4	Y(1-20)	3
3300029888.a:Ga0245333_100004_421	2.4.1.129:11	GT51(208-379)	GT51_e28	GT51	N	3
3300029888.a:Ga0245333_100004_453	2.4.1.182:13	GT19(9-366)	GT19_e17	GT19	N	3
3300029888.a:Ga0245333_100008_114	3.2.1.21:20|3.2.1.-:6	GH3(98-319)	GH3_e1	GH3	Y(1-21)	3
3300029888.a:Ga0245333_100008_135	-	CE1(21-273)	-	-	N	1
3300029888.a:Ga0245333_100008_17	-	GT4(225-369)	GT4_e731	GT4	N	3
3300029888.a:Ga0245333_100008_234	-	GT2(11-171)	GT2	GT2	N	3
3300029888.a:Ga0245333_100008_237	2.4.2.43:13	GT83(3-521)	GT83_e0	GT83	N	3
3300029888.a:Ga0245333_100008_32	-	GT2(8-154)	GT2	GT2	N	3
3300029888.a:Ga0245333_100008_4	-	GT2(8-136)	GT2	GT2	N	3
3300029888.a:Ga0245333_100008_68	-	GH25(70-245)	GH25_e19	GH25	Y(1-11)	3
3300029888.a:Ga0245333_100009_1	-	GH109(3-152)	-	-	N	1
3300029888.a:Ga0245333_100009_108	3.2.1.86:16	GH4(6-185)	GH4_e24	GH4	N	3
3300029888.a:Ga0245333_100009_260	2.4.1.15:96	GT20(2-453)	GT20_e1	GT20	N	3
3300029888.a:Ga0245333_100009_287	3.2.1.1:2	GH13_5(31-373)	GH13_e245	GH13_5	N	3
3300029888.a:Ga0245333_100011_10	2.4.1.-:1	GT2(78-245)	GT2	GT2	Y(1-23)	3
3300029888.a:Ga0245333_100011_190	-	GH24(30-161)	GH24_e283	-	Y(1-19)	2
3300029888.a:Ga0245333_100011_27	-	AA6(3-194)	AA6_e2	-	N	2
3300029888.a:Ga0245333_100011_287	-	CE8(90-420)	CE8_e3	CE8	Y(1-25)	3
3300029888.a:Ga0245333_100011_9	3.5.1.-:8|3.2.1.-:8|3.5.1.-:7|3.2.1.-:7	CE4(103-271)+GH153(314-664)	CE4_e321+GH153_e1	CE4+GH153	Y(1-26)	3
3300029888.a:Ga0245333_100028_138	2.4.1.18:57|2.4.1.18:14	CBM48(124-211)+GH13_9(274-574)	CBM48_e2+GH13_e200	CBM48+GH13_9	N	3
3300029888.a:Ga0245333_100028_139	3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1	CBM48(10-100)+GH13_11(173-521)	CBM48_e3+GH13_e48	CBM48+GH13_11	N	3
3300029888.a:Ga0245333_100028_141	2.4.1.21:29	GT5(2-474)	GT5_e31	GT5	N	3
3300029888.a:Ga0245333_100028_142	2.4.1.1:158	GT35(101-810)	GT35_e0	GT35	N	3
3300029888.a:Ga0245333_100028_161	2.4.1.1:158	GT35(92-795)	GT35_e0	GT35	N	3
3300029888.a:Ga0245333_100028_162	2.4.1.25:11	GH77(148-685)	GH77_e27	GH77	N	3
3300029888.a:Ga0245333_100028_183	2.4.1.129:12	GT51(54-229)	GT51_e130	GT51	N	3
3300029888.a:Ga0245333_100028_9	3.2.1.86:26|3.2.1.23:2|3.2.1.21:1	GH1(3-476)	GH1_e0	GH1	N	3
3300029888.a:Ga0245333_100036_1	3.5.1.25:2|3.5.1.80:2	CE9(7-372)	CE9_e34	CE9	N	3
3300029888.a:Ga0245333_100036_128	-	AA1(65-285)	-	-	Y(1-28)	1
3300029888.a:Ga0245333_100036_177	-	AA7(53-241)	-	-	N	1
3300029888.a:Ga0245333_100036_204	2.4.99.-:7	GT38(7-403)	GT38_e0	GT38	N	3
3300029888.a:Ga0245333_100036_206	2.4.99.-:2|2.4.99.-:2	GT107(10-317)+GT107(279-647)	GT107_e0+GT107_e0	GT107	N	3
3300029888.a:Ga0245333_100036_53	3.2.1.20:9|3.2.1.84:9	GH63(1-780)	GH63_e1	GH63	Y(1-23)	3
3300029888.a:Ga0245333_100036_57	3.2.1.23:41	GH2(26-886)	GH2_e92	GH2	N	3
3300029888.a:Ga0245333_100045_1	2.4.-.-:1	GT1(91-364)	GT1_e0	GT1	N	3
3300029888.a:Ga0245333_100045_151	3.2.1.28:18	GH37(56-531)	GH37_e6	GH37	Y(1-31)	3
3300029888.a:Ga0245333_100045_160	4.2.2.n1:8	GH23(52-197)	GH23_e734	GH23	Y(1-19)	3
3300029888.a:Ga0245333_100045_3	-	CE1(184-402)	-	-	N	1
3300029888.a:Ga0245333_100045_36	2.4.1.230:11	GH65(299-674)	GH65_e4	GH65	N	3
3300029888.a:Ga0245333_100045_37	-	GH109(9-157)	GH109_e7	-	N	2
3300029888.a:Ga0245333_100045_43	2.4.1.352:2	GH13_18(81-423)	GH13_e137	GH13_18	N	3
3300029888.a:Ga0245333_100049_162	-	GT2(165-382)	-	GT0	N	2
3300029888.a:Ga0245333_100049_34	3.2.1.20:14|3.2.1.1:3|3.2.1.1:1|3.2.1.133:1|3.2.1.20:1	CBM34(6-112)+GH13_21(178-492)	CBM34_e8+GH13_e88	CBM34+GH13_21	N	3
3300029888.a:Ga0245333_100051_100	3.2.1.86:26|3.2.1.23:2|3.2.1.21:1	GH1(5-474)	GH1_e0	GH1	N	3
3300029888.a:Ga0245333_100051_161	4.2.2.n1:2	GH23(208-354)	GH23_e150	GH23	Y(1-25)	3
3300029888.a:Ga0245333_100058_134	-	AA3_2(2-532)	AA3_e57	AA3_2	N	3
3300029888.a:Ga0245333_100058_159	3.2.1.23:41	GH2(40-916)	GH2_e92	GH2	N	3
3300029888.a:Ga0245333_100058_162	-	CE1(21-271)	CE1_e38	-	N	2
3300029888.a:Ga0245333_100058_65	4.2.2.n1:8	GH104(4-149)	GH104_e0	-	N	2
3300029888.a:Ga0245333_100064_180	3.2.1.17:1	GH19(17-172)	GH19_e11	GH19	N	3
3300029888.a:Ga0245333_100064_27	4.2.2.n1:8	GH104(4-149)	GH104_e0	-	N	2
3300029888.a:Ga0245333_100064_63	3.2.1.26:13	GH32(29-330)	GH32_e0	GH32	N	3
3300029888.a:Ga0245333_100067_130	2.4.1.12:6|2.4.1.-:1|2.4.1.12:6|2.4.1.-:1	GT2(276-446)	GT2+GT2	GT2	N	3
3300029888.a:Ga0245333_100067_132	3.2.1.4:20|3.2.1.6:1	GH8(25-343)	GH8_e0	GH8	Y(1-22)	3
3300029888.a:Ga0245333_100067_144	3.2.1.28:18	GH37(71-545)	GH37_e6	GH37	N	3
3300029888.a:Ga0245333_100067_3	3.2.1.177:12	GH31(239-666)	GH31_e31	GH31	N	3
3300029888.a:Ga0245333_100067_35	2.4.99.-:25	GT30(33-211)	GT30_e0	GT30	N	3
3300029888.a:Ga0245333_100067_36	2.4.99.-:11	GT9(78-305)	GT9_e0	GT9	N	3
3300029888.a:Ga0245333_100067_37	2.4.1.-:2	GT4(189-345)	GT4_e1251	GT4	N	3
3300029888.a:Ga0245333_100067_39	2.4.1.-:10|2.4.1.44:3|2.4.1.58:1	GT8(24-276)	GT8_e147	GT8	N	3
3300029888.a:Ga0245333_100067_40	2.4.1.58:14	GT8(6-272)	GT8_e183	GT8	N	3
3300029888.a:Ga0245333_100067_42	-	GT8(16-275)	GT8_e254	GT8	N	3
3300029888.a:Ga0245333_100067_43	-	GT2(9-157)	GT2	GT2	N	3
3300029888.a:Ga0245333_100067_45	2.4.99.-:11	GT9(76-300)	GT9_e71	GT9	N	3
3300029888.a:Ga0245333_100067_46	2.4.99.-:11	GT9(69-306)	GT9_e84	GT9	N	3
3300029888.a:Ga0245333_100067_50	-	GT2(9-137)	GT2	GT2	N	3
3300029888.a:Ga0245333_100067_91	3.2.1.-:1|3.2.1.1:1	GH13_19(226-595)	GH13_e62	GH13_19	Y(1-18)	3
3300029888.a:Ga0245333_100067_92	-	GH73(144-267)	GH73_e253	GH73	Y(1-28)	3
3300029888.a:Ga0245333_100068_18	3.2.1.22:13	GH4(6-186)	GH4_e0	GH4	N	3
3300029888.a:Ga0245333_100082_10	4.2.2.n1:10	GH103(98-390)	GH103_e0	GH103	N	3
3300029888.a:Ga0245333_100082_127	4.2.2.n1:8	GH102(126-257)	GH102_e2	GH102	Y(1-24)	3
3300029888.a:Ga0245333_100082_25	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(3-470)	GH1_e85	GH1	N	3
3300029888.a:Ga0245333_100082_54	-	AA6(4-180)	-	-	N	1
3300029888.a:Ga0245333_100082_86	3.2.1.26:16	GH32(29-334)	GH32_e57	GH32	N	3
3300029888.a:Ga0245333_100085_3	-	CE1(172-386)	-	-	N	1
3300029888.a:Ga0245333_100085_76	3.5.1.25:23	CE9(5-376)	CE9_e0	CE9	N	3
3300029888.a:Ga0245333_100085_81	-	GH33(36-367)	GH33_e0	GH33	N	3
3300029888.a:Ga0245333_100093_130	3.2.1.129:9	GH58(272-720)	GH58_e1	GH58	N	3
3300029888.a:Ga0245333_100093_36	4.2.2.n1:1	GH23(299-448)	GH23_e225	GH23	N	3
3300029888.a:Ga0245333_100093_69	-	GT51(51-214)	GT51_e71	GT51	Y(1-16)	3
3300029888.a:Ga0245333_100101_67	2.4.1.129:10	GT51(60-228)	GT51_e0	GT51	N	3
3300029888.a:Ga0245333_100107_135	3.2.1.17:8	GH24(34-156)	GH24_e32	-	N	2
3300029888.a:Ga0245333_100107_19	-	GT2(236-418)	GT2	GT2	N	3
3300029888.a:Ga0245333_100107_50	3.2.1.-:3	GH73(160-295)	GH73_e114	GH73	N	3
3300029888.a:Ga0245333_100107_75	3.2.1.52:16	GH3(56-278)	GH3_e19	GH3	N	3
3300029888.a:Ga0245333_100124_32	2.4.1.-:18	GT56(1-352)	GT56_e0	GT56	N	3
3300029888.a:Ga0245333_100124_34	2.4.1.-:12	GT26(62-231)	GT26_e141	GT26	N	3
3300029888.a:Ga0245333_100132_20	-	GT9(170-317)	GT9_e146	GT0	N	3
3300029888.a:Ga0245333_100132_58	-	GT2(34-200)	GT2	GT2	Y(1-24)	3
3300029888.a:Ga0245333_100141_63	-	CE1(150-384)	CE1_e22	CBM48+CE0	Y(1-24)	3
3300029888.a:Ga0245333_100141_65	3.2.1.86:49|3.2.1.21:4|3.2.1.37:1	GH1(2-459)	GH1_e85	GH1	N	3
3300029888.a:Ga0245333_100310_42	3.2.1.31:89	GH2(7-588)	GH2_e29	GH2	N	3
3300029888.a:Ga0245333_101203_7	-	GT4(194-346)	GT4_e1301	GT4	N	3
3300029888.a:Ga0245333_101300_6	-|-|-	GH23(55-198)	GH23_e819+CBM50_e338+CBM50_e338	CBM50+GH23	N	3
3300029888.a:Ga0245333_100008_3	-	-	GT4_e116	GT4	N	2
3300029888.a:Ga0245333_100008_30	-	-	GT4_e1042	GT4	N	2
3300029888.a:Ga0245333_100312_34	-	-	CBM50_e391	-	N	1
3300029888.a:Ga0245333_100008_7	-	-	GT4_e2962	GT4	N	2
3300029888.a:Ga0245333_100051_64	-	-	CBM50_e486	CBM50	Y(1-32)	2
3300029888.a:Ga0245333_100382_2	3.2.1.14:10	-	GH18_e193	CBM5+GH18	Y(1-25)	2
3300029888.a:Ga0245333_100008_23	-	-	GT4_e2254	GT4	N	2
3300029888.a:Ga0245333_100106_93	-|-	-	AA2_e1+AA2_e1	AA0	N	2
3300029888.a:Ga0245333_100082_56	-	-	CBM50_e486	CBM50	Y(1-30)	2
3300029888.a:Ga0245333_100008_28	-	-	GT2	GT2	N	2
3300029888.a:Ga0245333_100009_223	-	-	CBM50_e567	CBM50	N	2
3300029888.a:Ga0245333_100107_81	-	-	CBM50_e118	-	Y(1-23)	1
3300029888.a:Ga0245333_100124_19	-	-	-	GH18	N	1
3300029888.a:Ga0245333_100124_25	-	-	-	GT0	N	1
3300029888.a:Ga0245333_100124_27	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100124_33	-	-	-	GT56+2.4.1.-+2.4.1.-	N	1
3300029888.a:Ga0245333_100106_81	-	-	-	GH92	N	1
3300029888.a:Ga0245333_100106_111	-	-	-	GH43_12	N	1
3300029888.a:Ga0245333_100067_131	-	-	-	GT2+2.4.1.12	N	1
3300029888.a:Ga0245333_100049_105	-	-	-	GH152	N	1
3300029888.a:Ga0245333_100045_161	-	-	-	GH23	N	1
3300029888.a:Ga0245333_100101_25	-	-	-	GH13	N	1
3300029888.a:Ga0245333_100101_29	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100008_12	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100008_14	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100008_22	-	-	-	GT4	N	1
3300029888.a:Ga0245333_100008_120	-	-	-	GH3	Y(1-23)	1
3300029888.a:Ga0245333_100008_159	-	-	-	GH23	Y(1-20)	1
3300029888.a:Ga0245333_100008_160	-	-	-	GH23	N	1
3300029888.a:Ga0245333_100008_235	-	-	-	GT83	N	1
3300029888.a:Ga0245333_100008_290	-	-	-	GH103	N	1
3300029888.a:Ga0245333_100082_24	-	-	-	GH1	N	1
3300029888.a:Ga0245333_100082_85	-	-	-	GH32	N	1
3300029888.a:Ga0245333_100082_87	-	-	-	GH32	N	1
3300029888.a:Ga0245333_100082_93	-	-	-	GH13_31	N	1
3300029888.a:Ga0245333_100082_134	-	-	-	GH6	N	1
3300029888.a:Ga0245333_100068_75	-	-	-	GH1	N	1
3300029888.a:Ga0245333_100068_97	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100068_100	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100068_142	-	-	-	GH39	N	1
3300029888.a:Ga0245333_100064_1	-	-	-	GH58	N	1
3300029888.a:Ga0245333_100064_67	-	-	-	GT1	N	1
3300029888.a:Ga0245333_100004_9	-	-	-	GH13	N	1
3300029888.a:Ga0245333_100004_33	-	-	-	CBM50	Y(1-24)	1
3300029888.a:Ga0245333_100004_80	-	-	-	GH13_3	N	1
3300029888.a:Ga0245333_100004_87	-	-	-	CBM50	Y(1-20)	1
3300029888.a:Ga0245333_100004_110	-	-	-	GH13_29	N	1
3300029888.a:Ga0245333_100004_126	-	-	-	GH5_11	N	1
3300029888.a:Ga0245333_100004_164	-	-	-	CE0	N	1
3300029888.a:Ga0245333_100004_178	-	-	-	GH67	N	1
3300029888.a:Ga0245333_100004_241	-	-	-	GH1	N	1
3300029888.a:Ga0245333_100004_358	-	-	-	GT28	N	1
3300029888.a:Ga0245333_100004_455	-	-	-	GH13_30	N	1
3300029888.a:Ga0245333_100004_466	-	-	-	CBM50+GH25	N	1
3300029888.a:Ga0245333_100011_8	-	-	-	CE4+GH153	Y(1-33)	1
3300029888.a:Ga0245333_100011_120	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100011_134	-	-	-	GT4	N	1
3300029888.a:Ga0245333_100011_284	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100011_302	-	-	-	GH3	N	1
3300029888.a:Ga0245333_100634_3	-	-	-	GT30	N	1
3300029888.a:Ga0245333_100634_4	-	-	-	GT4	N	1
3300029888.a:Ga0245333_100093_25	-	-	-	GH28	N	1
3300029888.a:Ga0245333_100093_43	-	-	-	GH13_11	N	1
3300029888.a:Ga0245333_100093_122	-	-	-	GH23	N	1
3300029888.a:Ga0245333_100085_5	-	-	-	GT1	N	1
3300029888.a:Ga0245333_100085_52	-	-	-	GH103	N	1
3300029888.a:Ga0245333_100085_59	-	-	-	GH13_26	N	1
3300029888.a:Ga0245333_100085_65	-	-	-	GT4	Y(1-23)	1
3300029888.a:Ga0245333_100085_88	-	-	-	CE8	N	1
3300029888.a:Ga0245333_100085_96	-	-	-	CBM48+GH13_9	N	1
3300029888.a:Ga0245333_100085_120	-	-	-	GT51	N	1
3300029888.a:Ga0245333_100085_121	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100085_123	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100132_12	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100132_24	-	-	-	GT0	N	1
3300029888.a:Ga0245333_100132_35	-	-	-	GT1	N	1
3300029888.a:Ga0245333_100132_36	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100132_37	-	-	-	GT1	N	1
3300029888.a:Ga0245333_100132_42	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100132_43	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100224_5	-	-	-	GT2	N	1
3300029888.a:Ga0245333_100224_19	-	-	-	GH5_12	N	1
3300029888.a:Ga0245333_100494_8	-	-	-	GT4	N	1
3300029888.a:Ga0245333_100494_29	-	-	-	GH73	N	1
3300029888.a:Ga0245333_100141_64	-	-	-	GH1	Y(1-26)	1
3300029888.a:Ga0245333_100141_76	-	-	-	GT58	N	1
3300029888.a:Ga0245333_100141_89	-	-	-	GH85	N	1
3300029888.a:Ga0245333_100141_90	-	-	-	GH5_18	N	1
3300029888.a:Ga0245333_100028_8	-	-	-	GH1	Y(1-27)	1
3300029888.a:Ga0245333_100028_140	-	-	-	GH13_11	N	1
3300029888.a:Ga0245333_100028_153	-	-	-	GH36	N	1
3300029888.a:Ga0245333_100028_234	-	-	-	GH38	N	1
3300029888.a:Ga0245333_100310_6	-	-	-	GH43_12	N	1
3300029888.a:Ga0245333_100310_41	-	-	-	GH2	N	1
3300029888.a:Ga0245333_100058_154	-	-	-	GH1	N	1
3300029888.a:Ga0245333_100058_158	-	-	-	GH36	N	1
3300029888.a:Ga0245333_100058_160	-	-	-	GH2	N	1
3300029888.a:Ga0245333_100457_1	-	-	-	GH13_23	N	1
3300029888.a:Ga0245333_100457_20	-	-	-	GH1	N	1
3300029888.a:Ga0245333_100312_1	-	-	-	GT4	N	1
3300029888.a:Ga0245333_100312_56	-	-	-	GT1	N	1
3300029888.a:Ga0245333_100009_94	-	-	-	GH28	N	1
3300029888.a:Ga0245333_100009_104	-	-	-	GH1	Y(1-21)	1
3300029888.a:Ga0245333_100009_107	-	-	-	CE0	N	1
