Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
3300011866.a:Ga0120802_100049_12	QLL59002.1|GT30	98.8	416	5	0	1	416	1	416	2.4e-238	828.2
3300011866.a:Ga0120802_100014_13	AWZ17133.1|GH13_30	35.4	1208	683	27	258	1430	403	1548	6.0e-183	646.0
3300011866.a:Ga0120802_100014_24	QNT15566.1|CBM48|GH13	94.6	934	49	1	1	934	1	933	0.0e+00	1810.8
3300011866.a:Ga0120802_100014_31	QLL56823.1|GH65	98.6	765	11	0	1	765	1	765	0.0e+00	1494.6
3300011866.a:Ga0120802_100014_32	QLL56824.1|GH13	97.9	617	13	0	15	631	1	617	0.0e+00	1255.0
3300011866.a:Ga0120802_100014_33	QLL56826.1|GH97	98.6	725	10	0	1	725	1	725	0.0e+00	1491.5
3300011866.a:Ga0120802_100014_34	QLL56827.1|GH13_19	97.3	551	15	0	1	551	1	551	0.0e+00	1118.2
3300011866.a:Ga0120802_100014_35	QNT15577.1|GH13	98.7	462	6	0	1	462	1	462	9.7e-273	942.6
3300011866.a:Ga0120802_100014_62	CCO12868.2|GH1	44.2	1444	505	16	8	1407	5	1191	0.0e+00	1114.0
3300011866.a:Ga0120802_100014_78	QLL56875.1|GT2	98.2	330	6	0	1	330	1	330	3.8e-194	681.0
3300011866.a:Ga0120802_100014_82	CAI32746.2|GT4	54.8	394	172	1	1	388	1	394	7.7e-122	441.0
3300011866.a:Ga0120802_100099_20	CAN80640.1|GT47	48.0	423	214	5	6	425	944	1363	8.3e-109	397.9
3300011866.a:Ga0120802_100217_15	QLL57436.1|GT2|GT9	90.4	625	59	1	1	625	10	633	0.0e+00	1139.0
3300011866.a:Ga0120802_100052_40	QBQ55156.1|CBM50	52.2	651	301	6	62	703	52	701	4.3e-179	632.1
3300011866.a:Ga0120802_100022_13	QLL58256.1|GT2	98.0	295	6	0	1	295	1	295	3.2e-168	594.7
3300011866.a:Ga0120802_100015_17	QLL59529.1|GT19	98.9	370	4	0	1	370	1	370	7.9e-209	729.9
3300011866.a:Ga0120802_100015_19	AXG45674.1|GH6	41.2	862	464	12	4	841	11	853	1.0e-134	485.0
3300011866.a:Ga0120802_100015_60	QLL56712.1|GT2	100.0	240	0	0	1	240	1	240	1.4e-134	482.6
3300011866.a:Ga0120802_100125_1	QLL59067.1|GT2	96.8	751	24	0	1	751	1	751	0.0e+00	1410.6
3300011866.a:Ga0120802_100035_36	QIH31717.1|GH2	69.7	736	218	4	9	739	9	744	0.0e+00	1092.8
3300011866.a:Ga0120802_100012_30	AXY72765.1|GH97	50.2	526	252	6	23	540	667	1190	2.1e-157	559.7
3300011866.a:Ga0120802_100012_38	QLL56995.1|GT4	91.9	430	35	0	1	430	1	430	4.3e-238	827.4
3300011866.a:Ga0120802_100012_82	CAD7235639.1|GT2	52.6	538	252	3	6	542	137	672	3.6e-160	568.9
3300011866.a:Ga0120802_100012_84	QLL56952.1|GT2	99.4	320	2	0	1	320	1	320	6.7e-180	633.6
3300011866.a:Ga0120802_100031_21	QLL59132.1|GT28	98.1	368	7	0	1	368	1	368	8.4e-203	709.9
3300011866.a:Ga0120802_100031_35	QYO62262.1|GH13	66.5	346	114	1	1	346	1	344	3.5e-120	436.0
3300011866.a:Ga0120802_100698_4	CUS04494.2|GH39	55.5	916	371	4	7	886	343	1257	1.1e-285	986.5
3300011866.a:Ga0120802_100046_2	CAD7252417.1|GH13	51.6	595	279	7	130	718	341	932	4.5e-155	552.4
3300011866.a:Ga0120802_100046_32	QLL57648.1|CBM50|GH73	95.0	361	16	2	1	360	1	360	5.9e-193	677.2
3300011866.a:Ga0120802_100478_6	QLL58015.1|GT1	96.3	324	12	0	1	324	1	324	3.5e-184	647.9
3300011866.a:Ga0120802_100073_18	QLL56764.1|GT9	99.1	348	3	0	1	348	1	348	2.8e-198	694.9
3300011866.a:Ga0120802_100073_19	QLL56765.1|GT2	96.6	237	8	0	1	237	1	237	2.1e-130	468.8
3300011866.a:Ga0120802_100073_21	UAB86434.1|GT0	47.3	512	266	4	33	543	1	509	2.0e-128	463.4
3300011866.a:Ga0120802_100145_2	QLL57345.1|GT51	99.1	223	2	0	1	223	1	223	2.6e-122	441.8
3300011866.a:Ga0120802_100482_9	CAG7911095.1|GH5_11	40.6	894	487	16	13	870	589	1474	1.3e-190	670.6
3300011866.a:Ga0120802_100057_30	CAE6201338.1|GH1	52.3	635	284	8	7	626	587	1217	2.5e-186	656.0
3300011866.a:Ga0120802_100565_6	CAD7232106.1|GT2	66.4	274	90	1	11	282	236	509	5.1e-107	391.3
3300011866.a:Ga0120802_100058_22	QLL57970.1|GH144	98.2	446	8	0	1	446	1	446	1.4e-265	918.7
3300011866.a:Ga0120802_100058_23	QLL57971.1|GH3	99.2	748	6	0	1	748	1	748	0.0e+00	1488.4
