#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CE4_e62.hmm|CE4:142  -            113 3300006979.a:Ga0102701_100361_2 -            462      0.22   11.9   0.0   1   1   1.5e-05      0.39   11.0   0.0    64   100   423   459   415   461 0.92 -
GH23_e497.hmm|GH23:5 -            114 3300006979.a:Ga0102701_100361_3 -            555       0.2   12.1   0.0   1   1   1.7e-05      0.43   11.0   0.0    28    76   151   200   127   220 0.83 -
CBM50_e53.hmm|CBM50:17|GH23:1            -             43 3300006979.a:Ga0102701_100117_3 -             68   0.00048   20.8   0.8   1   2    0.0026       2.3    9.0   0.1     8    24     5    21     2    25 0.93 -
CBM50_e53.hmm|CBM50:17|GH23:1            -             43 3300006979.a:Ga0102701_100117_3 -             68   0.00048   20.8   0.8   2   2     0.001      0.92   10.3   0.1     9    23    46    60    45    64 0.91 -
CBM50_e878.hmm|CBM50:6                   -             42 3300006979.a:Ga0102701_100117_3 -             68    0.0011   19.3   0.5   1   2    0.0009      0.79   10.2   0.1     7    24     4    21     3    31 0.92 -
CBM50_e878.hmm|CBM50:6                   -             42 3300006979.a:Ga0102701_100117_3 -             68    0.0011   19.3   0.5   2   2    0.0055       4.9    7.7   0.0    10    22    47    59    46    61 0.95 -
CBM50_e181.hmm|CBM50:122|GH23:1          -             44 3300006979.a:Ga0102701_100117_3 -             68    0.0019   18.5   1.6   1   2    0.0074       6.5    7.1   0.0     8    23     5    20     2    22 0.86 -
CBM50_e181.hmm|CBM50:122|GH23:1          -             44 3300006979.a:Ga0102701_100117_3 -             68    0.0019   18.5   1.6   2   2   0.00069      0.61   10.4   0.4     9    22    46    59    45    62 0.93 -
CBM50_e828.hmm|CBM50:6                   -             43 3300006979.a:Ga0102701_100117_3 -             68    0.0059   16.7   0.8   1   2     0.049        43    4.4   0.0     9    23     6    20     2    22 0.82 -
CBM50_e828.hmm|CBM50:6                   -             43 3300006979.a:Ga0102701_100117_3 -             68    0.0059   16.7   0.8   2   2   0.00061      0.54   10.5   0.4     9    23    46    60    45    62 0.93 -
