3300021310.a:Ga0214507_103881	PUL0108_1	25.6	125	88	1	2489	2130	181	305	4.26e-06	49.3
3300021310.a:Ga0214507_101341	PUL0600_1	36.2	343	180	8	481	1488	1	311	1.00e-59	208
3300021310.a:Ga0214507_100187	PUL0339_18	60.1	731	290	1	22692	20500	1	729	1.12e-290	893
3300021310.a:Ga0214507_100171	PUL0106_8	52.9	920	426	3	149237	146499	3	922	1.82e-309	956
3300021310.a:Ga0214507_100104	PUL0385_11	54.5	598	254	7	109369	111144	22	607	1.98e-199	628
3300021310.a:Ga0214507_100077	PUL0178_1	72.4	627	164	6	76438	78309	8	628	7.32e-297	907
3300021310.a:Ga0214507_100537	PUL0049_7	70.0	390	117	0	42114	40945	4	393	8.02e-186	575
3300021310.a:Ga0214507_100475	PUL0559_12	46.4	110	59	0	26268	26597	26	135	6.75e-27	114
3300021310.a:Ga0214507_100168	PUL0550_7	31.4	1027	631	20	117572	120454	458	1476	3.38e-148	506
3300021310.a:Ga0214507_100749	PUL0049_25	68.0	1233	389	5	29475	33158	1	1232	0.0	1727
3300021310.a:Ga0214507_100217	PUL0180_17	34.4	1176	685	21	49914	46534	3	1141	1.67e-199	647
3300021310.a:Ga0214507_100468	PUL0049_9	44.2	649	314	8	25115	23238	5	628	2.06e-162	518
3300021310.a:Ga0214507_100398	PUL0145_3	43.2	308	171	3	37803	36889	5	311	2.11e-83	278
3300021310.a:Ga0214507_100085	PUL0094_11	42.1	882	456	14	34748	37321	15	865	5.49e-209	664
3300021310.a:Ga0214507_100164	PUL0106_20	71.6	943	242	4	65748	68498	1	943	0.0	1398
3300021310.a:Ga0214507_100258	PUL0305_7	40.7	974	549	16	57383	60241	106	1071	9.22e-224	714
3300021310.a:Ga0214507_100010	PUL0494_2	80.4	448	85	2	389207	390550	1	445	7.04e-233	715
3300021310.a:Ga0214507_100188	PUL0109_13	53.3	841	361	9	134581	137010	5	844	2.14e-268	834
3300021310.a:Ga0214507_100051	PUL0267_10	52.0	936	436	7	129494	132286	4	931	4.37e-297	922
3300021310.a:Ga0214507_100130	PUL0049_23	62.1	876	311	7	40310	42895	1	869	0.0	1099
3300021310.a:Ga0214507_100706	PUL0527_2	32.3	671	375	16	37265	39214	4	616	5.91e-86	296
3300021310.a:Ga0214507_100119	PUL0243_5	78.4	847	158	5	19648	22125	4	846	0.0	1408
3300021310.a:Ga0214507_100045	PUL0334_15	47.7	1101	481	18	235744	232592	1	1056	1.40e-308	962
3300021310.a:Ga0214507_100540	PUL0106_4	64.1	131	47	0	37774	38166	8	138	7.86e-52	180
3300021310.a:Ga0214507_100748	PUL0495_12	88.7	382	43	0	5295	6440	1	382	1.61e-233	711
3300021310.a:Ga0214507_104265	PUL0406_14	22.2	189	130	5	3251	2715	33	214	6.44e-09	58.2
3300021310.a:Ga0214507_100525	PUL0249_9	38.3	601	321	17	9091	7310	46	603	9.58e-115	380
3300021310.a:Ga0214507_100063	PUL0093_7	37.9	1045	639	5	210526	213648	1	1039	1.80e-207	667
3300021310.a:Ga0214507_100359	PUL0050_20	73.4	274	73	0	36058	35237	1	274	1.53e-130	412
3300021310.a:Ga0214507_100095	PUL0267_9	53.0	681	307	4	20860	22899	4	672	6.84e-221	691
3300021310.a:Ga0214507_100799	PUL0121_27	43.0	363	197	5	10558	11631	3	360	2.12e-86	288
