dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA4_e1	AA4:19	-	-	525	3300027800.a:Ga0209800_10000104_117	470	2.6e-24	11	268	4	246	0.4895238095238095	0.4895238095238095
GT2	GT2:23	-	-	125	3300027800.a:Ga0209800_10000135_41	269	1.1e-61	1	125	11	135	0.992	0.992
GT4_e2866	GT4:105	-	-	142	3300027800.a:Ga0209800_10000135_45	365	2.1e-44	2	141	196	335	0.9788732394366197	0.9788732394366197
AA4_e1	AA4:19	-	-	525	3300027800.a:Ga0209800_10000196_39	478	1.9e-19	16	269	8	246	0.4819047619047619	0.4819047619047619
GT2	GT2:108	2.4.1.12:1	-	294	3300027800.a:Ga0209800_10000196_6	782	8.3e-129	1	293	156	470	0.9931972789115646	0.9931972789115646
GT2	GT2:522	2.4.1.12:6|2.4.1.-:1	-	352	3300027800.a:Ga0209800_10000196_6	782	2.4e-16	88	297	364	618	0.59375	0.59375
GH24_e147	GH24:7	-	-	140	3300027800.a:Ga0209800_10000245_68	233	1.3e-68	1	139	63	201	0.9857142857142858	0.9857142857142858
GT2	GT2:11	-	-	236	3300027800.a:Ga0209800_10000246_6	341	6e-56	1	191	4	206	0.8050847457627118	0.8050847457627118
GH3_e205	GH3:16	-	-	220	3300027800.a:Ga0209800_10000311_32	333	2.1e-105	1	220	71	288	0.9954545454545455	0.9954545454545455
GT28_e19	GT28:155	-	-	162	3300027800.a:Ga0209800_10000311_64	379	5.8e-57	1	161	197	356	0.9876543209876543	0.9876543209876543
GT4_e673	GT4:92	-	-	150	3300027800.a:Ga0209800_10000420_13	381	3.4e-53	2	147	207	348	0.9666666666666667	0.9666666666666667
GT4_e3554	GT4:46	-	-	153	3300027800.a:Ga0209800_10000420_15	1136	8.8e-38	2	152	173	319	0.9803921568627451	0.9803921568627451
GT4_e614	GT4:42	-	-	146	3300027800.a:Ga0209800_10000420_15	1136	4.5e-31	4	132	533	677	0.8767123287671232	0.8767123287671232
GT4_e3554	GT4:46	-	-	153	3300027800.a:Ga0209800_10000420_15	1136	1.1e-31	2	150	951	1099	0.9673202614379085	0.9673202614379085
GT4_e295	GT4:71	-	-	145	3300027800.a:Ga0209800_10000420_17	466	1e-54	2	143	287	428	0.9724137931034482	0.9724137931034482
GT51_e121	GT51:7	-	-	166	3300027800.a:Ga0209800_10000423_48	678	4.3e-97	1	166	72	237	0.9939759036144579	0.9939759036144579
GT4_e687	GT4:76	-	-	141	3300027800.a:Ga0209800_10000647_23	400	1.5e-43	3	132	221	353	0.9148936170212766	0.9148936170212766
GT4_e2990	GT4:41	-	-	150	3300027800.a:Ga0209800_10000647_25	415	2.7e-40	2	149	238	386	0.98	0.98
GT2	GT2:91|GT4:74|GT0:2|CE0:1	-	-	217	3300027800.a:Ga0209800_10000647_29	349	3e-56	1	215	5	226	0.9861751152073732	0.9861751152073732
GT4_e1058	GT4:42	-	-	139	3300027800.a:Ga0209800_10000647_35	412	1.9e-33	2	138	240	373	0.9784172661870504	0.9784172661870504
GT5_e27	GT5:33|GH57:1	-	-	487	3300027800.a:Ga0209800_10000788_16	507	6.3e-249	1	487	7	492	0.997946611909651	0.997946611909651
GH23_e990	GH23:36|CBM50:12	-	-	122	3300027800.a:Ga0209800_10001434_13	451	1.5e-46	2	122	179	298	0.9836065573770492	0.9836065573770492
GT4_e3205	GT4:59	-	-	147	3300027800.a:Ga0209800_10001554_10	418	4.1e-56	1	147	237	382	0.9931972789115646	0.9931972789115646
GT2	GT2:76	-	-	178	3300027800.a:Ga0209800_10002599_4	231	1.4e-51	1	171	7	183	0.9550561797752809	0.9550561797752809
GH23_e170	GH23:561	-	-	152	3300027800.a:Ga0209800_10000104_147	464	6.4e-67	1	151	305	455	0.9868421052631579	0.9868421052631579
GT9_e261	GT9:11	-	-	243	3300027800.a:Ga0209800_10000135_40	349	4e-59	4	241	94	319	0.9753086419753086	0.9753086419753086
GT21_e22	GT21:12	-	-	220	3300027800.a:Ga0209800_10000148_135	398	7.9e-58	2	220	47	268	0.990909090909091	0.990909090909091
GT51_e163	GT51:308	-	-	175	3300027800.a:Ga0209800_10000181_108	802	6.7e-83	2	174	80	252	0.9828571428571429	0.9828571428571429
GT2	GT2:83	-	-	289	3300027800.a:Ga0209800_10000181_26	462	4.3e-134	1	288	91	378	0.9930795847750865	0.9930795847750865
GH103_e24	GH103:13	-	-	222	3300027800.a:Ga0209800_10000181_89	299	7.6e-108	1	222	47	268	0.9954954954954955	0.9954954954954955
GH130_e14	GH130:473	-	-	225	3300027800.a:Ga0209800_10000216_10	496	4.5e-111	1	225	264	488	0.9955555555555555	0.9955555555555555
GT4_e1943	GT4:151	-	-	137	3300027800.a:Ga0209800_10000216_8	451	1.9e-62	1	136	168	303	0.9854014598540146	0.9854014598540146
GT19_e19	GT19:79	-	-	355	3300027800.a:Ga0209800_10000220_89	382	7.9e-114	1	354	9	361	0.9943661971830986	0.9943661971830986
GT4_e4050	GT4:9	-	-	147	3300027800.a:Ga0209800_10000246_8	377	7e-45	3	144	189	332	0.9591836734693877	0.9591836734693877
GH109_e2	GH109:143	-	-	391	3300027800.a:Ga0209800_10000310_54	378	2.8e-18	2	180	6	187	0.45524296675191817	0.45524296675191817
GH171_e17	GH171:36	-	-	366	3300027800.a:Ga0209800_10000475_20	395	2e-175	1	366	30	394	0.9972677595628415	0.9972677595628415
GH13_e43	GH13:20|GH133:18	-	sucrose	195	3300027800.a:Ga0209800_10000520_31	1448	5.8e-95	1	195	192	389	0.9948717948717949	0.9948717948717949
GH133_e6	GH13:21|GH133:21	-	-	372	3300027800.a:Ga0209800_10000520_31	1448	6.1e-185	2	372	1065	1436	0.9946236559139785	0.9946236559139785
CBM48_e32	CBM48:1020|GH13_8:992|GH13:3|GT4:2|GH28:2	2.4.1.18:166	glycogen	89	3300027800.a:Ga0209800_10000520_33	675	6.7e-19	1	89	59	142	0.9887640449438202	0.9887640449438202
GH13_e20	GH13_8:470|CBM48:339|GH13:16|GT4:1|GH28:1	2.4.1.18:50	sucrose, alpha-glucan	293	3300027800.a:Ga0209800_10000520_33	675	2.2e-133	1	293	227	518	0.9965870307167235	0.9965870307167235
CBM48_e92	CBM48:28	-	glycogen	72	3300027800.a:Ga0209800_10000520_35	102	4.1e-29	2	71	17	86	0.9583333333333334	0.9583333333333334
