dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH43_e116	GH43_27:61|GH43_22:1	3.2.1.55:1	xylan	281	3300014792.a:Ga0134427_1000005_11	705	1.8e-142	1	281	345	678	0.99644128113879	0.99644128113879
GH2_e1	GH2:1541|CBM32:15|CBM51:13|CBM13:8|GH106:2|CBM67:2|GH33:1	3.2.1.23:35	beta-galactan	883	3300014792.a:Ga0134427_1000005_175	1024	0	8	880	20	903	0.9875424688561721	0.9875424688561721
GT51_e89	GT51:178	-	-	173	3300014792.a:Ga0134427_1000005_3	768	8.6e-102	2	173	114	285	0.9884393063583815	0.9884393063583815
GH43_e200	GH43_22:35	-	-	243	3300014792.a:Ga0134427_1000005_4	355	1e-131	1	243	57	299	0.9958847736625515	0.9958847736625515
GH13_e144	GH13_18:83|GH13:2	2.4.1.7:2	sucrose, sucrose	344	3300014792.a:Ga0134427_1000005_87	505	1.2e-176	1	344	35	380	0.997093023255814	0.997093023255814
GH43_e175	GH43_26:56	-	-	303	3300014792.a:Ga0134427_1000005_9	340	9.8e-175	1	303	6	305	0.9966996699669967	0.9966996699669967
CE20_e33	CE20:279|GH33:1|CBM35:1	-	-	256	3300014792.a:Ga0134427_1000008_101	649	5.7e-65	2	255	85	526	0.98828125	0.98828125
GH3_e197	GH3:1321|GH78:3|CBM6:1	3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1	beta-glucan, beta-glucan, xylan, arabinan, host glycan	221	3300014792.a:Ga0134427_1000008_109	476	3.1e-91	2	220	40	259	0.9864253393665159	0.9864253393665159
GH94_e12	GH94:336	2.4.1.20:14|2.4.1.49:1	cellulose, cellulose	806	3300014792.a:Ga0134427_1000008_115	315	3.2e-127	500	806	2	312	0.37965260545905705	0.37965260545905705
GH13_e234	GH13_30:1338|GH13:8|GH13_23:7|GH13_16:1	3.2.1.20:2	sucrose, starch	351	3300014792.a:Ga0134427_1000008_129	586	4.8e-156	5	349	33	402	0.98005698005698	0.98005698005698
GT2	GT2:24	-	-	227	3300014792.a:Ga0134427_1000008_78	408	3.9e-140	1	227	46	272	0.9955947136563876	0.9955947136563876
GH13_e240	GH13_32:193|CBM20:78|CBM25:13|GH13:5|CBM26:1|GH13_28:1|CBM74:1	3.2.1.1:5|3.2.1.116:1	sucrose, starch, starch	264	3300014792.a:Ga0134427_1000028_79	546	5.3e-95	2	264	122	397	0.9924242424242424	0.9924242424242424
