HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH43_27.hmm	299	3300014792.a:Ga0134427_1000005_11	705	6.2e-115	1	299	344	677	0.9966555183946488
GT35.hmm	674	3300014792.a:Ga0134427_1000005_129	819	4e-257	1	672	100	813	0.9955489614243324
GH3.hmm	216	3300014792.a:Ga0134427_1000005_166	992	1.7e-53	14	214	688	890	0.9259259259259259
GH2.hmm	752	3300014792.a:Ga0134427_1000005_175	1024	1.6e-210	3	749	22	903	0.9920212765957447
GH1.hmm	429	3300014792.a:Ga0134427_1000005_180	392	6.9e-105	3	425	5	385	0.9836829836829837
GT51.hmm	177	3300014792.a:Ga0134427_1000005_3	768	4.5e-62	3	176	112	284	0.9774011299435028
GH43_22.hmm	209	3300014792.a:Ga0134427_1000005_4	355	4.4e-57	2	206	56	298	0.9760765550239234
GT2.hmm	170	3300014792.a:Ga0134427_1000005_50	344	5.7e-30	2	106	9	113	0.611764705882353
CE20.hmm	249	3300014792.a:Ga0134427_1000005_82	617	2.3e-70	3	249	122	436	0.9879518072289156
GH13_18.hmm	343	3300014792.a:Ga0134427_1000005_87	505	8.8e-114	2	343	35	379	0.9941690962099126
GH43_26.hmm	294	3300014792.a:Ga0134427_1000005_9	340	4e-116	1	292	4	304	0.9897959183673469
GH43_11.hmm	292	3300014792.a:Ga0134427_1000008_100	544	2.2e-138	1	292	3	304	0.9965753424657534
CBM91.hmm	200	3300014792.a:Ga0134427_1000008_100	544	3.5e-47	2	199	331	539	0.985
CE20.hmm	249	3300014792.a:Ga0134427_1000008_101	649	2.3e-32	4	116	84	200	0.4497991967871486
CE20.hmm	249	3300014792.a:Ga0134427_1000008_101	649	1.9e-39	121	247	399	524	0.5060240963855421
GH3.hmm	216	3300014792.a:Ga0134427_1000008_109	476	1.8e-67	3	215	38	258	0.9814814814814815
GH42.hmm	371	3300014792.a:Ga0134427_1000008_110	457	1.6e-64	203	370	1	166	0.4501347708894879
GH94.hmm	1036	3300014792.a:Ga0134427_1000008_116	425	2.3e-127	263	643	2	420	0.3667953667953668
GH13_30.hmm	365	3300014792.a:Ga0134427_1000008_129	586	4.2e-161	1	365	33	400	0.9972602739726028
GT2.hmm	170	3300014792.a:Ga0134427_1000008_76	319	8.5e-27	1	146	15	156	0.8529411764705882
GT2.hmm	230	3300014792.a:Ga0134427_1000008_78	408	4.2e-22	3	228	45	271	0.9782608695652174
GH43_12.hmm	281	3300014792.a:Ga0134427_1000008_95	565	2.4e-99	2	278	9	362	0.9822064056939501
GT28.hmm	157	3300014792.a:Ga0134427_1000015_111	409	3.9e-46	2	157	219	391	0.9872611464968153
GT5.hmm	472	3300014792.a:Ga0134427_1000028_32	415	6.2e-40	123	471	90	407	0.7372881355932204
GH13_32.hmm	269	3300014792.a:Ga0134427_1000028_78	1769	2.3e-95	1	268	71	356	0.9925650557620818
CBM41.hmm	102	3300014792.a:Ga0134427_1000028_78	1769	4.4e-21	2	102	754	877	0.9803921568627451
CBM48.hmm	76	3300014792.a:Ga0134427_1000028_78	1769	5.3e-17	2	73	980	1067	0.9342105263157895
GH13_14.hmm	289	3300014792.a:Ga0134427_1000028_78	1769	1.7e-114	1	289	1140	1473	0.9965397923875432
GH13_32.hmm	269	3300014792.a:Ga0134427_1000028_79	546	1.6e-96	1	269	120	396	0.9962825278810409
GT4.hmm	160	3300014792.a:Ga0134427_1000059_9	389	5.5e-20	12	157	211	353	0.90625
GH13_3.hmm	210	3300014792.a:Ga0134427_1000064_27	753	4.7e-84	4	209	321	539	0.9761904761904762
GH35.hmm	307	3300014792.a:Ga0134427_1000064_60	417	7.3e-94	1	306	44	397	0.993485342019544
GH42.hmm	371	3300014792.a:Ga0134427_1000064_62	707	1.3e-147	1	370	25	396	0.9946091644204852
GH32.hmm	293	3300014792.a:Ga0134427_1000066_19	638	5.5e-61	1	293	121	489	0.9965870307167235
GT51.hmm	177	3300014792.a:Ga0134427_1000066_8	767	8.3e-63	3	176	80	270	0.9774011299435028
GH25.hmm	177	3300014792.a:Ga0134427_1000110_4	432	3.5e-38	1	177	43	232	0.9943502824858758
CBM48.hmm	76	3300014792.a:Ga0134427_1000110_57	708	2.2e-18	2	71	3	92	0.9078947368421053
GH13_11.hmm	351	3300014792.a:Ga0134427_1000110_57	708	3.6e-173	1	351	172	525	0.9971509971509972
CBM48.hmm	76	3300014792.a:Ga0134427_1000110_73	318	9.8e-17	10	70	166	238	0.7894736842105263
GH38.hmm	269	3300014792.a:Ga0134427_1000113_1	1075	1.9e-85	3	262	270	528	0.9628252788104089
GH42.hmm	371	3300014792.a:Ga0134427_1000113_24	709	8.9e-119	2	370	15	385	0.9919137466307277
GH5_44.hmm	302	3300014792.a:Ga0134427_1000113_26	413	3.5e-128	1	302	59	351	0.9966887417218543
GH3.hmm	216	3300014792.a:Ga0134427_1000113_30	781	4.4e-69	3	215	79	310	0.9814814814814815
GH3.hmm	216	3300014792.a:Ga0134427_1000113_34	749	1.7e-66	4	216	32	252	0.9814814814814815
GH109.hmm	399	3300014792.a:Ga0134427_1000113_8	335	3e-19	4	163	2	159	0.39849624060150374
GH3.hmm	216	3300014792.a:Ga0134427_1000124_23	418	1.6e-39	10	215	149	371	0.9490740740740741
GH13_9.hmm	301	3300014792.a:Ga0134427_1000124_50	429	1.8e-144	24	301	1	278	0.920265780730897
CE1.hmm	227	3300014792.a:Ga0134427_1000124_6	467	1.7e-27	6	217	202	436	0.9295154185022027
GH2.hmm	752	3300014792.a:Ga0134427_1000162_14	1050	2.6e-206	17	749	36	929	0.973404255319149
GH172.hmm	236	3300014792.a:Ga0134427_1000162_20	377	1.1e-85	1	236	97	357	0.9957627118644068
GH13_31.hmm	349	3300014792.a:Ga0134427_1000162_3	607	1.7e-152	1	348	46	412	0.994269340974212
GH3.hmm	216	3300014792.a:Ga0134427_1000162_31	812	3e-73	3	216	25	245	0.9861111111111112
GH31.hmm	427	3300014792.a:Ga0134427_1000162_32	842	1.5e-127	1	427	187	625	0.9976580796252927
GH36.hmm	688	3300014792.a:Ga0134427_1000162_8	765	1.7e-219	18	673	38	709	0.9520348837209303
GH43_22.hmm	209	3300014792.a:Ga0134427_1000190_10	346	7e-58	1	208	53	288	0.9904306220095693
GH36.hmm	688	3300014792.a:Ga0134427_1000190_11	791	2.5e-78	111	605	150	676	0.7180232558139535
GH127.hmm	524	3300014792.a:Ga0134427_1000190_12	722	7.2e-218	2	524	17	609	0.9961832061068703
GH2.hmm	752	3300014792.a:Ga0134427_1000190_17	716	8.9e-93	22	405	70	584	0.5093085106382979
GH51.hmm	630	3300014792.a:Ga0134427_1000190_8	804	2.4e-90	110	628	211	803	0.8222222222222222
GH32.hmm	293	3300014792.a:Ga0134427_1000273_3	519	2.2e-88	1	289	44	351	0.9829351535836177
GH13.hmm	299	3300014792.a:Ga0134427_1000309_13	544	1.7e-69	13	290	35	378	0.9264214046822743
GH77.hmm	494	3300014792.a:Ga0134427_1000309_14	723	4.7e-133	2	481	183	705	0.9696356275303644
GH13_30.hmm	365	3300014792.a:Ga0134427_1000309_15	578	5.7e-162	1	365	28	398	0.9972602739726028
GH13_14.hmm	289	3300014792.a:Ga0134427_1000309_8	685	4.5e-103	2	289	193	548	0.9930795847750865
GH43_10.hmm	271	3300014792.a:Ga0134427_1000411_13	530	4.5e-97	1	271	6	276	0.996309963099631
CBM91.hmm	200	3300014792.a:Ga0134427_1000411_13	530	4.7e-24	10	198	319	521	0.94
GH8.hmm	320	3300014792.a:Ga0134427_1000411_14	380	3e-75	19	319	54	371	0.9375
GH120.hmm	91	3300014792.a:Ga0134427_1000411_15	681	1.1e-36	2	91	320	409	0.978021978021978
GH43_11.hmm	292	3300014792.a:Ga0134427_1000411_16	544	1.6e-138	1	292	3	304	0.9965753424657534
CBM91.hmm	200	3300014792.a:Ga0134427_1000411_16	544	1.3e-44	3	199	332	539	0.98
GH13_11.hmm	351	3300014792.a:Ga0134427_1000411_3	816	1.1e-143	1	351	230	598	0.9971509971509972
GH77.hmm	494	3300014792.a:Ga0134427_1000411_6	721	2.9e-137	2	476	188	700	0.9595141700404858
GT2.hmm	170	3300014792.a:Ga0134427_1000415_14	341	2.6e-21	2	169	19	203	0.9823529411764705
GH13_28.hmm	266	3300014792.a:Ga0134427_1000505_1	766	3.5e-105	1	265	84	351	0.9924812030075187
CBM26.hmm	75	3300014792.a:Ga0134427_1000505_1	766	2.4e-16	1	68	602	681	0.8933333333333333
GT32.hmm	90	3300014792.a:Ga0134427_1000644_1	193	1e-20	2	84	115	192	0.9111111111111111
GT4.hmm	160	3300014792.a:Ga0134427_1000644_2	446	5.2e-25	7	148	244	405	0.88125
GT4.hmm	160	3300014792.a:Ga0134427_1000644_3	382	4.1e-29	7	157	202	348	0.9375
GH13_28.hmm	266	3300014792.a:Ga0134427_1000644_4	1030	1.6e-96	1	265	79	347	0.9924812030075187
CBM26.hmm	75	3300014792.a:Ga0134427_1000644_4	1030	5.4e-24	2	71	744	823	0.92
GH13_28.hmm	266	3300014792.a:Ga0134427_1000644_5	1362	7e-105	1	265	111	388	0.9924812030075187
CBM74.hmm	312	3300014792.a:Ga0134427_1000644_5	1362	2.3e-149	1	312	649	966	0.9967948717948718
CBM26.hmm	75	3300014792.a:Ga0134427_1000644_5	1362	3.8e-20	1	70	1066	1144	0.92
CBM25.hmm	78	3300014792.a:Ga0134427_1000644_5	1362	2.6e-16	3	77	1266	1336	0.9487179487179487
GH36.hmm	688	3300014792.a:Ga0134427_1006896_2	454	1.2e-89	59	412	54	401	0.5130813953488372
