3300010153_10	GT94	N
3300010153_10	GT2	N
3300010153_10	GH3	Y
3300010153_10	GT2	N
3300010153_10	CBM9	N
3300010153_10	AA12	Y
3300010153_10	GT28	N
3300010153_10	GT2	N
3300010153_10	GT2	N
3300010153_10	GH23	N
3300010153_10	GT4	N
3300010153_10	GT2	N
3300010153_10	GT2	N
3300010153_10	GT2	N
3300010153_10	GH3	Y
3300010153_10	CE1	Y
3300010153_10	GH23	Y
3300010153_10	GT51	N
3300010153_10	CE14	N
3300010153_10	GT4	N
3300010153_10	PL12	N
3300010153_10	GT4	N
3300010153_10	GT4	N
3300010153_10	GH171	Y
3300010153_10	GT4	N
3300010153_10	GH166	Y
3300010153_10	GT51	N
3300010153_10	GT2	N
3300023235_4	GH109	N
3300023235_4	GH13	Y
3300023235_4	GT4	N
3300023235_4	GT4	N
3300023235_4	GH23	N
3300023235_4	GH31	N
3300023235_4	GH28	Y
3300023235_4	GH16_3	Y
3300023235_4	GH92	Y
3300023235_4	GT2	N
3300023235_4	GH5_46	Y
3300023235_4	GH5_25	Y
3300023235_4	GH3	N
3300023235_4	GH81	N
3300023235_4	GH13_14	N
3300023235_4	GH166	N
3300023235_4	GT4	N
3300023235_4	AA1	Y
3300023235_4	GH13_20	Y
3300023235_4	GH10	Y
3300023235_4	CBM6	Y
3300023235_4	GH5_4	N
3300023235_4	GH13_23	N
3300023235_4	GH130	N
3300023235_4	GH130	N
3300023235_4	GH30_1	Y
3300023235_4	GH3	Y
3300023235_4	GH16_3	Y
3300023235_4	GH16_3	Y
3300023235_4	GH16_3	Y
3300023235_4	GT5	N
3300023235_4	CBM9	N
3300023235_4	GH16_3	Y
3300023235_4	GH30_3	Y
3300023235_4	GH5_39	Y
3300023235_4	CBM4	Y
3300023235_4	GH43_12	Y
3300023235_4	GH3	N
3300023235_4	GH10	Y
3300023235_4	GH67	Y
3300023235_4	GH77	N
3300023235_4	GH13_9	N
3300023235_4	GT35	N
3300023235_4	CBM9	N
3300023235_4	GT4	N
3300023235_4	GT2	N
3300023235_4	GT4	N
3300023235_4	GT2	N
3300023235_4	GT2	N
3300023235_4	GT4	N
3300023235_4	GT4	N
3300023235_4	GH171	Y
3300023235_4	GH25	Y
3300023235_4	GT2	N
3300023235_4	GH23	Y
3300023235_4	CBM6	Y
3300023235_4	GH81	Y
3300023235_4	GH130	N
3300023235_4	GH5_10	N
3300023235_4	GH5_7	Y
3300023235_4	GH159	N
3300023235_4	GH26	Y
3300023235_4	GH26	Y
3300023235_4	GH9	Y
3300023235_4	GH149	N
3300023235_4	GT51	N
3300023235_4	GH17	Y
3300023235_4	GH9	Y
3300023235_4	GH13	Y
3300023235_4	GH13	Y
3300023235_4	GH13_12	Y
3300023235_4	CE14	N
3300023235_4	GH158	Y
3300023235_4	GH20	Y
3300023235_4	GH3	Y
3300023235_4	GT4	N
3300023235_4	GT4	N
3300023235_4	CE14	Y
3300023235_4	CE14	Y
3300023235_4	CE1	Y
3300023235_4	GT28	N
3300025094_19	GT4	N
3300025094_19	GH23	Y
3300025094_19	GH16_3	Y
3300025094_19	GH95	N
3300025094_19	GH5_26	Y
3300025094_19	GH130	N
3300025094_19	GH26	Y
3300025094_19	GH20	Y
3300025094_19	GT4	N
3300025094_19	GT4	N
3300025094_19	GT4	N
3300025094_19	GT2	N
3300025094_19	GT4	N
3300025094_19	GT28	N
3300025094_19	CE14	N
3300025094_19	CBM6	Y
3300025094_19	CE15	Y
3300025094_19	GH26	Y
3300025094_19	GH105	Y
3300025094_19	CE8	Y
3300025094_19	GT51	N
3300025094_19	GH13_10	Y
3300025094_19	GH13_20	Y
3300025094_19	GT2	N
3300025094_19	GH97	Y
3300025094_19	GH43_5	Y
3300025094_19	GH43_5	Y
3300025094_19	GH146	Y
3300025094_19	GH147	Y
3300025094_19	GT55	N
3300025094_19	GH31	Y
3300025094_19	GT4	N
3300025094_19	GH77	N
3300025094_19	CBM48	N
3300025094_19	CBM48	N
3300025094_19	GT2	N
3300025094_19	CBM67	Y
3300025094_19	GH24	N
3300025094_19	GH144	Y
3300025094_19	GH3	Y
3300025094_19	GH144	Y
3300025094_19	GH130	N
3300025094_19	GH130	N
3300025094_19	GH3	Y
3300025094_19	GH130	N
3300025094_19	GT4	N
3300025094_19	AA6	N
3300025094_19	GT4	N
3300025094_19	GH3	Y
3300025094_19	GH53	Y
3300025094_19	GT2	N
3300025094_19	GH18	N
3300025094_19	GH32	N
3300025094_19	GH31	N
3300025094_19	CE14	Y
3300025094_19	PL1_2	N
3300025094_19	GH28	N
3300025094_19	PL9	Y
3300025094_19	GH3	Y
3300025094_19	GT4	N
3300025094_19	GT26	N
3300025094_19	GH12	Y
3300025094_19	GH10	Y
3300025094_19	GH67	Y
3300025094_19	GH3	N
3300025094_19	GH15	N
3300025094_19	GT20	N
3300025094_19	GH13	Y
3300025094_19	GT5	N
3300025094_19	CE14	N
3300025094_19	GH12	Y
3300025094_19	GH171	Y
3300025094_19	GT51	N
3300025094_19	GT4	N
3300025094_19	GT4	N
3300025094_19	GT4	N
3300025094_19	GT4	N
3300025094_19	GT4	N
3300025094_19	GT4	N
3300025094_19	GT4	N
3300025105_26	GT4	N
3300025105_26	GH23	Y
3300025105_26	GH16_3	Y
3300025105_26	GH95	N
3300025105_26	GH5_26	Y
3300025105_26	GH130	N
3300025105_26	GH26	Y
3300025105_26	GH20	Y
3300025105_26	GT4	N
3300025105_26	GT4	N
3300025105_26	GT4	N
3300025105_26	GT2	N
3300025105_26	GT4	N
3300025105_26	GT28	N
3300025105_26	CE14	N
3300025105_26	CBM6	Y
3300025105_26	CE15	Y
3300025105_26	GH26	Y
3300025105_26	GH105	Y
3300025105_26	CE8	Y
3300025105_26	GT51	N
3300025105_26	GH13_10	Y
3300025105_26	GH13_20	Y
3300025105_26	GT2	N
3300025105_26	GH97	Y
3300025105_26	GH43_5	Y
3300025105_26	GH43_5	Y
3300025105_26	GH146	Y
3300025105_26	GH147	Y
3300025105_26	GT55	N
3300025105_26	GH31	Y
3300025105_26	GT4	N
3300025105_26	GH77	N
3300025105_26	CBM48	N
3300025105_26	CBM48	N
3300025105_26	GT2	N
3300025105_26	GH53	Y
3300025105_26	GT2	N
3300025105_26	GH18	N
3300025105_26	GH32	N
3300025105_26	GH31	N
3300025105_26	CE14	Y
3300025105_26	GT4	N
3300025105_26	AA6	N
3300025105_26	GT4	N
3300025105_26	GH130	N
3300025105_26	GH3	Y
3300025105_26	GH130	N
3300025105_26	GH130	N
